Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,98.309957,[265  59] ; [117 157],[206.96989967 117.03010033] ; [175.03010033  98.96989967],1
p4,1,0.0,38.780589,[242  85] ; [138 141],[205.04950495 121.95049505] ; [174.95049505 104.04950495],1
p3,1,0.0,37.377154,[204 123] ; [105 175],[166.46293245 160.53706755] ; [142.53706755 137.46293245],1
p6,1,0.0,34.05369,[156 170] ; [ 69 209],[121.44039735 204.55960265] ; [103.55960265 174.44039735],1
p2,1,0.0,33.868195,[304  24] ; [212  68],[278.36842105  49.63157895] ; [237.63157895  42.36842105],1
p5,1,0.0,26.044512,[ 56 273] ; [ 11 266],[ 36.37458746 292.62541254] ; [ 30.62541254 246.37458746],1
p11,1,2e-06,22.222068,[283  46] ; [197  83],[259.31034483  69.68965517] ; [220.68965517  59.31034483],1
v1,1,0.000182,14.008487,[198 124] ; [125 146],[175.38954469 146.61045531] ; [147.61045531 123.38954469],1
p10,1,0.000364,12.70783,[288  40] ; [212  64],[271.52317881  56.47682119] ; [228.47682119  47.52317881],1
p9,1,0.000659,11.601627,[294  32] ; [222  54],[279.42857143  46.57142857] ; [236.57142857  39.42857143],1
p12,1,0.002798,8.934869,[ 39 289] ; [ 14 265],[ 28.63920923 299.36079077] ; [ 24.36079077 254.63920923],0
p1,1,0.00328,8.644568,[ 40 286] ; [ 15 264],[ 29.63636364 296.36363636] ; [ 25.36363636 253.63636364],0
n5,1,0.003958,8.303174,[258  70] ; [190  88],[242.48184818  85.51815182] ; [205.51815182  72.48184818],0
s5,1,0.010578,6.534789,[118 199] ; [ 74 197],[103.51020408 213.48979592] ; [ 88.48979592 182.51020408],0
n2,1,0.013304,6.128167,[39  6] ; [51 26],[33.19672131 11.80327869] ; [56.80327869 20.19672131],0
a5,1,0.017899,5.605982,[260  69] ; [198  82],[247.42528736  81.57471264] ; [210.57471264  69.42528736],0
v3,1,0.032889,4.551541,[140 178] ; [ 94 172],[127.41780822 190.58219178] ; [106.58219178 159.41780822],0
b5,1,0.036669,4.365711,[205 124] ; [197  83],[217.17241379 111.82758621] ; [184.82758621  95.17241379],0
r1,1,0.057897,3.596613,[292  36] ; [232  45],[284.08595041  43.91404959] ; [239.91404959  37.08595041],0
n6,1,0.069862,3.286269,[288  38] ; [233  47],[280.27392739  45.72607261] ; [240.72607261  39.27392739],0
r3,1,0.095587,2.777671,[320   8] ; [278   2],[322.60526316   5.39473684] ; [275.39473684   4.60526316],0
d1,1,0.105301,2.623362,[216 113] ; [166 114],[206.36781609 122.63218391] ; [175.63218391 104.36781609],0
s8,1,0.112961,2.512297,[152 173] ; [113 167],[142.3553719 182.6446281] ; [122.6446281 157.3553719],0
s7,1,0.127365,2.324329,[159 152] ; [120 148],[149.86010363 161.13989637] ; [129.13989637 138.86010363],0
