Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002478,9.157028,[34  3] ; [15 10],[29.24193548  7.75806452] ; [19.75806452  5.24193548],0
b5,1,0.031747,4.612098,[25 12] ; [10 15],[20.88709677 16.11290323] ; [14.11290323 10.88709677],0
a5,1,0.077393,3.118815,[26 11] ; [12 13],[22.67741935 14.32258065] ; [15.32258065  9.67741935],0
r1,1,0.096304,2.765714,[29  6] ; [16  9],[26.25  8.75] ; [18.75  6.25],0
d3,1,0.101445,2.682677,[11 26] ; [ 3 22],[ 8.35483871 28.64516129] ; [ 5.64516129 19.35483871],0
a6,1,0.123377,2.373916,[25 12] ; [12 13],[22.08064516 14.91935484] ; [14.91935484 10.08064516],0
d5,1,0.132569,2.262162,[22 15] ; [10 15],[19.09677419 17.90322581] ; [12.90322581 12.09677419],0
a2,1,0.135966,2.223034,[ 6 31] ; [ 1 24],[ 4.17741935 32.82258065] ; [ 2.82258065 22.17741935],0
p12,1,0.143804,2.136775,[ 1 36] ; [ 3 22],[ 2.38709677 34.61290323] ; [ 1.61290323 23.38709677],0
r3,1,0.143804,2.136775,[36  1] ; [22  3],[34.61290323  2.38709677] ; [23.38709677  1.61290323],0
s1,1,0.152416,2.0479,[ 1 35] ; [ 3 22],[ 2.36065574 33.63934426] ; [ 1.63934426 23.36065574],0
b1,1,0.158639,1.987154,[14 23] ; [14 11],[16.70967742 20.29032258] ; [11.29032258 13.70967742],0
p9,1,0.16602,1.91852,[33  4] ; [19  6],[31.03225806  5.96774194] ; [20.96774194  4.03225806],0
r4,1,0.166314,1.915856,[35  2] ; [21  4],[33.41935484  3.58064516] ; [22.58064516  2.41935484],0
v2,1,0.218395,1.514887,[20 16] ; [ 9 14],[17.69491525 18.30508475] ; [11.30508475 11.69491525],0
v3,1,0.234103,1.41576,[10 27] ; [10 14],[12.13114754 24.86885246] ; [ 7.86885246 16.13114754],0
s5,1,0.263552,1.25,[14 22] ; [ 6 18],[12. 24.] ; [ 8. 16.],0
u3,1,0.279426,1.169881,[10  5] ; [5 6],[8.65384615 6.34615385] ; [6.34615385 4.65384615],0
p10,1,0.335676,0.926876,[32  4] ; [20  5],[30.68852459  5.31147541] ; [21.31147541  3.68852459],0
p11,1,0.390411,0.737662,[26 11] ; [20  5],[27.4516129  9.5483871] ; [18.5483871  6.4516129],0
u2,1,0.391153,0.735354,[7 8] ; [7 4],[8.07692308 6.92307692] ; [5.92307692 5.07692308],0
v1,1,0.392787,0.730298,[20 15] ; [11 13],[18.38983051 16.61016949] ; [12.61016949 11.38983051],0
p6,1,0.401919,0.702577,[11 26] ; [10 15],[12.53225806 24.46774194] ; [ 8.46774194 16.53225806],0
p7,1,0.452182,0.565176,[27 10] ; [16  9],[25.66129032 11.33870968] ; [17.33870968  7.66129032],0
n1,1,0.485845,0.485714,[4 4] ; [6 3],[4.70588235 3.29411765] ; [5.29411765 3.70588235],0
n6,1,0.495745,0.464033,[32  5] ; [20  5],[31.03225806  5.96774194] ; [20.96774194  4.03225806],0
n4,1,0.574373,0.31542,[25 11] ; [19  6],[25.96721311 10.03278689] ; [18.03278689  6.96721311],0
s4,1,0.582589,0.302068,[ 8 29] ; [ 4 21],[ 7.16129032 29.83870968] ; [ 4.83870968 20.16129032],0
p1,1,0.643861,0.213728,[ 6 31] ; [ 3 22],[ 5.37096774 31.62903226] ; [ 3.62903226 21.37096774],0
v4,1,0.651774,0.203671,[35  2] ; [22  2],[34.57377049  2.42622951] ; [22.42622951  1.57377049],0
s3,1,0.658223,0.195689,[24 12] ; [18  7],[24.78688525 11.21311475] ; [17.21311475  7.78688525],0
b2,1,0.679126,0.171111,[ 7 17] ; [ 7 13],[ 7.63636364 16.36363636] ; [ 6.36363636 13.63636364],0
b3,1,0.679126,0.171111,[ 7 17] ; [ 7 13],[ 7.63636364 16.36363636] ; [ 6.36363636 13.63636364],0
u1,1,0.683321,0.166412,[ 2 35] ; [ 2 23],[ 2.38709677 34.61290323] ; [ 1.61290323 23.38709677],0
n5,1,0.689536,0.159588,[28  9] ; [20  5],[28.64516129  8.35483871] ; [19.35483871  5.64516129],0
a4,1,0.710368,0.13791,[12 25] ; [ 7 18],[11.33870968 25.66129032] ; [ 7.66129032 17.33870968],0
p4,1,0.718801,0.129644,[22 15] ; [16  9],[22.67741935 14.32258065] ; [15.32258065  9.67741935],0
s6,1,0.739112,0.110909,[30  6] ; [20  5],[29.50819672  6.49180328] ; [20.49180328  4.50819672],0
s2,1,0.757918,0.094997,[23 13] ; [15 10],[22.42622951 13.57377049] ; [15.57377049  9.42622951],0
d2,1,0.770926,0.084776,[12 25] ; [ 9 16],[12.53225806 24.46774194] ; [ 8.46774194 16.53225806],0
s7,1,0.775097,0.081633,[24 11] ; [18  7],[24.5 10.5] ; [17.5  7.5],0
a3,1,0.78655,0.073329,[22 15] ; [14 11],[21.48387097 15.51612903] ; [14.51612903 10.48387097],0
b4,1,0.795716,0.067027,[19 18] ; [12 13],[18.5 18.5] ; [12.5 12.5],0
p8,1,0.873662,0.025284,[17 20] ; [12 13],[17.30645161 19.69354839] ; [11.69354839 13.30645161],0
p5,1,0.8846,0.021066,[ 4 33] ; [ 3 22],[ 4.17741935 32.82258065] ; [ 2.82258065 22.17741935],0
p3,1,0.960015,0.002514,[18 19] ; [12 13],[17.90322581 19.09677419] ; [12.09677419 12.90322581],0
r2,1,0.975009,0.000981,[34  3] ; [22  2],[33.96721311  3.03278689] ; [22.03278689  1.96721311],0
a8,1,0.980129,0.00062,[ 6 28] ; [ 4 19],[ 5.96491228 28.03508772] ; [ 4.03508772 18.96491228],0
