Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000824,11.186626,[30 31] ; [98 35],[40.24742268 20.75257732] ; [87.75257732 45.24742268],1
a4,1,0.002244,9.338451,[15 46] ; [64 70],[24.71282051 36.28717949] ; [54.28717949 79.71282051],0
d2,1,0.002397,9.217439,[16 44] ; [67 67],[25.67010309 34.32989691] ; [57.32989691 76.67010309],0
r1,1,0.002597,9.071293,[41 20] ; [115  19],[48.8 12.2] ; [107.2  26.8],0
r3,1,0.004547,8.051534,[54  5] ; [132   1],[57.15625  1.84375] ; [128.84375   4.15625],0
u1,1,0.005324,7.766088,[ 2 59] ; [ 24 110],[ 8.13333333 52.86666667] ; [ 17.86666667 116.13333333],0
r4,1,0.007762,7.087584,[45 16] ; [119  15],[51.3025641  9.6974359] ; [112.6974359  21.3025641],0
a3,1,0.008193,6.990772,[36 25] ; [103  30],[43.70618557 17.29381443] ; [95.29381443 37.70618557],0
p8,1,0.013934,6.046452,[12 47] ; [50 80],[19.35449735 39.64550265] ; [42.64550265 87.35449735],0
r2,1,0.018444,5.55345,[53  7] ; [126   4],[56.52631579  3.47368421] ; [122.47368421   7.52631579],0
d1,1,0.020388,5.378394,[26 35] ; [81 53],[33.47179487 27.52820513] ; [73.52820513 60.47179487],0
p9,1,0.022239,5.226957,[41 18] ; [110  21],[46.88947368 12.11052632] ; [104.11052632  26.88947368],0
d5,1,0.035827,4.405304,[43 18] ; [112  22],[48.48717949 12.51282051] ; [106.51282051  27.48717949],0
p10,1,0.036394,4.378527,[38 20] ; [106  27],[43.72774869 14.27225131] ; [100.27225131  32.72774869],0
s7,1,0.044315,4.04451,[20 39] ; [64 65],[26.36170213 32.63829787] ; [57.63829787 71.36170213],0
b3,1,0.06597,3.380552,[ 9 26] ; [33 42],[13.36363636 21.63636364] ; [28.63636364 46.36363636],0
b2,1,0.06597,3.380552,[ 9 26] ; [33 42],[13.36363636 21.63636364] ; [28.63636364 46.36363636],0
s4,1,0.06915,3.303074,[14 47] ; [ 17 117],[ 9.6974359 51.3025641] ; [ 21.3025641 112.6974359],0
d4,1,0.079079,3.083736,[47 13] ; [118  16],[51.03092784  8.96907216] ; [113.96907216  20.03092784],0
n4,1,0.084771,2.970963,[38 23] ; [99 34],[43.07731959 17.92268041] ; [93.92268041 39.07731959],0
p3,1,0.085794,2.951567,[12 49] ; [42 91],[16.97938144 44.02061856] ; [37.02061856 95.97938144],0
v1,1,0.093502,2.813023,[28 32] ; [77 52],[33.33333333 26.66666667] ; [71.66666667 57.33333333],0
n5,1,0.100813,2.692629,[33 28] ; [87 44],[38.125 22.875] ; [81.875 49.125],0
s5,1,0.119813,2.419765,[12 45] ; [41 86],[16.41847826 40.58152174] ; [36.58152174 90.41847826],0
s6,1,0.278343,1.175161,[31 28] ; [81 52],[34.41666667 24.58333333] ; [77.58333333 55.41666667],0
n2,1,0.299228,1.077632,[13  7] ; [25  7],[14.61538462  5.38461538] ; [23.38461538  8.61538462],0
v3,1,0.32497,0.968837,[27 33] ; [69 62],[30.15706806 29.84293194] ; [65.84293194 65.15706806],0
a8,1,0.33054,0.94678,[ 7 50] ; [ 22 100],[ 9.23463687 47.76536313] ; [ 19.76536313 102.23463687],0
p2,1,0.337411,0.920242,[41 20] ; [99 35],[43.79487179 17.20512821] ; [96.20512821 37.79487179],0
s8,1,0.393372,0.728494,[22 39] ; [57 77],[24.71282051 36.28717949] ; [54.28717949 79.71282051],0
s2,1,0.418054,0.655779,[26 35] ; [65 68],[28.61340206 32.38659794] ; [62.38659794 70.61340206],0
u3,1,0.419997,0.650323,[11 14] ; [17 14],[12.5 12.5] ; [15.5 15.5],0
u2,1,0.428537,0.626786,[13 11] ; [13 17],[11.55555556 12.44444444] ; [14.44444444 15.55555556],0
n6,1,0.438552,0.600068,[47 14] ; [108  24],[48.98963731 12.01036269] ; [106.01036269  25.98963731],0
v4,1,0.438918,0.599109,[56  5] ; [125   7],[57.20725389  3.79274611] ; [123.79274611   8.20725389],0
n1,1,0.469909,0.522189,[ 4 16] ; [ 9 22],[ 5.09803922 14.90196078] ; [ 7.90196078 23.09803922],0
d3,1,0.54124,0.373246,[41 20] ; [84 50],[39.1025641 21.8974359] ; [85.8974359 48.1025641],0
b1,1,0.625933,0.237616,[21 40] ; [51 83],[22.52307692 38.47692308] ; [49.47692308 84.52307692],0
s1,1,0.675101,0.175693,[ 2 58] ; [  3 128],[ 1.57068063 58.42931937] ; [  3.42931937 127.57068063],0
s3,1,0.700931,0.147505,[31 30] ; [71 61],[32.23834197 28.76165803] ; [69.76165803 62.23834197],0
p1,1,0.708244,0.140037,[ 4 57] ; [  7 127],[ 3.44102564 57.55897436] ; [  7.55897436 126.44102564],0
a7,1,0.727683,0.12125,[44 16] ; [95 39],[42.98969072 17.01030928] ; [96.01030928 37.98969072],0
p5,1,0.784231,0.074972,[ 1 60] ; [  3 131],[ 1.25128205 59.74871795] ; [  2.74871795 131.25128205],0
p6,1,0.797505,0.065832,[12 46] ; [ 25 106],[11.35449735 46.64550265] ; [ 25.64550265 105.35449735],0
n3,1,0.804781,0.06109,[15  5] ; [23  9],[14.61538462  5.38461538] ; [23.38461538  8.61538462],0
p11,1,0.810935,0.057226,[45 16] ; [101  33],[45.67179487 15.32820513] ; [100.32820513  33.67179487],0
p7,1,0.846111,0.037668,[33 27] ; [69 60],[32.38095238 27.61904762] ; [69.61904762 59.38095238],0
b4,1,0.849962,0.035784,[36 25] ; [81 53],[36.6 24.4] ; [80.4 53.6],0
a1,1,0.928466,0.00806,[ 3 58] ; [  7 127],[ 3.12820513 57.87179487] ; [  6.87179487 127.12820513],0
u4,1,0.938443,0.005964,[ 1 60] ; [  2 132],[ 0.93846154 60.06153846] ; [  2.06153846 131.93846154],0
b5,1,0.94303,0.005107,[37 24] ; [82 52],[37.22564103 23.77435897] ; [81.77435897 52.22564103],0
