Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,8.2e-05,15.503067,[48 84] ; [31 13],[59.25 72.75] ; [19.75 24.25],1
p7,1,0.000193,13.897203,[61 66] ; [34  8],[71.39053254 55.60946746] ; [23.60946746 18.39053254],1
p8,1,0.003015,8.798478,[53 79] ; [29 15],[61.5 70.5] ; [20.5 23.5],0
s4,1,0.00303,8.789502,[ 25 108] ; [18 26],[ 32.31073446 100.68926554] ; [10.68926554 33.31073446],0
p3,1,0.003406,8.576233,[40 93] ; [24 20],[48.09039548 84.90960452] ; [15.90960452 28.09039548],0
p1,1,0.005137,7.830463,[  5 126] ; [ 7 36],[  9.03448276 121.96551724] ; [ 2.96551724 40.03448276],0
s2,1,0.007903,7.055232,[54 79] ; [28 16],[61.61581921 71.38418079] ; [20.38418079 23.61581921],0
p12,1,0.011702,6.355455,[  3 130] ; [ 5 39],[  6.01129944 126.98870056] ; [ 1.98870056 42.01129944],0
u2,1,0.013144,6.149691,[26 28] ; [14  3],[30.42253521 23.57746479] ; [9.57746479 7.42253521],0
a1,1,0.015922,5.81149,[  2 131] ; [ 4 40],[  4.50847458 128.49152542] ; [ 1.49152542 42.50847458],0
s8,1,0.016327,5.767353,[40 93] ; [22 22],[46.58757062 86.41242938] ; [15.41242938 28.58757062],0
a4,1,0.023007,5.167971,[36 97] ; [20 24],[42.07909605 90.92090395] ; [13.92090395 30.07909605],0
s7,1,0.024763,5.040393,[37 90] ; [21 23],[43.07602339 83.92397661] ; [14.92397661 29.07602339],0
b1,1,0.072188,3.232549,[38 95] ; [19 25],[42.83050847 90.16949153] ; [14.16949153 29.83050847],0
d5,1,0.101016,2.689427,[91 42] ; [35  8],[95.21590909 37.78409091] ; [30.78409091 12.21590909],0
u1,1,0.101565,2.680791,[ 10 123] ; [ 7 37],[ 12.7740113 120.2259887] ; [ 4.2259887 39.7740113],0
s5,1,0.101924,2.675181,[37 93] ; [18 25],[41.32947977 88.67052023] ; [13.67052023 29.32947977],0
