Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.718021,[138  32] ; [25 41],[117.41525424  52.58474576] ; [45.58474576 20.41525424],1
a6,1,0.0,30.444222,[135  35] ; [28 38],[117.41525424  52.58474576] ; [45.58474576 20.41525424],1
a2,1,0.000173,14.105558,[ 45 125] ; [ 3 63],[ 34.57627119 135.42372881] ; [13.42372881 52.57627119],1
p10,1,0.006794,7.326683,[129  39] ; [39 27],[120.61538462  47.38461538] ; [47.38461538 18.61538462],0
p9,1,0.009217,6.780286,[128  40] ; [39 27],[119.8974359  48.1025641] ; [47.1025641 18.8974359],0
b5,1,0.016628,5.735198,[99 71] ; [27 39],[90.76271186 79.23728814] ; [35.23728814 30.76271186],0
d5,1,0.016754,5.721913,[136  34] ; [43 23],[128.94067797  41.05932203] ; [50.05932203 15.94067797],0
s1,1,0.028279,4.810988,[  3 165] ; [ 5 61],[  5.74358974 162.25641026] ; [ 2.25641026 63.74358974],0
d1,1,0.028648,4.788631,[104  66] ; [30 36],[96.52542373 73.47457627] ; [37.47457627 28.52542373],0
v4,1,0.035228,4.434066,[162   8] ; [56  8],[158.37606838  11.62393162] ; [59.62393162  4.37606838],0
p4,1,0.049789,3.848561,[85 84] ; [23 41],[78.33476395 90.66523605] ; [29.66523605 34.33476395],0
s5,1,0.066368,3.370643,[ 18 148] ; [13 52],[ 22.27705628 143.72294372] ; [ 8.72294372 56.27705628],0
p6,1,0.066683,3.36284,[ 48 120] ; [11 54],[ 42.54077253 125.45922747] ; [16.45922747 48.54077253],0
u1,1,0.085801,2.951445,[ 24 146] ; [ 4 62],[ 20.16949153 149.83050847] ; [ 7.83050847 58.16949153],0
b3,1,0.085896,2.94965,[32 66] ; [21 23],[36.57746479 61.42253521] ; [16.42253521 27.57746479],0
b2,1,0.085896,2.94965,[32 66] ; [21 23],[36.57746479 61.42253521] ; [16.42253521 27.57746479],0
p2,1,0.099614,2.711719,[137  32] ; [47 19],[132.32340426  36.67659574] ; [51.67659574 14.32340426],0
r3,1,0.10509,2.626553,[160  10] ; [58  8],[157.03389831  12.96610169] ; [60.96610169  5.03389831],0
p8,1,0.113135,2.50987,[85 82] ; [26 40],[79.55793991 87.44206009] ; [31.44206009 34.55793991],0
p3,1,0.114044,2.497269,[75 93] ; [22 44],[69.64102564 98.35897436] ; [27.35897436 38.64102564],0
r4,1,0.114615,2.489405,[156  14] ; [56 10],[152.71186441  17.28813559] ; [59.28813559  6.71186441],0
n4,1,0.252358,1.310204,[126  44] ; [44 22],[122.45762712  47.54237288] ; [47.54237288 18.45762712],0
r2,1,0.255923,1.290677,[161   9] ; [58  6],[159.1025641  10.8974359] ; [59.8974359  4.1025641],0
b4,1,0.271141,1.210965,[101  69] ; [34 32],[97.24576271 72.75423729] ; [37.75423729 28.24576271],0
p1,1,0.294482,1.099017,[ 11 158] ; [ 2 64],[  9.34893617 159.65106383] ; [ 3.65106383 62.34893617],0
d4,1,0.306793,1.044432,[143  27] ; [51 14],[140.34042553  29.65957447] ; [53.65957447 11.34042553],0
p12,1,0.315161,1.008925,[  7 161] ; [ 1 65],[  5.74358974 162.25641026] ; [ 2.25641026 63.74358974],0
a5,1,0.359574,0.839379,[126  44] ; [45 21],[123.1779661  46.8220339] ; [47.8220339 18.1779661],0
p7,1,0.366836,0.814354,[94 74] ; [40 24],[97.03448276 70.96551724] ; [36.96551724 27.03448276],0
