Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000239,13.498653,[ 1 63] ; [2 4],[ 2.74285714 61.25714286] ; [0.25714286 5.74285714],1
s8,1,0.139882,2.179256,[27 37] ; [5 2],[28.84507042 35.15492958] ; [3.15492958 3.84507042],0
s3,1,0.172914,1.857496,[26 38] ; [1 6],[24.33802817 39.66197183] ; [2.66197183 4.33802817],0
r3,1,0.183066,1.772557,[57  7] ; [5 2],[55.88732394  8.11267606] ; [6.11267606 0.88732394],0
v3,1,0.183967,1.765284,[24 38] ; [4 2],[25.52941176 36.47058824] ; [2.47058824 3.52941176],0
b5,1,0.217327,1.521932,[34 30] ; [2 5],[32.45070423 31.54929577] ; [3.54929577 3.45070423],0
p8,1,0.248025,1.334394,[31 33] ; [5 2],[32.45070423 31.54929577] ; [3.54929577 3.45070423],0
d5,1,0.262145,1.257391,[49 15] ; [4 3],[47.77464789 16.22535211] ; [5.22535211 1.77464789],0
r4,1,0.262145,1.257391,[49 15] ; [4 3],[47.77464789 16.22535211] ; [5.22535211 1.77464789],0
v1,1,0.277623,1.17869,[27 35] ; [4 2],[28.26470588 33.73529412] ; [2.73529412 3.26470588],0
a7,1,0.28089,1.162777,[42 22] ; [6 1],[43.26760563 20.73239437] ; [4.73239437 2.26760563],0
n5,1,0.314236,1.012786,[43 21] ; [6 1],[44.16901408 19.83098592] ; [4.83098592 2.16901408],0
s5,1,0.335578,0.927253,[ 9 53] ; [2 5],[ 9.88405797 52.11594203] ; [1.11594203 5.88405797],0
p3,1,0.337199,0.921053,[33 30] ; [5 2],[34.2 28.8] ; [3.8 3.2],0
r1,1,0.389745,0.739739,[45 19] ; [6 1],[45.97183099 18.02816901] ; [5.02816901 1.97183099],0
p1,1,0.430156,0.622403,[ 4 60] ; [1 6],[ 4.50704225 59.49295775] ; [0.49295775 6.50704225],0
p4,1,0.440189,0.59579,[36 28] ; [5 2],[36.95774648 27.04225352] ; [4.04225352 2.95774648],0
n3,1,0.45675,0.553846,[12  4] ; [1 1],[11.55555556  4.44444444] ; [1.44444444 0.55555556],0
a2,1,0.535211,0.384488,[12 52] ; [2 5],[12.61971831 51.38028169] ; [1.38028169 5.61971831],0
a3,1,0.550097,0.357143,[51 12] ; [5 2],[50.4 12.6] ; [5.6 1.4],0
v2,1,0.550165,0.357022,[34 29] ; [4 2],[34.69565217 28.30434783] ; [3.30434783 2.69565217],0
a4,1,0.551293,0.355005,[29 35] ; [4 3],[29.74647887 34.25352113] ; [3.25352113 3.74647887],0
r2,1,0.579764,0.306616,[57  5] ; [6 1],[56.60869565  5.39130435] ; [6.39130435 0.60869565],0
p11,1,0.582172,0.302737,[49 15] ; [6 1],[49.57746479 14.42253521] ; [5.42253521 1.57746479],0
n4,1,0.611299,0.258288,[51 13] ; [5 2],[50.47887324 13.52112676] ; [5.52112676 1.47887324],0
u1,1,0.64049,0.218102,[14 50] ; [1 6],[13.52112676 50.47887324] ; [1.47887324 5.52112676],0
p7,1,0.6776,0.17284,[40 23] ; [5 2],[40.5 22.5] ; [4.5 2.5],0
a6,1,0.698463,0.150076,[41 23] ; [5 2],[41.46478873 22.53521127] ; [4.53521127 2.46478873],0
b1,1,0.698463,0.150076,[23 41] ; [2 5],[22.53521127 41.46478873] ; [2.46478873 4.53521127],0
n1,1,0.73244,0.116883,[10  6] ; [1 1],[9.77777778 6.22222222] ; [1.22222222 0.77777778],0
u3,1,0.756495,0.096154,[8 5] ; [1 1],[7.8 5.2] ; [1.2 0.8],0
d4,1,0.771849,0.084075,[52 12] ; [6 1],[52.28169014 11.71830986] ; [5.71830986 1.28169014],0
b4,1,0.779016,0.078737,[33 31] ; [4 3],[33.35211268 30.64788732] ; [3.64788732 3.35211268],0
d2,1,0.779016,0.078737,[31 33] ; [3 4],[30.64788732 33.35211268] ; [3.35211268 3.64788732],0
d3,1,0.819922,0.051823,[43 21] ; [5 2],[43.26760563 20.73239437] ; [4.73239437 2.26760563],0
b2,1,0.834007,0.043917,[24 20] ; [3 3],[23.76 20.24] ; [3.24 2.76],0
b3,1,0.834007,0.043917,[24 20] ; [3 3],[23.76 20.24] ; [3.24 2.76],0
d1,1,0.839639,0.040948,[34 30] ; [4 3],[34.25352113 29.74647887] ; [3.74647887 3.25352113],0
a8,1,0.845366,0.038039,[11 44] ; [1 5],[10.81967213 44.18032787] ; [1.18032787 4.81967213],0
p2,1,0.845785,0.03783,[53 11] ; [6 1],[53.18309859 10.81690141] ; [5.81690141 1.18309859],0
p6,1,0.872919,0.025585,[29 34] ; [3 4],[28.8 34.2] ; [3.2 3.8],0
