Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,25.464715,[30 39] ; [137  41],[46.65182186 22.34817814] ; [120.34817814  57.65182186],1
d3,1,1.4e-05,18.929967,[31 38] ; [132  46],[45.53441296 23.46558704] ; [117.46558704  60.53441296],1
u1,1,0.000253,13.3929,[ 3 66] ; [ 44 134],[13.12955466 55.87044534] ; [ 33.87044534 144.12955466],1
a2,1,0.002079,9.478441,[ 7 62] ; [ 51 127],[16.20242915 52.79757085] ; [ 41.79757085 136.20242915],0
d5,1,0.012906,6.181931,[50 19] ; [153  25],[56.70850202 12.29149798] ; [146.29149798  31.70850202],0
n3,1,0.014018,6.035923,[8 7] ; [30  5],[11.4  3.6] ; [26.6  8.4],0
r4,1,0.014705,5.951491,[55 14] ; [162  16],[60.6194332  8.3805668] ; [156.3805668  21.6194332],0
v4,1,0.023691,5.117147,[61  8] ; [171   7],[64.8097166  4.1902834] ; [167.1902834  10.8097166],0
r2,1,0.026141,4.946689,[61  8] ; [168   7],[64.75819672  4.24180328] ; [164.24180328  10.75819672],0
b5,1,0.030624,4.673897,[33 36] ; [112  66],[40.50607287 28.49392713] ; [104.49392713  73.50607287],0
p1,1,0.035939,4.399978,[11 57] ; [ 13 165],[ 6.63414634 61.36585366] ; [ 17.36585366 160.63414634],0
v1,1,0.050318,3.830836,[26 41] ; [92 82],[32.80497925 34.19502075] ; [85.19502075 88.80497925],0
s5,1,0.050443,3.826669,[31 33] ; [ 59 112],[24.5106383 39.4893617] ; [ 65.4893617 105.5106383],0
v2,1,0.094006,2.804404,[24 44] ; [83 93],[29.81967213 38.18032787] ; [77.18032787 98.81967213],0
s4,1,0.100603,2.69596,[20 49] ; [ 34 142],[15.20816327 53.79183673] ; [ 38.79183673 137.20816327],0
b1,1,0.103675,2.648074,[37 32] ; [ 75 103],[31.28744939 37.71255061] ; [80.71255061 97.28744939],0
p10,1,0.108758,2.572181,[51 18] ; [146  30],[55.48163265 13.51836735] ; [141.51836735  34.48163265],0
p4,1,0.119668,2.421667,[50 19] ; [145  33],[54.47368421 14.52631579] ; [140.52631579  37.47368421],0
d4,1,0.130614,2.285187,[52 17] ; [149  29],[56.14979757 12.85020243] ; [144.85020243  33.14979757],0
d1,1,0.132766,2.259855,[35 34] ; [109  69],[40.22672065 28.77327935] ; [103.77327935  74.22672065],0
u3,1,0.193098,1.693822,[12 12] ; [31 16],[14.53521127  9.46478873] ; [28.46478873 18.53521127],0
a3,1,0.225195,1.470956,[45 24] ; [130  48],[48.88663968 20.11336032] ; [126.11336032  51.88663968],0
s1,1,0.260789,1.264563,[ 4 65] ; [  5 173],[ 2.51417004 66.48582996] ; [  6.48582996 171.51417004],0
p2,1,0.268883,1.222438,[55 13] ; [154  24],[57.77235772 10.22764228] ; [151.22764228  26.77235772],0
r1,1,0.305552,1.049805,[49 20] ; [136  40],[52.10204082 16.89795918] ; [132.89795918  43.10204082],0
p9,1,0.311047,1.026226,[57 12] ; [155  22],[59.46341463  9.53658537] ; [152.53658537  24.46341463],0
n2,1,0.312422,1.020408,[9 6] ; [26  9],[10.5  4.5] ; [24.5 10.5],0
r3,1,0.384129,0.757444,[63  6] ; [167  10],[64.51219512  4.48780488] ; [165.48780488  11.51219512],0
s7,1,0.418282,0.655136,[35 32] ; [77 89],[32.20600858 34.79399142] ; [79.79399142 86.20600858],0
s8,1,0.438785,0.599457,[33 36] ; [ 75 102],[30.29268293 38.70731707] ; [77.70731707 99.29268293],0
a5,1,0.459082,0.548132,[50 19] ; [137  41],[52.2388664 16.7611336] ; [134.7611336  43.2388664],0
n6,1,0.463781,0.536755,[55 13] ; [150  27],[56.89795918 11.10204082] ; [148.10204082  28.89795918],0
p6,1,0.469278,0.523675,[29 37] ; [87 90],[31.50617284 34.49382716] ; [84.49382716 92.50617284],0
u2,1,0.504821,0.444788,[11 13] ; [26 22],[12.33333333 11.66666667] ; [24.66666667 23.33333333],0
n1,1,0.528733,0.396825,[7 8] ; [13 22],[6. 9.] ; [14. 21.],0
p8,1,0.557967,0.343236,[45 23] ; [110  67],[43.02040816 24.97959184] ; [111.97959184  65.02040816],0
s2,1,0.586219,0.296288,[33 36] ; [92 86],[34.91902834 34.08097166] ; [90.08097166 87.91902834],0
n5,1,0.605573,0.266671,[48 20] ; [130  46],[49.60655738 18.39344262] ; [128.39344262  47.60655738],0
b3,1,0.662286,0.190758,[20 29] ; [39 66],[18.77272727 30.22727273] ; [40.22727273 64.77272727],0
b2,1,0.662286,0.190758,[20 29] ; [39 66],[18.77272727 30.22727273] ; [40.22727273 64.77272727],0
n4,1,0.674269,0.176649,[51 17] ; [138  40],[52.24390244 15.75609756] ; [136.75609756  41.24390244],0
p11,1,0.709682,0.138595,[55 14] ; [138  40],[53.91497976 15.08502024] ; [139.08502024  38.91497976],0
s3,1,0.745695,0.105184,[39 29] ; [98 80],[37.8699187 30.1300813] ; [99.1300813 78.8699187],0
p7,1,0.807009,0.059676,[48 20] ; [127  49],[48.7704918 19.2295082] ; [126.2295082  49.7704918],0
p5,1,0.848863,0.036317,[10 59] ; [ 24 153],[ 9.53658537 59.46341463] ; [ 24.46341463 152.53658537],0
s6,1,0.908597,0.013181,[46 20] ; [124  52],[46.36363636 19.63636364] ; [123.63636364  52.36363636],0
p12,1,0.951355,0.003722,[ 4 63] ; [ 11 167],[ 4.10204082 62.89795918] ; [ 10.89795918 167.10204082],0
a1,1,0.960043,0.00251,[ 3 66] ; [  8 170],[ 3.07287449 65.92712551] ; [  7.92712551 170.07287449],0
a4,1,0.971537,0.001273,[32 37] ; [83 95],[32.12550607 36.87449393] ; [82.87449393 95.12550607],0
a8,1,0.976384,0.000876,[ 8 59] ; [ 19 142],[ 7.93421053 59.06578947] ; [ 19.06578947 141.93421053],0
b4,1,0.987939,0.000229,[40 29] ; [103  75],[39.94736842 29.05263158] ; [103.05263158  74.94736842],0
d2,1,1.0,0.0,[34 34] ; [89 89],[34. 34.] ; [89. 89.],0
