Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-05,19.422328,[24 23] ; [14 76],[13.03649635 33.96350365] ; [24.96350365 65.03649635],1
s3,1,2.4e-05,17.843193,[32 15] ; [27 62],[20.38970588 26.61029412] ; [38.61029412 50.38970588],1
r3,1,0.000829,11.174768,[43  3] ; [61 29],[35.17647059 10.82352941] ; [68.82352941 21.17647059],1
v2,1,0.001848,9.694746,[26 17] ; [27 58],[17.8046875 25.1953125] ; [35.1953125 49.8046875],0
p2,1,0.00228,9.309493,[36 11] ; [43 44],[27.70895522 19.29104478] ; [51.29104478 35.70895522],0
s7,1,0.002313,9.282938,[16 31] ; [ 9 69],[ 9.4 37.6] ; [15.6 62.4],0
s5,1,0.002692,9.004987,[11 32] ; [ 6 82],[ 5.58015267 37.41984733] ; [11.41984733 76.58015267],0
p4,1,0.005673,7.651351,[23 24] ; [22 65],[15.78358209 31.21641791] ; [29.21641791 57.78358209],0
p7,1,0.00622,7.485492,[26 17] ; [31 57],[18.70992366 24.29007634] ; [38.29007634 49.70992366],0
v4,1,0.015123,5.902084,[41  6] ; [60 28],[35.16296296 11.83703704] ; [65.83703704 22.16296296],0
n2,1,0.02325,5.149719,[15  3] ; [18 17],[11.20754717  6.79245283] ; [21.79245283 13.20754717],0
p9,1,0.027848,4.837479,[31 14] ; [43 45],[25.03759398 19.96240602] ; [48.96240602 39.03759398],0
r4,1,0.030345,4.689623,[35 12] ; [50 40],[29.16058394 17.83941606] ; [55.83941606 34.16058394],0
s4,1,0.041593,4.151675,[10 37] ; [ 8 82],[ 6.17518248 40.82481752] ; [11.82481752 78.17518248],0
p6,1,0.073397,3.205369,[11 32] ; [11 74],[ 7.390625 35.609375] ; [14.609375 70.390625],0
d1,1,0.075052,3.168932,[23 24] ; [30 60],[18.18248175 28.81751825] ; [34.81751825 55.18248175],0
v1,1,0.078087,3.104277,[21 25] ; [27 62],[16.35555556 29.64444444] ; [31.64444444 57.35555556],0
d4,1,0.085739,2.952618,[37  9] ; [59 30],[32.71111111 13.28888889] ; [63.28888889 25.71111111],0
p1,1,0.089767,2.878548,[ 1 46] ; [ 9 80],[ 3.45588235 43.54411765] ; [ 6.54411765 82.45588235],0
u2,1,0.126467,2.33534,[13  5] ; [16 16],[10.44  7.56] ; [18.56 13.44],0
d3,1,0.133008,2.257043,[30 16] ; [46 43],[25.8962963 20.1037037] ; [50.1037037 38.8962963],0
p3,1,0.140313,2.174518,[17 30] ; [21 66],[13.32835821 33.67164179] ; [24.67164179 62.32835821],0
s1,1,0.143235,2.142857,[ 1 44] ; [ 8 82],[ 3. 42.] ; [ 6. 84.],0
b1,1,0.148366,2.088973,[20 27] ; [50 40],[24.01459854 22.98540146] ; [45.98540146 44.01459854],0
n3,1,0.149101,2.08142,[14  4] ; [19 14],[11.64705882  6.35294118] ; [21.35294118 11.64705882],0
p8,1,0.152169,2.050368,[17 27] ; [23 64],[13.4351145 30.5648855] ; [26.5648855 60.4351145],0
r2,1,0.219139,1.51,[41  6] ; [70 19],[38.36029412  8.63970588] ; [72.63970588 16.36029412],0
a2,1,0.229294,1.445234,[10 37] ; [12 78],[ 7.54744526 39.45255474] ; [14.45255474 75.54744526],0
a8,1,0.236458,1.401586,[ 5 38] ; [ 5 82],[ 3.30769231 39.69230769] ; [ 6.69230769 80.30769231],0
p10,1,0.237908,1.392947,[24 21] ; [37 50],[20.79545455 24.20454545] ; [40.20454545 46.79545455],0
b5,1,0.238846,1.387393,[30 17] ; [48 42],[26.75912409 20.24087591] ; [51.24087591 38.75912409],0
b2,1,0.265039,1.242242,[ 4 19] ; [14 33],[ 5.91428571 17.08571429] ; [12.08571429 34.91428571],0
b3,1,0.265039,1.242242,[ 4 19] ; [14 33],[ 5.91428571 17.08571429] ; [12.08571429 34.91428571],0
r1,1,0.269535,1.219111,[33 13] ; [56 34],[30.10294118 15.89705882] ; [58.89705882 31.10294118],0
p11,1,0.272235,1.205451,[25 22] ; [39 51],[21.95620438 25.04379562] ; [42.04379562 47.95620438],0
a5,1,0.291202,1.114054,[30 17] ; [49 41],[27.10218978 19.89781022] ; [51.89781022 38.10218978],0
a7,1,0.292341,1.10881,[32 15] ; [53 37],[29.16058394 17.83941606] ; [55.83941606 34.16058394],0
u3,1,0.315041,1.009424,[10  7] ; [14 18],[8.32653061 8.67346939] ; [15.67346939 16.32653061],0
a1,1,0.322275,0.97969,[ 2 45] ; [ 8 82],[ 3.43065693 43.56934307] ; [ 6.56934307 83.43065693],0
u1,1,0.335267,0.928448,[ 4 43] ; [ 4 86],[ 2.74452555 44.25547445] ; [ 5.25547445 84.74452555],0
a4,1,0.352319,0.865089,[16 31] ; [38 52],[18.52554745 28.47445255] ; [35.47445255 54.52554745],0
d5,1,0.392352,0.731642,[33 13] ; [58 32],[30.77941176 15.22058824] ; [60.22058824 29.77941176],0
n5,1,0.487541,0.481948,[22 24] ; [37 52],[20.1037037 25.8962963] ; [38.8962963 50.1037037],0
n1,1,0.63537,0.224848,[ 6 12] ; [14 21],[ 6.79245283 11.20754717] ; [13.20754717 21.79245283],0
a3,1,0.688834,0.160351,[29 18] ; [58 31],[30.06617647 16.93382353] ; [56.93382353 32.06617647],0
d2,1,0.826346,0.048132,[17 29] ; [35 55],[17.58823529 28.41176471] ; [34.41176471 55.58823529],0
a6,1,0.826346,0.048132,[29 17] ; [55 35],[28.41176471 17.58823529] ; [55.58823529 34.41176471],0
n4,1,0.914109,0.011633,[25 22] ; [47 43],[24.70072993 22.29927007] ; [47.29927007 42.70072993],0
b4,1,0.922211,0.009535,[26 21] ; [49 41],[25.72992701 21.27007299] ; [49.27007299 40.72992701],0
p5,1,0.970715,0.001348,[ 1 45] ; [ 2 86],[ 1.02985075 44.97014925] ; [ 1.97014925 86.02985075],0
v3,1,1.0,0.0,[10 33] ; [20 66],[10. 33.] ; [20. 66.],0
