Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000123,14.745615,[21  7] ; [ 7 22],[13.75438596 14.24561404] ; [14.24561404 14.75438596],1
n6,1,0.000344,12.813986,[21  7] ; [ 8 21],[14.24561404 13.75438596] ; [14.75438596 14.24561404],1
r3,1,0.001043,10.748784,[23  5] ; [12 18],[16.89655172 11.10344828] ; [18.10344828 11.89655172],0
n3,1,0.004812,7.948743,[7 1] ; [ 5 13],[3.69230769 4.30769231] ; [8.30769231 9.69230769],0
p8,1,0.007631,7.11798,[10 18] ; [ 2 27],[ 5.89473684 22.10526316] ; [ 6.10526316 22.89473684],0
p10,1,0.008283,6.971154,[18 11] ; [ 8 21],[13. 16.] ; [13. 16.],0
p2,1,0.008902,6.842396,[18 10] ; [ 9 21],[13.03448276 14.96551724] ; [13.96551724 16.03448276],0
v2,1,0.023172,5.155556,[13 16] ; [ 5 24],[ 9. 20.] ; [ 9. 20.],0
d5,1,0.044148,4.050881,[21  8] ; [14 16],[17.20338983 11.79661017] ; [17.79661017 12.20338983],0
s6,1,0.106875,2.599836,[11 17] ; [ 6 24],[ 8.20689655 19.79310345] ; [ 8.79310345 21.20689655],0
r4,1,0.116141,2.468608,[10 19] ; [ 5 25],[ 7.37288136 21.62711864] ; [ 7.62711864 22.37288136],0
d4,1,0.119431,2.424773,[22  7] ; [17 13],[19.16949153  9.83050847] ; [19.83050847 10.16949153],0
b4,1,0.138193,2.197968,[20  9] ; [15 15],[17.20338983 11.79661017] ; [17.79661017 12.20338983],0
d1,1,0.150162,2.070602,[14 15] ; [ 9 21],[11.30508475 17.69491525] ; [11.69491525 18.30508475],0
p5,1,0.160468,1.969811,[ 4 25] ; [ 1 28],[ 2.5 26.5] ; [ 2.5 26.5],0
u3,1,0.208359,1.582792,[3 9] ; [ 1 13],[ 1.84615385 10.15384615] ; [ 2.15384615 11.84615385],0
p4,1,0.223443,1.482122,[11 18] ; [ 7 23],[ 8.84745763 20.15254237] ; [ 9.15254237 20.84745763],0
n4,1,0.232666,1.424486,[17 12] ; [22  8],[19.16949153  9.83050847] ; [19.83050847 10.16949153],0
p7,1,0.232666,1.424486,[12 17] ; [ 8 22],[ 9.83050847 19.16949153] ; [10.16949153 19.83050847],0
u2,1,0.250478,1.320635,[4 8] ; [ 2 12],[2.76923077 9.23076923] ; [ 3.23076923 10.76923077],0
s5,1,0.257406,1.282656,[ 7 21] ; [ 4 26],[ 5.31034483 22.68965517] ; [ 5.68965517 24.31034483],0
d2,1,0.293223,1.104762,[16 13] ; [12 17],[14. 15.] ; [14. 15.],0
s7,1,0.312951,1.018182,[ 7 21] ; [ 4 24],[ 5.5 22.5] ; [ 5.5 22.5],0
a2,1,0.316943,1.00152,[ 1 28] ; [ 3 27],[ 1.96610169 27.03389831] ; [ 2.03389831 27.96610169],0
