Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.293725,[ 76 230] ; [64 46],[102.98076923 203.01923077] ; [37.01923077 72.98076923],1
s3,1,0.0,31.126135,[ 95 207] ; [67 41],[119.32682927 182.67317073] ; [42.67317073 65.32682927],1
s6,1,4e-06,21.284744,[142 160] ; [78 29],[162.44498778 139.55501222] ; [57.55501222 49.44498778],1
a3,1,0.00019,13.924794,[179 130] ; [85 24],[195.15789474 113.84210526] ; [68.84210526 40.15789474],1
p4,1,0.000472,12.222892,[147 160] ; [74 36],[162.70263789 144.29736211] ; [58.29736211 51.70263789],1
p3,1,0.000598,11.783309,[115 195] ; [61 48],[130.21479714 179.78520286] ; [45.78520286 63.21479714],1
p6,1,0.000936,10.949994,[ 73 234] ; [44 65],[ 86.34375 220.65625] ; [30.65625 78.34375],1
d2,1,0.001295,10.349814,[116 191] ; [61 49],[130.30935252 176.69064748] ; [46.69064748 63.30935252],0
s1,1,0.001466,10.120417,[  3 303] ; [  7 102],[  7.37349398 298.62650602] ; [  2.62650602 106.37349398],0
u1,1,0.002155,9.412421,[ 36 275] ; [26 84],[ 45.80047506 265.19952494] ; [16.19952494 93.80047506],0
s5,1,0.002835,8.910467,[ 69 233] ; [41 68],[ 80.82725061 221.17274939] ; [29.17274939 79.82725061],0
a2,1,0.01198,6.3139,[ 53 258] ; [31 79],[ 62.05225653 248.94774347] ; [21.94774347 88.05225653],0
n4,1,0.013283,6.131052,[219  91] ; [91 19],[228.80952381  81.19047619] ; [81.19047619 28.80952381],0
a4,1,0.023874,5.103785,[116 192] ; [55 55],[126. 182.] ; [45. 65.],0
r1,1,0.025074,5.018773,[219  90] ; [90 20],[227.87828162  81.12171838] ; [81.12171838 28.87828162],0
p2,1,0.027107,4.883991,[242  66] ; [97 13],[249.78947368  58.21052632] ; [89.21052632 20.78947368],0
s4,1,0.031857,4.606159,[ 42 260] ; [25 85],[ 49.11165049 252.88834951] ; [17.88834951 92.11165049],0
