Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.367517,[2 6] ; [92 10],[6.83636364 1.16363636] ; [87.16363636 14.83636364],1
r2,1,7e-06,20.064555,[4 3] ; [99  3],[6.6146789 0.3853211] ; [96.3853211  5.6146789],1
v4,1,2.9e-05,17.470588,[4 4] ; [96  6],[7.27272727 0.72727273] ; [92.72727273  9.27272727],1
s6,1,0.004128,8.226417,[4 4] ; [86 12],[6.79245283 1.20754717] ; [83.20754717 14.79245283],0
a7,1,0.026529,4.921208,[3 5] ; [75 26],[5.72477064 2.27522936] ; [72.27522936 28.72477064],0
p1,1,0.030364,4.68857,[3 5] ; [11 90],[1.02752294 6.97247706] ; [12.97247706 88.02752294],0
d5,1,0.030583,4.676195,[4 4] ; [82 18],[6.37037037 1.62962963] ; [79.62962963 20.37037037],0
r1,1,0.047235,3.936993,[4 4] ; [81 20],[6.23853211 1.76146789] ; [78.76146789 22.23853211],0
p9,1,0.0672,3.350123,[4 4] ; [77 21],[6.11320755 1.88679245] ; [74.88679245 23.11320755],0
v2,1,0.077867,3.108871,[2 6] ; [55 41],[4.38461538 3.61538462] ; [52.61538462 43.38461538],0
p10,1,0.08859,2.899818,[3 5] ; [66 32],[5.20754717 2.79245283] ; [63.79245283 34.20754717],0
p7,1,0.141645,2.16,[2 6] ; [52 48],[4. 4.] ; [50. 50.],0
s1,1,0.149931,2.072952,[2 6] ; [ 9 91],[0.81481481 7.18518519] ; [10.18518519 89.81481481],0
p12,1,0.170969,1.874423,[1 7] ; [ 3 97],[0.2962963 7.7037037] ; [ 3.7037037 96.2962963],0
d4,1,0.174311,1.845472,[5 3] ; [83 18],[6.4587156 1.5412844] ; [81.5412844 19.4587156],0
p3,1,0.250197,1.322206,[5 3] ; [42 59],[3.44954128 4.55045872] ; [43.55045872 57.44954128],0
a5,1,0.251553,1.314659,[4 4] ; [71 31],[5.45454545 2.54545455] ; [69.54545455 32.45454545],0
s8,1,0.288657,1.125877,[3 5] ; [58 44],[4.43636364 3.56363636] ; [56.56363636 45.43636364],0
n1,1,0.289034,1.124118,[3 2] ; [12 22],[1.92307692 3.07692308] ; [13.07692308 20.92307692],0
s5,1,0.337364,0.920422,[2 5] ; [44 49],[3.22 3.78] ; [42.78 50.22],0
