Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000143,14.458154,[18 19] ; [76 17],[26.75384615 10.24615385] ; [67.24615385 25.75384615],1
p9,1,0.00068,11.544246,[20 17] ; [77 16],[27.60769231  9.39230769] ; [69.39230769 23.60769231],1
p2,1,0.003229,8.673329,[25 12] ; [82 10],[30.68992248  6.31007752] ; [76.31007752 15.68992248],0
b1,1,0.005575,7.682884,[23 14] ; [33 60],[15.93846154 21.06153846] ; [40.06153846 52.93846154],0
p8,1,0.013236,6.137335,[15 21] ; [61 32],[21.20930233 14.79069767] ; [54.79069767 38.20930233],0
v2,1,0.018093,5.587084,[11 23] ; [50 39],[16.86178862 17.13821138] ; [44.13821138 44.86178862],0
v4,1,0.019546,5.452027,[30  6] ; [88  4],[33.1875  2.8125] ; [84.8125  7.1875],0
s8,1,0.028829,4.777788,[ 7 29] ; [37 56],[12.27906977 23.72093023] ; [31.72093023 61.27906977],0
r4,1,0.036737,4.362547,[26 11] ; [80 13],[30.16923077  6.83076923] ; [75.83076923 17.16923077],0
r1,1,0.037678,4.319481,[21 16] ; [70 23],[25.9 11.1] ; [65.1 27.9],0
r3,1,0.045085,4.015473,[31  6] ; [88  5],[33.86923077  3.13076923] ; [85.13076923  7.86923077],0
d3,1,0.051163,3.802921,[18 17] ; [65 28],[22.6953125 12.3046875] ; [60.3046875 32.6953125],0
n5,1,0.074272,3.185988,[ 9 27] ; [39 54],[13.39534884 22.60465116] ; [34.60465116 58.39534884],0
n6,1,0.079554,3.073983,[20 16] ; [66 26],[24.1875 11.8125] ; [61.8125 30.1875],0
v3,1,0.108943,2.569491,[ 6 30] ; [27 61],[ 9.58064516 26.41935484] ; [23.41935484 64.58064516],0
s7,1,0.121589,2.396735,[ 9 25] ; [37 52],[12.71544715 21.28455285] ; [33.28455285 55.71544715],0
b2,1,0.127413,2.32375,[ 2 14] ; [16 34],[ 4.36363636 11.63636364] ; [13.63636364 36.36363636],0
b3,1,0.127413,2.32375,[ 2 14] ; [16 34],[ 4.36363636 11.63636364] ; [13.63636364 36.36363636],0
b4,1,0.139009,2.18889,[17 20] ; [56 37],[20.77692308 16.22307692] ; [52.22307692 40.77692308],0
p1,1,0.155242,2.019968,[ 4 32] ; [ 4 88],[ 2.25 33.75] ; [ 5.75 86.25],0
d2,1,0.178756,1.807936,[17 20] ; [31 62],[13.66153846 23.33846154] ; [34.33846154 58.66153846],0
b5,1,0.196784,1.666085,[26 11] ; [54 39],[22.76923077 14.23076923] ; [57.23076923 35.76923077],0
d1,1,0.222432,1.48861,[12 25] ; [41 52],[15.08461538 21.91538462] ; [37.91538462 55.08461538],0
s4,1,0.244171,1.356352,[12 25] ; [21 72],[ 9.39230769 27.60769231] ; [23.60769231 69.39230769],0
n3,1,0.257312,1.283161,[12  1] ; [21  6],[10.725  2.275] ; [22.275  4.725],0
s5,1,0.265525,1.239721,[ 8 28] ; [29 61],[10.57142857 25.42857143] ; [26.42857143 63.57142857],0
a7,1,0.280852,1.162962,[22 14] ; [66 27],[24.55813953 11.44186047] ; [63.44186047 29.55813953],0
a4,1,0.308943,1.035188,[15 22] ; [29 64],[12.52307692 24.47692308] ; [31.47692308 61.52307692],0
s1,1,0.332202,0.940295,[ 2 35] ; [ 2 91],[ 1.13846154 35.86153846] ; [ 2.86153846 90.13846154],0
v1,1,0.33316,0.936574,[13 23] ; [41 49],[15.42857143 20.57142857] ; [38.57142857 51.42857143],0
d4,1,0.346857,0.884922,[25 11] ; [72 21],[27.06976744  8.93023256] ; [69.93023256 23.06976744],0
n1,1,0.420113,0.65,[4 9] ; [ 5 21],[ 3. 10.] ; [ 6. 20.],0
p4,1,0.448685,0.573972,[20 17] ; [57 36],[21.91538462 15.08461538] ; [55.08461538 37.91538462],0
a2,1,0.503086,0.44842,[ 6 31] ; [11 82],[ 4.83846154 32.16153846] ; [12.16153846 80.83846154],0
p12,1,0.51209,0.429795,[ 1 36] ; [ 5 88],[ 1.70769231 35.29230769] ; [ 4.29230769 88.70769231],0
a6,1,0.520079,0.413736,[20 17] ; [56 37],[21.63076923 15.36923077] ; [54.36923077 38.63076923],0
d5,1,0.552619,0.352646,[22 14] ; [62 31],[23.44186047 12.55813953] ; [60.55813953 32.44186047],0
s2,1,0.559548,0.340488,[18 19] ; [40 53],[16.50769231 20.49230769] ; [41.49230769 51.50769231],0
u2,1,0.570501,0.321844,[7 6] ; [22 13],[7.85416667 5.14583333] ; [21.14583333 13.85416667],0
s3,1,0.636736,0.223037,[20 17] ; [45 46],[18.7890625 18.2109375] ; [46.2109375 44.7890625],0
s6,1,0.705614,0.142698,[21 15] ; [57 35],[21.9375 14.0625] ; [56.0625 35.9375],0
p3,1,0.717353,0.131043,[17 20] ; [46 47],[17.93076923 19.06923077] ; [45.06923077 47.93076923],0
r2,1,0.727879,0.121068,[33  4] ; [80 12],[32.41085271  4.58914729] ; [80.58914729 11.41085271],0
n2,1,0.747972,0.103243,[9 4] ; [20  7],[9.425 3.575] ; [19.575  7.425],0
p6,1,0.779274,0.078548,[13 24] ; [34 56],[13.69291339 23.30708661] ; [33.30708661 56.69291339],0
a1,1,0.786556,0.073325,[ 2 35] ; [ 4 89],[ 1.70769231 35.29230769] ; [ 4.29230769 88.70769231],0
u3,1,0.797369,0.065922,[6 6] ; [19 16],[6.38297872 5.61702128] ; [18.61702128 16.38297872],0
a3,1,0.872448,0.025776,[23 13] ; [58 35],[22.60465116 13.39534884] ; [58.39534884 34.60465116],0
a5,1,0.89157,0.018583,[23 14] ; [59 34],[23.33846154 13.66153846] ; [58.66153846 34.33846154],0
u1,1,0.992303,9.3e-05,[ 4 33] ; [10 83],[ 3.98461538 33.01538462] ; [10.01538462 82.98461538],0
