Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,106.073946,[178   2] ; [18 25],[158.20627803  21.79372197] ; [37.79372197  5.20627803],1
v4,1,0.0,82.857443,[176   3] ; [22 22],[158.93273543  20.06726457] ; [39.06726457  4.93273543],1
r1,1,0.0,61.702076,[157  22] ; [14 30],[137.26008969  41.73991031] ; [33.73991031 10.26008969],1
r2,1,0.0,54.315303,[174   4] ; [25 16],[161.74429224  16.25570776] ; [37.25570776  3.74429224],1
p2,1,0.0,43.471302,[150  29] ; [15 28],[133.04054054  45.95945946] ; [31.95945946 11.04054054],1
p11,1,0.0,31.302867,[149  31] ; [19 26],[134.4  45.6] ; [33.6 11.4],1
p7,1,3e-06,21.684116,[110  68] ; [10 34],[96.21621622 81.78378378] ; [23.78378378 20.21621622],1
v2,1,3.4e-05,17.183661,[108  66] ; [12 32],[95.77981651 78.22018349] ; [24.22018349 19.77981651],1
p10,1,7e-05,15.805467,[138  41] ; [20 23],[127.3963964  51.6036036] ; [30.6036036 12.3963964],1
p9,1,0.000472,12.224285,[139  39] ; [21 20],[130.0456621  47.9543379] ; [29.9543379 11.0456621],1
a1,1,0.000645,11.641725,[  5 175] ; [ 7 38],[  9.6 170.4] ; [ 2.4 42.6],1
p8,1,0.000889,11.044777,[91 86] ; [10 33],[81.25909091 95.74090909] ; [19.74090909 23.25909091],1
n6,1,0.000912,10.99913,[143  37] ; [23 19],[134.59459459  45.40540541] ; [31.40540541 10.59459459],1
s1,1,0.00212,9.442493,[  3 174] ; [ 5 39],[  6.40723982 170.59276018] ; [ 1.59276018 42.40723982],0
a6,1,0.004808,7.950263,[141  39] ; [26 19],[133.6  46.4] ; [33.4 11.6],0
p3,1,0.00702,7.267899,[86 92] ; [11 32],[78.12669683 99.87330317] ; [18.87330317 24.12669683],0
n3,1,0.01017,6.604938,[29  9] ; [ 9 12],[24.47457627 13.52542373] ; [13.52542373  7.47457627],0
b1,1,0.010536,6.541962,[ 70 110] ; [27 18],[ 77.6 102.4] ; [19.4 25.6],0
v3,1,0.011967,6.315808,[ 70 101] ; [ 9 35],[ 62.83255814 108.16744186] ; [16.16744186 27.83255814],0
p4,1,0.018153,5.581303,[92 86] ; [14 30],[84.99099099 93.00900901] ; [21.00900901 22.99099099],0
s8,1,0.052588,3.756957,[ 44 136] ; [ 5 40],[ 39.2 140.8] ; [ 9.8 35.2],0
v1,1,0.055745,3.659674,[91 87] ; [15 28],[85.37556561 92.62443439] ; [20.62443439 22.37556561],0
s4,1,0.069409,3.29695,[ 10 170] ; [ 6 39],[ 12.8 167.2] ; [ 3.2 41.8],0
p6,1,0.079798,3.069018,[ 48 128] ; [ 6 36],[ 43.59633028 132.40366972] ; [10.40366972 31.59633028],0
d3,1,0.085177,2.963234,[128  52] ; [26 19],[123.2  56.8] ; [30.8 14.2],0
a7,1,0.099224,2.71798,[133  47] ; [27 17],[128.57142857  51.42857143] ; [31.42857143 12.57142857],0
b5,1,0.109006,2.568575,[100  80] ; [19 26],[95.2 84.8] ; [23.8 21.2],0
n2,1,0.118805,2.432999,[28 12] ; [11 11],[25.16129032 14.83870968] ; [13.83870968  8.16129032],0
n1,1,0.148187,2.090815,[10 27] ; [10 12],[12.54237288 24.45762712] ; [ 7.45762712 14.54237288],0
u2,1,0.155022,2.022129,[20 18] ; [2 6],[18.17391304 19.82608696] ; [3.82608696 4.17391304],0
s5,1,0.162997,1.9462,[ 26 150] ; [ 3 41],[ 23.2 152.8] ; [ 5.8 38.2],0
s7,1,0.168142,1.899427,[ 38 129] ; [13 26],[ 41.34466019 125.65533981] ; [ 9.65533981 29.34466019],0
p5,1,0.170477,1.878743,[ 10 169] ; [ 5 39],[ 12.04035874 166.95964126] ; [ 2.95964126 41.04035874],0
s2,1,0.174991,1.839657,[ 36 142] ; [ 5 39],[ 32.87387387 145.12612613] ; [ 8.12612613 35.87387387],0
n4,1,0.199228,1.648024,[143  37] ; [31 13],[139.82142857  40.17857143] ; [34.17857143  9.82142857],0
a4,1,0.221837,1.492446,[92 88] ; [27 17],[95.625 84.375] ; [23.375 20.625],0
d5,1,0.308985,1.035012,[148  32] ; [34 11],[145.6  34.4] ; [36.4  8.6],0
u3,1,0.32885,0.953421,[22 17] ; [3 5],[20.74468085 18.25531915] ; [4.25531915 3.74468085],0
a3,1,0.396719,0.718248,[141  39] ; [37  7],[143.03571429  36.96428571] ; [34.96428571  9.03571429],0
b4,1,0.422051,0.644597,[100  80] ; [22 23],[97.6 82.4] ; [24.4 20.6],0
d1,1,0.453329,0.562314,[111  69] ; [25 20],[108.8  71.2] ; [27.2 17.8],0
p1,1,0.478895,0.50138,[ 14 165] ; [ 5 40],[ 15.18303571 163.81696429] ; [ 3.81696429 41.18303571],0
d4,1,0.493732,0.468384,[148  32] ; [35 10],[146.4  33.6] ; [36.6  8.4],0
