Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.001629,9.926487,[18  4] ; [10 17],[12.57142857  9.42857143] ; [15.42857143 11.57142857],0
a4,1,0.002771,8.952546,[13  8] ; [ 5 21],[ 8.04255319 12.95744681] ; [ 9.95744681 16.04255319],0
d3,1,0.003097,8.749246,[15  7] ; [ 7 20],[ 9.87755102 12.12244898] ; [12.12244898 14.87755102],0
u3,1,0.003501,8.526007,[6 3] ; [ 1 12],[2.86363636 6.13636364] ; [4.13636364 8.86363636],0
d1,1,0.019571,5.449766,[12 10] ; [ 6 21],[ 8.08163265 13.91836735] ; [ 9.91836735 17.08163265],0
b4,1,0.020043,5.408177,[17  5] ; [12 15],[13.02040816  8.97959184] ; [15.97959184 11.02040816],0
v4,1,0.046605,3.959596,[16  6] ; [12 15],[12.57142857  9.42857143] ; [15.42857143 11.57142857],0
a5,1,0.055564,3.665082,[15  7] ; [11 16],[11.67346939 10.32653061] ; [14.32653061 12.67346939],0
a6,1,0.055564,3.665082,[15  7] ; [11 16],[11.67346939 10.32653061] ; [14.32653061 12.67346939],0
p8,1,0.0613,3.501868,[ 6 16] ; [ 2 25],[ 3.59183673 18.40816327] ; [ 4.40816327 22.59183673],0
b5,1,0.071383,3.250918,[13  9] ; [ 9 18],[ 9.87755102 12.12244898] ; [12.12244898 14.87755102],0
n5,1,0.081035,3.044014,[14  8] ; [23  4],[16.6122449  5.3877551] ; [20.3877551  6.6122449],0
n1,1,0.095882,2.772736,[8 4] ; [ 6 11],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
d4,1,0.09659,2.760968,[15  7] ; [12 15],[12.12244898  9.87755102] ; [14.87755102 12.12244898],0
s7,1,0.110138,2.552242,[ 8 14] ; [ 4 21],[ 5.61702128 16.38297872] ; [ 6.38297872 18.61702128],0
s5,1,0.129942,2.293202,[ 7 14] ; [ 4 23],[ 4.8125 16.1875] ; [ 6.1875 20.8125],0
u2,1,0.132391,2.264245,[4 5] ; [ 2 11],[2.45454545 6.54545455] ; [3.54545455 9.45454545],0
r4,1,0.146169,2.111785,[ 6 16] ; [ 3 24],[ 4.04081633 17.95918367] ; [ 4.95918367 22.04081633],0
p4,1,0.146169,2.111785,[ 6 16] ; [ 3 24],[ 4.04081633 17.95918367] ; [ 4.95918367 22.04081633],0
p9,1,0.147142,2.101632,[12 10] ; [ 8 16],[ 9.56521739 12.43478261] ; [10.43478261 13.56521739],0
v2,1,0.157052,2.002383,[ 5 17] ; [ 2 23],[ 3.27659574 18.72340426] ; [ 3.72340426 21.27659574],0
s6,1,0.158038,1.9929,[ 9 13] ; [ 6 21],[ 6.73469388 15.26530612] ; [ 8.26530612 18.73469388],0
v1,1,0.159337,1.980503,[ 8 14] ; [ 5 22],[ 5.83673469 16.16326531] ; [ 7.16326531 19.83673469],0
v3,1,0.177096,1.821824,[ 7 15] ; [ 4 22],[ 5.04166667 16.95833333] ; [ 5.95833333 20.04166667],0
p5,1,0.206571,1.595296,[ 3 19] ; [ 1 26],[ 1.79591837 20.20408163] ; [ 2.20408163 24.79591837],0
d2,1,0.265139,1.241723,[12 10] ; [10 16],[10.08333333 11.91666667] ; [11.91666667 14.08333333],0
a1,1,0.273845,1.197385,[ 5 17] ; [ 3 24],[ 3.59183673 18.40816327] ; [ 4.40816327 22.59183673],0
p1,1,0.281825,1.158266,[ 6 16] ; [ 4 23],[ 4.48979592 17.51020408] ; [ 5.51020408 21.48979592],0
s8,1,0.281825,1.158266,[ 6 16] ; [ 4 23],[ 4.48979592 17.51020408] ; [ 5.51020408 21.48979592],0
p10,1,0.295035,1.096503,[10 12] ; [ 8 18],[ 8.25 13.75] ; [ 9.75 16.25],0
n2,1,0.295694,1.093514,[8 4] ; [8 9],[6.62068966 5.37931034] ; [9.37931034 7.62068966],0
n3,1,0.314736,1.010695,[6 6] ; [ 5 11],[4.71428571 7.28571429] ; [6.28571429 9.71428571],0
r1,1,0.361755,0.83179,[11 11] ; [10 17],[ 9.42857143 12.57142857] ; [11.57142857 15.42857143],0
a3,1,0.36738,0.812507,[13  7] ; [14 13],[11.4893617  8.5106383] ; [15.5106383 11.4893617],0
r2,1,0.420619,0.648586,[16  5] ; [17  9],[14.74468085  6.25531915] ; [18.25531915  7.74468085],0
p11,1,0.518143,0.417589,[ 4 18] ; [ 7 20],[ 4.93877551 17.06122449] ; [ 6.06122449 20.93877551],0
b2,1,0.565659,0.33,[6 9] ; [9 9],[6.81818182 8.18181818] ; [8.18181818 9.81818182],0
b3,1,0.565659,0.33,[6 9] ; [9 9],[6.81818182 8.18181818] ; [8.18181818 9.81818182],0
p12,1,0.677676,0.172754,[ 1 21] ; [ 2 25],[ 1.34693878 20.65306122] ; [ 1.65306122 25.34693878],0
s2,1,0.716164,0.132198,[ 5 17] ; [ 5 22],[ 4.48979592 17.51020408] ; [ 5.51020408 21.48979592],0
s1,1,0.788532,0.07194,[ 3 19] ; [ 3 24],[ 2.69387755 19.30612245] ; [ 3.30612245 23.69387755],0
s3,1,0.818281,0.052788,[ 6 14] ; [ 7 19],[ 5.65217391 14.34782609] ; [ 7.34782609 18.65217391],0
n4,1,0.868681,0.027335,[15  7] ; [19  8],[15.26530612  6.73469388] ; [18.73469388  8.26530612],0
n6,1,0.897374,0.016636,[11 11] ; [14 13],[11.2244898 10.7755102] ; [13.7755102 13.2244898],0
p2,1,0.910432,0.012655,[ 7 15] ; [ 9 18],[ 7.18367347 14.81632653] ; [ 8.81632653 18.18367347],0
p3,1,0.975848,0.000917,[ 4 18] ; [ 5 22],[ 4.04081633 17.95918367] ; [ 4.95918367 22.04081633],0
s4,1,0.975848,0.000917,[ 4 18] ; [ 5 22],[ 4.04081633 17.95918367] ; [ 4.95918367 22.04081633],0
b1,1,0.990485,0.000142,[13  9] ; [16 11],[13.02040816  8.97959184] ; [15.97959184 11.02040816],0
