Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-06,24.107664,[20 40] ; [69 25],[34.67532468 25.32467532] ; [54.32467532 39.67532468],1
d3,1,2e-06,22.589328,[18 42] ; [65 29],[32.33766234 27.66233766] ; [50.66233766 43.33766234],1
d4,1,0.002694,9.003601,[36 24] ; [77 17],[44.02597403 15.97402597] ; [68.97402597 25.02597403],0
b1,1,0.004946,7.898936,[30 30] ; [26 68],[21.81818182 38.18181818] ; [34.18181818 59.81818182],0
r4,1,0.011586,6.37312,[30 30] ; [66 28],[37.4025974 22.5974026] ; [58.5974026 35.4025974],0
a4,1,0.024635,5.049379,[25 35] ; [23 71],[18.7012987 41.2987013] ; [29.2987013 64.7012987],0
d2,1,0.027208,4.877575,[28 31] ; [28 66],[21.59477124 37.40522876] ; [34.40522876 59.59477124],0
n5,1,0.030797,4.664241,[49 11] ; [61 32],[43.1372549 16.8627451] ; [66.8627451 26.1372549],0
d5,1,0.036505,4.373345,[38 22] ; [74 20],[43.63636364 16.36363636] ; [68.36363636 25.63636364],0
b5,1,0.040971,4.177226,[31 29] ; [64 30],[37.01298701 22.98701299] ; [57.98701299 36.01298701],0
r3,1,0.043804,4.064119,[50 10] ; [87  6],[53.7254902  6.2745098] ; [83.2745098  9.7254902],0
b4,1,0.047449,3.929386,[32 28] ; [65 29],[37.79220779 22.20779221] ; [59.20779221 34.79220779],0
p1,1,0.082555,3.013864,[ 9 51] ; [ 6 87],[ 5.88235294 54.11764706] ; [ 9.11764706 83.88235294],0
p10,1,0.087233,2.924707,[44 15] ; [78 13],[47.98666667 11.01333333] ; [74.01333333 16.98666667],0
v4,1,0.110994,2.540007,[48 11] ; [84  9],[51.23684211  7.76315789] ; [80.76315789 12.23684211],0
r2,1,0.124256,2.362838,[43 16] ; [75 15],[46.72483221 12.27516779] ; [71.27516779 18.72483221],0
p2,1,0.128926,2.305394,[42 16] ; [77 16],[45.70860927 12.29139073] ; [73.29139073 19.70860927],0
b2,1,0.129829,2.294544,[10 33] ; [21 35],[13.46464646 29.53535354] ; [17.53535354 38.46464646],0
b3,1,0.129829,2.294544,[10 33] ; [21 35],[13.46464646 29.53535354] ; [17.53535354 38.46464646],0
a2,1,0.158285,1.990532,[ 3 57] ; [11 83],[ 5.45454545 54.54545455] ; [ 8.54545455 85.45454545],0
u1,1,0.170614,1.877541,[ 1 59] ; [ 6 88],[ 2.72727273 57.27272727] ; [ 4.27272727 89.72727273],0
p8,1,0.176199,1.829398,[24 34] ; [49 44],[28.0397351 29.9602649] ; [44.9602649 48.0397351],0
d1,1,0.214889,1.53818,[22 38] ; [44 50],[25.71428571 34.28571429] ; [40.28571429 53.71428571],0
p3,1,0.247137,1.339418,[22 37] ; [44 50],[25.45098039 33.54901961] ; [40.54901961 53.45098039],0
