Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.00021,13.740971,[ 2 15] ; [9 2],[ 6.67857143 10.32142857] ; [4.32142857 6.67857143],1
r3,1,0.017636,5.631918,[ 4 13] ; [7 3],[ 6.92592593 10.07407407] ; [4.07407407 5.92592593],0
v1,1,0.041173,4.168871,[ 3 14] ; [6 5],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
p11,1,0.041173,4.168871,[ 3 14] ; [6 5],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
b1,1,0.053019,3.743316,[ 6 11] ; [8 3],[8.5 8.5] ; [5.5 5.5],0
a5,1,0.094362,2.798336,[ 4 13] ; [6 5],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
p2,1,0.094362,2.798336,[ 4 13] ; [6 5],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
v2,1,0.114169,2.495544,[ 1 16] ; [3 8],[ 2.42857143 14.57142857] ; [1.57142857 9.42857143],0
u3,1,0.11863,2.435317,[ 1 11] ; [2 3],[2.11764706 9.88235294] ; [0.88235294 4.11764706],0
p4,1,0.225041,1.471933,[ 4 13] ; [5 6],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
a3,1,0.2261,1.465231,[ 5 11] ; [6 5],[6.51851852 9.48148148] ; [4.48148148 6.51851852],0
s7,1,0.238821,1.38754,[ 2 15] ; [3 7],[ 3.14814815 13.85185185] ; [1.85185185 8.14814815],0
v3,1,0.295366,1.095001,[ 2 15] ; [3 8],[ 3.03571429 13.96428571] ; [1.96428571 9.03571429],0
r4,1,0.304103,1.056114,[ 1 16] ; [2 9],[ 1.82142857 15.17857143] ; [1.17857143 9.82142857],0
d4,1,0.314736,1.010695,[ 6 11] ; [6 5],[7.28571429 9.71428571] ; [4.71428571 6.28571429],0
p6,1,0.331567,0.942769,[ 2 14] ; [3 8],[ 2.96296296 13.03703704] ; [2.03703704 8.96296296],0
n2,1,0.347153,0.883838,[4 7] ; [2 1],[4.71428571 6.28571429] ; [1.28571429 1.71428571],0
n1,1,0.347153,0.883838,[4 7] ; [2 1],[4.71428571 6.28571429] ; [1.28571429 1.71428571],0
n4,1,0.39033,0.737913,[8 9] ; [7 4],[9.10714286 7.89285714] ; [5.89285714 5.10714286],0
n6,1,0.452651,0.564004,[ 6 11] ; [5 5],[ 6.92592593 10.07407407] ; [4.07407407 5.92592593],0
a6,1,0.453323,0.562329,[ 7 10] ; [3 8],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
a7,1,0.462832,0.539037,[ 4 13] ; [4 7],[ 4.85714286 12.14285714] ; [3.14285714 7.85714286],0
n3,1,0.514828,0.424242,[5 6] ; [2 1],[5.5 5.5] ; [1.5 1.5],0
