Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.815759,[56 49] ; [ 9 65],[38.12849162 66.87150838] ; [26.87150838 47.12849162],1
d5,1,0.001051,10.735289,[63 42] ; [26 48],[52.20670391 52.79329609] ; [36.79329609 37.20670391],0
r3,1,0.001141,10.583037,[94 10] ; [53 21],[85.88764045 18.11235955] ; [61.11235955 12.88764045],0
r4,1,0.001899,9.645149,[88 17] ; [47 27],[79.18994413 25.81005587] ; [55.81005587 18.18994413],0
d4,1,0.002091,9.467674,[67 38] ; [30 44],[56.89944134 48.10055866] ; [40.10055866 33.89944134],0
p2,1,0.00822,6.984919,[73 32] ; [37 37],[64.52513966 40.47486034] ; [45.47486034 28.52513966],0
u3,1,0.027178,4.879459,[29 20] ; [13 24],[23.93023256 25.06976744] ; [18.06976744 18.93023256],0
s2,1,0.03032,4.691029,[38 64] ; [16 57],[31.47428571 70.52571429] ; [22.52571429 50.47428571],0
b3,1,0.036443,4.376243,[13 33] ; [21 21],[17.77272727 28.22727273] ; [16.22727273 25.77272727],0
b2,1,0.036443,4.376243,[13 33] ; [21 21],[17.77272727 28.22727273] ; [16.22727273 25.77272727],0
p10,1,0.055536,3.665918,[71 32] ; [40 33],[64.96022727 38.03977273] ; [46.03977273 26.96022727],0
p6,1,0.057737,3.601234,[13 92] ; [ 3 70],[ 9.43820225 95.56179775] ; [ 6.56179775 66.43820225],0
v1,1,0.060121,3.534054,[48 54] ; [24 49],[41.96571429 60.03428571] ; [30.03428571 42.96571429],0
v2,1,0.060767,3.516313,[42 59] ; [19 50],[36.24117647 64.75882353] ; [24.75882353 44.24117647],0
r2,1,0.06705,3.353795,[94 11] ; [59 15],[89.74860335 15.25139665] ; [63.25139665 10.74860335],0
p9,1,0.089881,2.876507,[78 25] ; [46 26],[72.98285714 30.01714286] ; [51.01714286 20.98285714],0
p12,1,0.104968,2.628388,[  2 101] ; [ 5 69],[ 4.07344633 98.92655367] ; [ 2.92655367 71.07344633],0
