Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,86.769051,[366  69] ; [58 74],[325.29100529 109.70899471] ; [98.70899471 33.29100529],1
p9,1,0.0,56.900782,[374  63] ; [71 59],[342.97178131  94.02821869] ; [102.02821869  27.97178131],1
r3,1,0.0,38.722801,[425  14] ; [109  25],[409.12041885  29.87958115] ; [124.87958115   9.12041885],1
p2,1,0.0,33.730251,[370  65] ; [83 51],[346.31810193  88.68189807] ; [106.68189807  27.31810193],1
r4,1,0.0,28.280776,[409  30] ; [104  31],[392.3466899  46.6533101] ; [120.6533101  14.3466899],1
n6,1,2e-06,22.39589,[367  70] ; [88 47],[347.61363636  89.38636364] ; [107.38636364  27.61363636],1
v4,1,1e-05,19.500943,[425  13] ; [117  17],[415.02797203  22.97202797] ; [126.97202797   7.02797203],1
n4,1,1.3e-05,19.055967,[345  93] ; [81 54],[325.63350785 112.36649215] ; [100.36649215  34.63350785],1
p4,1,0.000112,14.920689,[249 187] ; [51 83],[229.47368421 206.52631579] ; [70.52631579 63.47368421],1
s1,1,0.000143,14.467996,[  7 426] ; [ 11 123],[ 13.74603175 419.25396825] ; [  4.25396825 129.74603175],1
p7,1,0.000371,12.673408,[264 163] ; [59 74],[246.2875 180.7125] ; [76.7125 56.2875],1
p8,1,0.000714,11.451963,[218 213] ; [45 88],[200.98049645 230.01950355] ; [62.01950355 70.98049645],1
a8,1,0.002085,9.473035,[ 57 343] ; [  5 119],[ 47.32824427 352.67175573] ; [ 14.67175573 109.32824427],0
s8,1,0.002087,9.47149,[167 271] ; [ 32 103],[152.11518325 285.88481675] ; [46.88481675 88.11518325],0
b1,1,0.003337,8.613224,[150 289] ; [65 70],[164.43379791 274.56620209] ; [50.56620209 84.43379791],0
p3,1,0.004671,8.002453,[204 233] ; [44 90],[189.80035026 247.19964974] ; [58.19964974 75.80035026],0
v2,1,0.005339,7.760911,[233 184] ; [54 75],[219.19230769 197.80769231] ; [67.80769231 61.19230769],0
n5,1,0.006476,7.412917,[326 110] ; [84 50],[313.61403509 122.38596491] ; [96.38596491 37.61403509],0
v1,1,0.006686,7.355479,[221 202] ; [52 82],[207.32315978 215.67684022] ; [65.67684022 68.32315978],0
d4,1,0.01733,5.662623,[353  86] ; [94 39],[343.06468531  95.93531469] ; [103.93531469  29.06468531],0
p12,1,0.017556,5.639903,[ 24 409] ; [  1 134],[ 19.05809859 413.94190141] ; [  5.94190141 129.05809859],0
a6,1,0.026927,4.895501,[316 123] ; [83 51],[305.69109948 133.30890052] ; [93.30890052 40.69109948],0
a5,1,0.031071,4.649056,[310 129] ; [82 53],[299.80487805 139.19512195] ; [92.19512195 42.80487805],0
a1,1,0.032237,4.585848,[ 14 425] ; [ 10 125],[ 18.3554007 420.6445993] ; [  5.6445993 129.3554007],0
u2,1,0.043856,4.062083,[81 55] ; [21 28],[74.98378378 61.01621622] ; [27.01621622 21.98378378],0
r1,1,0.055803,3.657932,[354  84] ; [98 36],[346.11188811  91.88811189] ; [105.88811189  28.11188811],0
p6,1,0.076255,3.142976,[135 296] ; [ 31 102],[126.85460993 304.14539007] ; [39.14539007 93.85460993],0
d3,1,0.079672,3.07158,[302 137] ; [80 52],[293.69176883 145.30823117] ; [88.30823117 43.69176883],0
d5,1,0.085112,2.964476,[351  88] ; [97 36],[343.83216783  95.16783217] ; [104.16783217  28.83216783],0
d1,1,0.107678,2.587979,[246 193] ; [65 70],[237.8554007 201.1445993] ; [73.1445993 61.8554007],0
s7,1,0.111336,2.535154,[174 248] ; [42 84],[166.33576642 255.66423358] ; [49.66423358 76.33576642],0
b4,1,0.129619,2.297062,[260 179] ; [70 65],[252.38675958 186.61324042] ; [77.61324042 57.38675958],0
n1,1,0.151547,2.056611,[27 60] ; [22 29],[30.89130435 56.10869565] ; [18.10869565 32.89130435],0
a3,1,0.153695,2.035186,[303 136] ; [83 50],[296.24825175 142.75174825] ; [89.75174825 43.24825175],0
s6,1,0.20717,1.591093,[246 189] ; [68 67],[239.63157895 195.36842105] ; [74.36842105 60.63157895],0
v3,1,0.312398,1.020509,[160 261] ; [42 85],[155.18613139 265.81386861] ; [46.81386861 80.18613139],0
n3,1,0.314171,1.013058,[63 25] ; [31 18],[60.37956204 27.62043796] ; [33.62043796 15.37956204],0
s3,1,0.340723,0.907708,[213 221] ; [59 74],[208.19753086 225.80246914] ; [63.80246914 69.19753086],0
n2,1,0.370435,0.802204,[60 27] ; [32 20],[57.58273381 29.41726619] ; [34.41726619 17.58273381],0
p1,1,0.487227,0.482644,[ 28 408] ; [ 11 124],[ 29.7793345 406.2206655] ; [  9.2206655 125.7793345],0
b2,1,0.507854,0.438486,[ 98 173] ; [21 45],[ 95.69436202 175.30563798] ; [23.30563798 42.69436202],0
b3,1,0.507854,0.438486,[ 98 173] ; [21 45],[ 95.69436202 175.30563798] ; [23.30563798 42.69436202],0
s2,1,0.573691,0.316545,[170 266] ; [49 86],[167.22241681 268.77758319] ; [51.77758319 83.22241681],0
a2,1,0.57898,0.307887,[ 91 348] ; [ 31 104],[ 93.30662021 345.69337979] ; [ 28.69337979 106.30662021],0
s4,1,0.618795,0.247565,[ 48 387] ; [ 17 118],[ 49.60526316 385.39473684] ; [ 15.39473684 119.60526316],0
b5,1,0.655142,0.199478,[276 163] ; [82 53],[273.80139373 165.19860627] ; [84.19860627 50.80139373],0
a7,1,0.676318,0.1743,[325 113] ; [97 37],[323.13986014 114.86013986] ; [98.86013986 35.13986014],0
u3,1,0.682625,0.167186,[78 58] ; [27 23],[76.77419355 59.22580645] ; [28.22580645 21.77419355],0
d2,1,0.689222,0.159929,[196 243] ; [62 71],[198.01048951 240.98951049] ; [59.98951049 73.01048951],0
a4,1,0.783081,0.075793,[180 257] ; [53 80],[178.63333333 258.36666667] ; [54.36666667 78.63333333],0
u1,1,0.833256,0.044322,[ 65 374] ; [ 19 116],[ 64.24390244 374.75609756] ; [ 19.75609756 115.24390244],0
p5,1,0.895916,0.017115,[ 24 411] ; [  7 127],[ 23.69947276 411.30052724] ; [  7.30052724 126.69947276],0
u4,1,0.969664,0.001446,[ 10 429] ; [  3 132],[  9.94250871 429.05749129] ; [  3.05749129 131.94250871],0
