Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,83.692819,[ 31 118] ; [194  96],[76.3667426 72.6332574] ; [148.6332574 141.3667426],1
s3,1,0.0,70.362021,[ 39 109] ; [197  90],[80.29425287 67.70574713] ; [155.70574713 131.29425287],1
s7,1,0.0,54.714241,[ 34 106] ; [178 107],[69.83529412 70.16470588] ; [142.16470588 142.83529412],1
s8,1,0.0,35.171077,[ 38 112] ; [160 131],[67.34693878 82.65306122] ; [130.65306122 160.34693878],1
s5,1,0.0,32.754826,[ 19 127] ; [113 170],[ 44.92307692 101.07692308] ; [ 87.07692308 195.92307692],1
p9,1,0.000386,12.599948,[111  37] ; [255  34],[123.95423341  24.04576659] ; [242.04576659  46.95423341],1
p4,1,0.002102,9.458231,[69 78] ; [182 110],[84.04783599 62.95216401] ; [166.95216401 125.04783599],0
s4,1,0.002213,9.36411,[ 11 139] ; [ 53 239],[ 21.71945701 128.28054299] ; [ 42.28054299 249.71945701],0
n5,1,0.006589,7.381588,[97 52] ; [224  66],[108.9498861  40.0501139] ; [212.0501139  77.9498861],0
u1,1,0.008961,6.830675,[ 20 130] ; [ 70 223],[ 30.47404063 119.52595937] ; [ 59.52595937 233.47404063],0
b5,1,0.010233,6.593811,[80 70] ; [193 100],[92.43792325 57.56207675] ; [180.56207675 112.43792325],0
v1,1,0.010722,6.510801,[79 68] ; [189  96],[91.19444444 55.80555556] ; [176.80555556 108.19444444],0
d5,1,0.012428,6.248811,[118  32] ; [257  36],[126.9751693  23.0248307] ; [248.0248307  44.9751693],0
p10,1,0.014322,5.997956,[109  39] ; [243  48],[118.66970387  29.33029613] ; [233.33029613  57.66970387],0
a2,1,0.018924,5.508513,[ 29 121] ; [ 87 206],[ 39.27765237 110.72234763] ; [ 76.72234763 216.27765237],0
p12,1,0.024169,5.082464,[  4 145] ; [ 24 268],[  9.46031746 139.53968254] ; [ 18.53968254 273.46031746],0
p6,1,0.026214,4.941869,[ 41 104] ; [113 176],[51.4516129 93.5483871] ; [102.5483871 186.4516129],0
u3,1,0.03183,4.607655,[16 23] ; [46 28],[21.39823009 17.60176991] ; [40.60176991 33.39823009],0
a5,1,0.058647,3.575236,[109  41] ; [236  57],[116.81715576  33.18284424] ; [228.18284424  64.81715576],0
u2,1,0.081349,3.03774,[15 23] ; [41 31],[19.34545455 18.65454545] ; [36.65454545 35.34545455],0
n6,1,0.094562,2.794947,[120  30] ; [249  40],[126.08200456  23.91799544] ; [242.91799544  46.08200456],0
d3,1,0.09931,2.716597,[101  49] ; [219  74],[108.35214447  41.64785553] ; [211.64785553  81.35214447],0
r3,1,0.122244,2.388332,[142   7] ; [285   6],[144.59772727   4.40227273] ; [282.40227273   8.59772727],0
a8,1,0.137789,2.202481,[ 14 121] ; [ 41 218],[ 18.84517766 116.15482234] ; [ 36.15482234 222.84517766],0
p3,1,0.148628,2.086278,[66 82] ; [152 141],[73.16099773 74.83900227] ; [144.83900227 148.16099773],0
b2,1,0.150691,2.065242,[37 54] ; [ 55 118],[31.71212121 59.28787879] ; [ 60.28787879 112.71212121],0
b3,1,0.150691,2.065242,[37 54] ; [ 55 118],[31.71212121 59.28787879] ; [ 60.28787879 112.71212121],0
p11,1,0.152371,2.048349,[124  26] ; [225  68],[118.17155756  31.82844244] ; [230.82844244  62.17155756],0
a7,1,0.154306,2.029154,[105  44] ; [224  68],[111.15873016  37.84126984] ; [217.84126984  74.15873016],0
d2,1,0.156436,2.008346,[70 79] ; [158 134],[77.03401361 71.96598639] ; [150.96598639 141.03401361],0
r4,1,0.158195,1.991393,[129  21] ; [265  28],[133.40857788  16.59142212] ; [260.59142212  32.40857788],0
d4,1,0.170465,1.878853,[123  26] ; [256  37],[127.76244344  21.23755656] ; [251.23755656  41.76244344],0
n2,1,0.173732,1.850439,[23 11] ; [45 11],[25.68888889  8.31111111] ; [42.31111111 13.68888889],0
d1,1,0.197115,1.663622,[90 60] ; [194  99],[96.16252822 53.83747178] ; [187.83747178 105.16252822],0
r1,1,0.21423,1.54261,[121  29] ; [249  43],[125.56561086  24.43438914] ; [244.43438914  47.56561086],0
p1,1,0.273929,1.196966,[ 11 139] ; [ 14 278],[  8.4841629 141.5158371] ; [ 16.5158371 275.4841629],0
r2,1,0.312964,1.018127,[137  10] ; [275  13],[139.22758621   7.77241379] ; [272.77241379  15.22758621],0
b4,1,0.329823,0.949593,[86 64] ; [182 111],[90.74492099 59.25507901] ; [177.25507901 115.74492099],0
b1,1,0.349155,0.876528,[59 91] ; [102 191],[54.51467269 95.48532731] ; [106.48532731 186.51467269],0
u4,1,0.456046,0.555583,[  2 148] ; [  7 286],[  3.04740406 146.95259594] ; [  5.95259594 287.04740406],0
p7,1,0.484382,0.488982,[92 57] ; [185  99],[95.3187067 53.6812933] ; [181.6812933 102.3187067],0
s1,1,0.511557,0.430882,[  4 145] ; [  5 282],[  3.07568807 145.92431193] ; [  5.92431193 281.07568807],0
n1,1,0.513667,0.42659,[ 9 24] ; [19 37],[10.38202247 22.61797753] ; [17.61797753 38.38202247],0
v4,1,0.521002,0.41191,[140  10] ; [275  15],[141.47727273   8.52272727] ; [273.52272727  16.47727273],0
p2,1,0.541709,0.372381,[119  30] ; [241  52],[121.35746606  27.64253394] ; [238.64253394  54.35746606],0
n3,1,0.5818,0.303333,[28  7] ; [42 14],[26.92307692  8.07692308] ; [43.07692308 12.92307692],0
a1,1,0.599783,0.275324,[  6 144] ; [ 15 278],[  7.11060948 142.88939052] ; [ 13.88939052 279.11060948],0
a4,1,0.703002,0.145367,[67 83] ; [136 156],[68.89140271 81.10859729] ; [134.10859729 157.89140271],0
n4,1,0.798488,0.065181,[115  35] ; [227  65],[116.06334842  33.93665158] ; [225.93665158  66.06334842],0
v3,1,0.806836,0.059785,[74 71] ; [149 136],[75.19767442 69.80232558] ; [147.80232558 137.19767442],0
a3,1,0.818973,0.05238,[111  39] ; [219  73],[111.99095023  38.00904977] ; [218.00904977  73.99095023],0
p8,1,0.839323,0.041112,[75 73] ; [141 143],[74. 74.] ; [142. 142.],0
a6,1,0.84576,0.037842,[105  45] ; [207  85],[105.88235294  44.11764706] ; [206.11764706  85.88235294],0
