Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,87.15884,[406  49] ; [13 26],[385.92105263  69.07894737] ; [33.07894737  5.92105263],1
r2,1,0.0,69.871595,[427  23] ; [20 16],[413.88888889  36.11111111] ; [33.11111111  2.88888889],1
r3,1,0.0,41.127968,[434  20] ; [27 12],[424.53144016  29.46855984] ; [36.46855984  2.53144016],1
p2,1,0.0,39.96822,[373  78] ; [15 23],[357.84867076  93.15132924] ; [30.15132924  7.84867076],1
r1,1,0.0,32.325024,[373  81] ; [17 22],[359.14807302  94.85192698] ; [30.85192698  8.14807302],1
p10,1,1e-06,24.545207,[351  98] ; [16 22],[338.36344969 110.63655031] ; [28.63655031  9.36344969],1
p9,1,2e-06,22.265994,[366  83] ; [18 19],[354.7654321  94.2345679] ; [29.2345679  7.7654321],1
a7,1,3.7e-05,17.040506,[355  99] ; [19 20],[344.4137931 109.5862069] ; [29.5862069  9.4137931],1
n6,1,5.9e-05,16.143307,[371  83] ; [20 17],[361.53564155  92.46435845] ; [29.46435845  7.53564155],1
p11,1,7.5e-05,15.68254,[360  95] ; [20 19],[350. 105.] ; [30.  9.],1
u3,1,0.001081,10.68303,[78 47] ; [ 2 11],[72.46376812 52.53623188] ; [7.53623188 5.46376812],0
p8,1,0.001085,10.675804,[225 222] ; [ 9 30],[215.22222222 231.77777778] ; [18.77777778 20.22222222],0
p7,1,0.001178,10.525315,[265 176] ; [13 26],[255.4125 185.5875] ; [22.5875 16.4125],0
s6,1,0.003065,8.768261,[261 190] ; [13 26],[252.19183673 198.80816327] ; [21.80816327 17.19183673],0
p4,1,0.006422,7.427923,[252 198] ; [13 26],[243.86503067 206.13496933] ; [21.13496933 17.86503067],0
s1,1,0.006647,7.36609,[ 11 439] ; [ 4 35],[ 13.80368098 436.19631902] ; [ 1.19631902 37.80368098],0
a6,1,0.007706,7.100508,[326 129] ; [20 19],[318.68421053 136.31578947] ; [27.31578947 11.68421053],0
d3,1,0.007949,7.04493,[354 101] ; [23 16],[347.23684211 107.76315789] ; [29.76315789  9.23684211],0
d1,1,0.013624,6.086247,[310 145] ; [19 20],[303.02631579 151.97368421] ; [25.97368421 13.02631579],0
s8,1,0.015905,5.813358,[169 285] ; [ 7 32],[162.07707911 291.92292089] ; [13.92292089 25.07707911],0
n5,1,0.018183,5.578472,[324 127] ; [21 18],[317.54081633 133.45918367] ; [27.45918367 11.54081633],0
p6,1,0.01851,5.54723,[140 306] ; [ 5 33],[133.61570248 312.38429752] ; [11.38429752 26.61570248],0
v1,1,0.035652,4.413672,[218 224] ; [12 26],[211.79166667 230.20833333] ; [18.20833333 19.79166667],0
s7,1,0.036219,4.386763,[182 253] ; [ 8 26],[176.22601279 258.77398721] ; [13.77398721 20.22601279],0
d5,1,0.041275,4.164668,[393  62] ; [29 10],[388.68421053  66.31578947] ; [33.31578947  5.68421053],0
p3,1,0.055349,3.671554,[199 253] ; [11 28],[193.3197556 258.6802444] ; [16.6802444 22.3197556],0
v2,1,0.055781,3.658587,[247 187] ; [16 23],[241.31501057 192.68498943] ; [21.68498943 17.31501057],0
s2,1,0.078845,3.088541,[185 268] ; [10 28],[179.90835031 273.09164969] ; [15.09164969 22.90835031],0
u1,1,0.106759,2.601553,[ 81 374] ; [ 3 36],[ 77.36842105 377.63157895] ; [ 6.63157895 32.36842105],0
a5,1,0.135186,2.231913,[331 124] ; [24 15],[326.97368421 128.02631579] ; [28.02631579 10.97368421],0
v3,1,0.188037,1.732933,[168 264] ; [11 28],[164.17834395 267.82165605] ; [14.82165605 24.17834395],0
b1,1,0.198131,1.656098,[174 281] ; [19 20],[177.76315789 277.23684211] ; [15.23684211 23.76315789],0
b4,1,0.206854,1.593312,[268 187] ; [27 12],[271.71052632 183.28947368] ; [23.28947368 15.71052632],0
n4,1,0.219798,1.505691,[343 111] ; [26 13],[339.80933063 114.19066937] ; [29.19066937  9.80933063],0
u2,1,0.229105,1.446407,[79 46] ; [6 7],[76.99275362 48.00724638] ; [8.00724638 4.99275362],0
a2,1,0.234819,1.411429,[108 347] ; [ 6 33],[105. 350.] ; [ 9. 30.],0
s3,1,0.25991,1.269235,[214 237] ; [14 23],[210.71311475 240.28688525] ; [17.28688525 19.71311475],0
a4,1,0.321981,0.980883,[205 249] ; [14 24],[202.08536585 251.91463415] ; [16.91463415 21.08536585],0
b3,1,0.373898,0.79067,[102 164] ; [ 7 17],[ 99.97931034 166.02068966] ; [ 9.02068966 14.97931034],0
