Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,59.623605,[44 16] ; [ 8 73],[22.12765957 37.87234043] ; [29.87234043 51.12765957],1
s6,1,0.0,34.072028,[45 14] ; [21 59],[28.01438849 30.98561151] ; [37.98561151 42.01438849],1
s8,1,4e-06,21.426757,[25 35] ; [ 7 74],[13.61702128 46.38297872] ; [18.38297872 62.61702128],1
s5,1,0.000146,14.421586,[23 34] ; [10 71],[13.63043478 43.36956522] ; [19.36956522 61.63043478],1
s7,1,0.000244,13.454423,[22 36] ; [ 9 70],[13.12408759 44.87591241] ; [17.87591241 61.12408759],1
r2,1,0.012101,6.295945,[57  3] ; [66 16],[51.97183099  8.02816901] ; [71.02816901 10.97183099],0
s4,1,0.014848,5.934439,[20 40] ; [13 69],[13.94366197 46.05633803] ; [19.05633803 62.94366197],0
d2,1,0.01583,5.821714,[27 33] ; [21 61],[20.28169014 39.71830986] ; [27.71830986 54.28169014],0
p9,1,0.016777,5.719566,[47 10] ; [51 29],[40.77372263 16.22627737] ; [57.22627737 22.77372263],0
b3,1,0.017082,5.68798,[12 14] ; [ 7 31],[ 7.71875 18.28125] ; [11.28125 26.71875],0
b2,1,0.017082,5.68798,[12 14] ; [ 7 31],[ 7.71875 18.28125] ; [11.28125 26.71875],0
r3,1,0.031037,4.650917,[56  3] ; [68 14],[51.88652482  7.11347518] ; [72.11347518  9.88652482],0
a6,1,0.049042,3.873904,[42 18] ; [44 38],[36.33802817 23.66197183] ; [49.66197183 32.33802817],0
b1,1,0.049404,3.861572,[16 44] ; [35 47],[21.54929577 38.45070423] ; [29.45070423 52.54929577],0
p10,1,0.069643,3.291426,[41 16] ; [46 35],[35.93478261 21.06521739] ; [51.06521739 29.93478261],0
b5,1,0.096869,2.756352,[32 28] ; [55 27],[36.76056338 23.23943662] ; [50.23943662 31.76056338],0
d4,1,0.197807,1.658492,[48 11] ; [59 23],[44.77304965 14.22695035] ; [62.22695035 19.77304965],0
a4,1,0.205548,1.602511,[18 42] ; [17 65],[14.78873239 45.21126761] ; [20.21126761 61.78873239],0
d1,1,0.20962,1.574047,[29 31] ; [31 51],[25.35211268 34.64788732] ; [34.64788732 47.35211268],0
n1,1,0.233704,1.418173,[ 8 18] ; [ 6 28],[ 6.06666667 19.93333333] ; [ 7.93333333 26.06666667],0
d5,1,0.249888,1.32393,[44 16] ; [52 29],[40.85106383 19.14893617] ; [55.14893617 25.85106383],0
p2,1,0.266359,1.2354,[42 17] ; [51 31],[38.91489362 20.08510638] ; [54.08510638 27.91489362],0
v2,1,0.307178,1.042769,[25 28] ; [31 50],[22.14925373 30.85074627] ; [33.85074627 47.14925373],0
a8,1,0.320463,0.987055,[ 1 55] ; [ 4 75],[ 2.07407407 53.92592593] ; [ 2.92592593 76.07407407],0
n3,1,0.345651,0.889359,[17  8] ; [19 15],[15.25423729  9.74576271] ; [20.74576271 13.25423729],0
r1,1,0.366662,0.814946,[41 19] ; [50 32],[38.45070423 21.54929577] ; [52.54929577 29.45070423],0
v4,1,0.37982,0.771284,[53  5] ; [71 11],[51.37142857  6.62857143] ; [72.62857143  9.37142857],0
u1,1,0.403851,0.69683,[ 5 55] ; [ 4 78],[ 3.8028169 56.1971831] ; [ 5.1971831 76.8028169],0
n2,1,0.407126,0.687177,[18  8] ; [20 14],[16.46666667  9.53333333] ; [21.53333333 12.46666667],0
a1,1,0.413429,0.668919,[ 3 57] ; [ 2 80],[ 2.11267606 57.88732394] ; [ 2.88732394 79.11267606],0
a7,1,0.432324,0.616573,[43 17] ; [53 28],[40.85106383 19.14893617] ; [55.14893617 25.85106383],0
n6,1,0.444876,0.583674,[35 25] ; [53 29],[37.18309859 22.81690141] ; [50.81690141 31.18309859],0
r4,1,0.480729,0.497209,[47 13] ; [60 22],[45.21126761 14.78873239] ; [61.78873239 20.21126761],0
u3,1,0.497168,0.460976,[16 12] ; [18 19],[14.64615385 13.35384615] ; [19.35384615 17.64615385],0
p8,1,0.51267,0.428613,[20 38] ; [24 58],[18.22857143 39.77142857] ; [25.77142857 56.22857143],0
p3,1,0.524952,0.404154,[11 48] ; [12 70],[ 9.62411348 49.37588652] ; [13.37588652 68.62411348],0
v3,1,0.607913,0.263226,[14 42] ; [17 63],[12.76470588 43.23529412] ; [18.23529412 61.76470588],0
b4,1,0.64191,0.216252,[36 24] ; [46 36],[34.64788732 25.35211268] ; [47.35211268 34.64788732],0
p6,1,0.649885,0.206046,[ 7 50] ; [12 68],[ 7.90510949 49.09489051] ; [11.09489051 68.90510949],0
p1,1,0.678956,0.171304,[ 3 56] ; [ 3 79],[ 2.5106383 56.4893617] ; [ 3.4893617 78.5106383],0
v1,1,0.712209,0.136081,[23 35] ; [30 52],[21.95714286 36.04285714] ; [31.04285714 50.95714286],0
d3,1,0.766337,0.08831,[36 24] ; [46 34],[35.14285714 24.85714286] ; [46.85714286 33.14285714],0
p11,1,0.790822,0.070354,[36 24] ; [51 31],[36.76056338 23.23943662] ; [50.23943662 31.76056338],0
p7,1,0.832156,0.044918,[21 32] ; [31 51],[20.41481481 32.58518519] ; [31.58518519 50.41481481],0
a2,1,0.851791,0.034907,[ 6 54] ; [ 9 73],[ 6.33802817 53.66197183] ; [ 8.66197183 73.33802817],0
a5,1,0.855187,0.033308,[28 32] ; [37 45],[27.46478873 32.53521127] ; [37.53521127 44.46478873],0
n5,1,0.87406,0.025123,[19 41] ; [27 55],[19.43661972 40.56338028] ; [26.56338028 55.43661972],0
s1,1,0.932176,0.007243,[ 2 57] ; [ 3 79],[ 2.09219858 56.90780142] ; [ 2.90780142 79.09219858],0
a3,1,0.939906,0.005683,[32 27] ; [45 37],[32.21985816 26.78014184] ; [44.78014184 37.21985816],0
u2,1,0.968438,0.001566,[13 14] ; [18 19],[13.078125 13.921875] ; [17.921875 19.078125],0
