Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.012197,6.28196,[3 5] ; [163  50],[6.00904977 1.99095023] ; [159.99095023  53.00904977],0
v1,1,0.020255,5.389792,[1 7] ; [115  97],[4.21818182 3.78181818] ; [111.78181818 100.21818182],0
s8,1,0.033849,4.502317,[1 7] ; [109 106],[3.94618834 4.05381166] ; [106.05381166 108.94618834],0
s2,1,0.03605,4.394753,[1 7] ; [108 107],[3.9103139 4.0896861] ; [105.0896861 109.9103139],0
p10,1,0.073781,3.196835,[4 4] ; [164  48],[6.10909091 1.89090909] ; [161.89090909  50.10909091],0
u4,1,0.078766,3.090181,[1 7] ; [  5 212],[0.21333333 7.78666667] ; [  5.78666667 211.21333333],0
p2,1,0.084707,2.972185,[4 4] ; [164  50],[6.05405405 1.94594595] ; [161.94594595  52.05405405],0
a6,1,0.096293,2.765891,[1 7] ; [ 91 126],[3.27111111 4.72888889] ; [ 88.72888889 128.27111111],0
d2,1,0.129049,2.303902,[6 2] ; [103 113],[3.89285714 4.10714286] ; [105.10714286 110.89285714],0
n6,1,0.131316,2.276879,[5 3] ; [178  36],[6.59459459 1.40540541] ; [176.40540541  37.59459459],0
s7,1,0.13497,2.234384,[2 6] ; [108 100],[4.07407407 3.92592593] ; [105.92592593 102.07407407],0
v3,1,0.142337,2.152506,[1 6] ; [ 87 120],[2.87850467 4.12149533] ; [ 85.12149533 121.87850467],0
v2,1,0.16112,1.963685,[6 2] ; [104 105],[4.05529954 3.94470046] ; [105.94470046 103.05529954],0
a3,1,0.202786,1.622197,[4 4] ; [154  63],[5.61777778 2.38222222] ; [152.38222222  64.61777778],0
p11,1,0.207655,1.587702,[5 3] ; [175  42],[6.4 1.6] ; [173.6  43.4],0
a5,1,0.214827,1.538595,[4 4] ; [153  64],[5.58222222 2.41777778] ; [151.41777778  65.58222222],0
n4,1,0.315662,1.006836,[5 3] ; [167  48],[6.17040359 1.82959641] ; [165.82959641  49.17040359],0
p7,1,0.354463,0.857416,[4 4] ; [139  72],[5.22374429 2.77625571] ; [137.77625571  73.22374429],0
d1,1,0.448157,0.57531,[5 3] ; [106 111],[3.94666667 4.05333333] ; [107.05333333 109.94666667],0
p8,1,0.463222,0.538099,[3 5] ; [107 104],[4.01826484 3.98173516] ; [105.98173516 105.01826484],0
b2,1,0.487515,0.482005,[3 2] ; [62 78],[2.24137931 2.75862069] ; [62.75862069 77.24137931],0
b3,1,0.487515,0.482005,[3 2] ; [62 78],[2.24137931 2.75862069] ; [62.75862069 77.24137931],0
s5,1,0.488895,0.478957,[2 5] ; [ 85 119],[2.88625592 4.11374408] ; [ 84.11374408 119.88625592],0
s6,1,0.554384,0.349522,[4 3] ; [141  67],[4.72093023 2.27906977] ; [140.27906977  67.72093023],0
p9,1,0.632721,0.228389,[6 2] ; [174  39],[6.5158371 1.4841629] ; [173.4841629  39.5158371],0
p1,1,0.639587,0.219283,[1 7] ; [ 17 198],[0.64573991 7.35426009] ; [ 17.35426009 197.64573991],0
s4,1,0.640742,0.217774,[1 7] ; [ 41 174],[1.50672646 6.49327354] ; [ 40.49327354 174.50672646],0
d3,1,0.668757,0.18306,[3 5] ; [ 98 119],[3.59111111 4.40888889] ; [ 97.40888889 119.59111111],0
r1,1,0.692588,0.156298,[6 2] ; [175  42],[6.43555556 1.56444444] ; [174.56444444  42.43555556],0
b1,1,0.74745,0.103687,[4 4] ; [ 96 121],[3.55555556 4.44444444] ; [ 96.44444444 120.55555556],0
a4,1,0.776208,0.080806,[4 4] ; [ 97 119],[3.60714286 4.39285714] ; [ 97.39285714 118.60714286],0
s3,1,0.797612,0.065761,[5 3] ; [124  90],[4.64864865 3.35135135] ; [124.35135135  89.64864865],0
b5,1,0.807169,0.059575,[4 4] ; [ 99 118],[3.66222222 4.33777778] ; [ 99.33777778 117.66222222],0
b4,1,0.807169,0.059575,[4 4] ; [118  99],[4.33777778 3.66222222] ; [117.66222222  99.33777778],0
p4,1,0.844611,0.038415,[4 4] ; [114  99],[4.27149321 3.72850679] ; [113.72850679  99.27149321],0
u2,1,0.900293,0.015698,[2 2] ; [33 29],[2.12121212 1.87878788] ; [32.87878788 29.12121212],0
u3,1,0.926345,0.008546,[2 2] ; [30 33],[1.91044776 2.08955224] ; [30.08955224 32.91044776],0
p6,1,0.947731,0.004298,[3 5] ; [ 76 133],[2.9124424 5.0875576] ; [ 76.0875576 132.9124424],0
d5,1,0.976166,0.000893,[6 2] ; [163  53],[6.03571429 1.96428571] ; [162.96428571  53.03571429],0
p5,1,0.988274,0.000216,[1 7] ; [ 27 186],[1.01357466 6.98642534] ; [ 26.98642534 186.01357466],0
p3,1,1.0,0.0,[4 4] ; [108 108],[4. 4.] ; [108. 108.],0
