Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.422531,[ 6 36] ; [25 12],[16.48101266 25.51898734] ; [14.51898734 22.48101266],1
a3,1,0.284142,1.147171,[23 19] ; [24 12],[25.30769231 16.69230769] ; [21.69230769 14.30769231],0
a8,1,0.288036,1.128777,[ 2 38] ; [ 4 30],[ 3.24324324 36.75675676] ; [ 2.75675676 31.24324324],0
a7,1,0.292617,1.107543,[20 22] ; [22 15],[22.32911392 19.67088608] ; [19.67088608 17.32911392],0
v2,1,0.303776,1.057545,[14 27] ; [16 19],[16.18421053 24.81578947] ; [13.81578947 21.18421053],0
d3,1,0.344812,0.892457,[20 21] ; [22 15],[22.07692308 18.92307692] ; [19.92307692 17.07692308],0
v4,1,0.348733,0.878062,[28 14] ; [26  8],[29.84210526 12.15789474] ; [24.15789474  9.84210526],0
v1,1,0.359734,0.838822,[20 21] ; [13 21],[18.04 22.96] ; [14.96 19.04],0
s1,1,0.369075,0.806776,[ 3 39] ; [ 1 36],[ 2.12658228 39.87341772] ; [ 1.87341772 35.12658228],0
p4,1,0.465006,0.533817,[20 21] ; [15 22],[18.3974359 22.6025641] ; [16.6025641 20.3974359],0
u3,1,0.469589,0.522942,[ 6 12] ; [6 7],[ 6.96774194 11.03225806] ; [5.03225806 7.96774194],0
n3,1,0.473701,0.51333,[9 7] ; [9 4],[9.93103448 6.06896552] ; [8.06896552 4.93103448],0
b4,1,0.480181,0.498453,[26 16] ; [20 17],[24.4556962 17.5443038] ; [21.5443038 15.4556962],0
n6,1,0.496805,0.461754,[27 14] ; [21 15],[25.55844156 15.44155844] ; [22.44155844 13.55844156],0
d1,1,0.507224,0.439789,[14 28] ; [15 22],[15.41772152 26.58227848] ; [13.58227848 23.41772152],0
p12,1,0.510362,0.433324,[ 1 39] ; [ 2 35],[ 1.55844156 38.44155844] ; [ 1.44155844 35.55844156],0
p11,1,0.543073,0.369874,[28 14] ; [27 10],[29.24050633 12.75949367] ; [25.75949367 11.24050633],0
p8,1,0.576681,0.311631,[15 26] ; [11 25],[13.84415584 27.15584416] ; [12.15584416 23.84415584],0
a1,1,0.576729,0.311553,[ 5 37] ; [ 3 34],[ 4.25316456 37.74683544] ; [ 3.74683544 33.25316456],0
p6,1,0.588656,0.292448,[10 30] ; [11 25],[11.05263158 28.94736842] ; [ 9.94736842 26.05263158],0
p3,1,0.623832,0.240519,[13 27] ; [14 23],[14.02597403 25.97402597] ; [12.97402597 24.02597403],0
n2,1,0.624321,0.239841,[11  5] ; [10  3],[11.5862069  4.4137931] ; [9.4137931 3.5862069],0
n4,1,0.62548,0.23824,[25 17] ; [24 13],[26.05063291 15.94936709] ; [22.94936709 14.05063291],0
b5,1,0.650203,0.205645,[24 18] ; [23 14],[24.98734177 17.01265823] ; [22.01265823 14.98734177],0
u1,1,0.751636,0.100162,[ 3 39] ; [ 2 35],[ 2.65822785 39.34177215] ; [ 2.34177215 34.65822785],0
p10,1,0.763164,0.090799,[32  8] ; [27  8],[31.46666667  8.53333333] ; [27.53333333  7.46666667],0
b2,1,0.775181,0.08157,[ 7 15] ; [ 7 18],[ 6.55319149 15.44680851] ; [ 7.44680851 17.55319149],0
b3,1,0.775181,0.08157,[ 7 15] ; [ 7 18],[ 6.55319149 15.44680851] ; [ 7.44680851 17.55319149],0
a5,1,0.803484,0.061921,[25 17] ; [21 16],[24.4556962 17.5443038] ; [21.5443038 15.4556962],0
p5,1,0.825404,0.048664,[ 5 36] ; [ 5 31],[ 5.32467532 35.67532468] ; [ 4.67532468 31.32467532],0
a2,1,0.849928,0.0358,[ 4 38] ; [ 4 33],[ 4.25316456 37.74683544] ; [ 3.74683544 33.25316456],0
v3,1,0.902814,0.01491,[10 32] ; [ 9 27],[10.23076923 31.76923077] ; [ 8.76923077 27.23076923],0
a4,1,0.932235,0.007231,[14 28] ; [12 25],[13.82278481 28.17721519] ; [12.17721519 24.82278481],0
d2,1,0.957175,0.002884,[15 27] ; [13 24],[14.88607595 27.11392405] ; [13.11392405 23.88607595],0
n1,1,0.957675,0.002817,[ 6 10] ; [5 8],[6.06896552 9.93103448] ; [4.93103448 8.06896552],0
