Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00469,7.995128,[22 89] ; [40 68],[31.42465753 79.57534247] ; [30.57534247 77.42465753],0
p12,1,0.008055,7.021277,[  1 110] ; [ 9 98],[  5.09174312 105.90825688] ; [  4.90825688 102.09174312],0
s7,1,0.009381,6.748724,[24 82] ; [39 60],[32.57560976 73.42439024] ; [30.42439024 68.57560976],0
p10,1,0.010345,6.574587,[81 30] ; [93 14],[88.59633028 22.40366972] ; [85.40366972 21.59633028],0
v4,1,0.01834,5.563372,[101  10] ; [108   2],[104.97285068   6.02714932] ; [104.02714932   5.97285068],0
a3,1,0.029926,4.71352,[71 40] ; [85 25],[78.35294118 32.64705882] ; [77.64705882 32.35294118],0
r2,1,0.035848,4.404343,[96 14] ; [102   5],[100.36866359   9.63133641] ; [97.63133641  9.36866359],0
p5,1,0.049965,3.842649,[  8 103] ; [17 92],[12.61363636 98.38636364] ; [12.38636364 96.61363636],0
r4,1,0.052714,3.752969,[91 20] ; [100  10],[95.9321267 15.0678733] ; [95.0678733 14.9321267],0
n4,1,0.065722,3.386762,[78 33] ; [89 21],[83.87782805 27.12217195] ; [83.12217195 26.87782805],0
n2,1,0.077881,3.108571,[24  6] ; [12  9],[21.17647059  8.82352941] ; [14.82352941  6.17647059],0
n6,1,0.119482,2.424096,[87 24] ; [95 15],[91.41176471 19.58823529] ; [90.58823529 19.41176471],0
n3,1,0.134938,2.234757,[25  6] ; [13  8],[22.65384615  8.34615385] ; [15.34615385  5.65384615],0
n5,1,0.161914,1.956255,[74 35] ; [84 26],[78.63926941 30.36073059] ; [79.36073059 30.63926941],0
a8,1,0.174566,1.843288,[ 9 90] ; [14 76],[12.04761905 86.95238095] ; [10.95238095 79.04761905],0
p1,1,0.17531,1.836937,[  5 106] ; [ 10 100],[  7.53393665 103.46606335] ; [  7.46606335 102.53393665],0
d2,1,0.179041,1.80557,[48 63] ; [57 52],[52.97727273 58.02272727] ; [52.02272727 56.97727273],0
p7,1,0.18231,1.778696,[65 46] ; [72 35],[69.75688073 41.24311927] ; [67.24311927 39.75688073],0
d1,1,0.189058,1.724942,[61 50] ; [70 40],[65.79638009 45.20361991] ; [65.20361991 44.79638009],0
b4,1,0.194238,1.685176,[58 53] ; [67 43],[62.78280543 48.21719457] ; [62.21719457 47.78280543],0
p3,1,0.195857,1.673003,[53 58] ; [61 47],[57.78082192 53.21917808] ; [56.21917808 51.78082192],0
a1,1,0.228776,1.448455,[  4 107] ; [  8 102],[  6.02714932 104.97285068] ; [  5.97285068 104.02714932],0
d4,1,0.229675,1.442874,[89 22] ; [94 15],[92.33181818 18.66818182] ; [90.66818182 18.33181818],0
r1,1,0.247513,1.337285,[86 25] ; [92 18],[89.40271493 21.59728507] ; [88.59728507 21.40271493],0
p9,1,0.250928,1.318127,[86 24] ; [91 17],[89.31192661 20.68807339] ; [87.68807339 20.31192661],0
v1,1,0.280743,1.163489,[67 43] ; [74 35],[70.82191781 39.17808219] ; [70.17808219 38.82191781],0
p6,1,0.361145,0.833908,[37 73] ; [42 64],[40.23148148 69.76851852] ; [38.76851852 67.23148148],0
b1,1,0.430011,0.622793,[43 68] ; [37 73],[40.18099548 70.81900452] ; [39.81900452 70.18099548],0
s6,1,0.446409,0.579755,[54 57] ; [47 61],[51.19178082 59.80821918] ; [49.80821918 58.19178082],0
u3,1,0.504853,0.444721,[21 19] ; [11 14],[19.69230769 20.30769231] ; [12.30769231 12.69230769],0
s1,1,0.550369,0.356656,[  1 110] ; [  2 107],[  1.51363636 109.48636364] ; [  1.48636364 107.51363636],0
r3,1,0.57452,0.315178,[104   7] ; [104   5],[104.94545455   6.05454545] ; [103.05454545   5.94545455],0
