Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.00137,10.245945,[50 28] ; [44 65],[39.20855615 38.79144385] ; [54.79144385 54.20855615],0
s2,1,0.003097,8.7494,[65 15] ; [70 44],[55.67010309 24.32989691] ; [79.32989691 34.67010309],0
a5,1,0.018085,5.58789,[69 11] ; [82 32],[62.26804124 17.73195876] ; [88.73195876 25.26804124],0
p6,1,0.021393,5.294479,[46 34] ; [46 67],[38.13471503 41.86528497] ; [53.86528497 59.13471503],0
n1,1,0.024505,5.058528,[15  9] ; [ 8 18],[11.04 12.96] ; [11.96 14.04],0
p11,1,0.029509,4.737689,[57 23] ; [96 18],[63.09278351 16.90721649] ; [89.90721649 24.09278351],0
s4,1,0.029766,4.722765,[25 53] ; [21 93],[18.6875 59.3125] ; [27.3125 86.6875],0
s6,1,0.046082,3.978577,[74  5] ; [96 18],[69.58549223  9.41450777] ; [100.41450777  13.58549223],0
d4,1,0.047599,3.924105,[69 11] ; [85 29],[63.50515464 16.49484536] ; [90.49484536 23.50515464],0
d5,1,0.050953,3.809832,[70 10] ; [87 27],[64.74226804 15.25773196] ; [92.25773196 21.74226804],0
a3,1,0.054846,3.686766,[67 13] ; [82 32],[61.44329897 18.55670103] ; [87.55670103 26.44329897],0
b2,1,0.055328,3.672158,[28 27] ; [26 50],[22.67175573 32.32824427] ; [31.32824427 44.67175573],0
b3,1,0.055328,3.672158,[28 27] ; [26 50],[22.67175573 32.32824427] ; [31.32824427 44.67175573],0
s7,1,0.055538,3.665852,[61 15] ; [75 36],[55.27272727 20.72727273] ; [80.72727273 30.27272727],0
n2,1,0.059656,3.546914,[20  4] ; [16 11],[16.94117647  7.05882353] ; [19.05882353  7.94117647],0
n3,1,0.059656,3.546914,[20  4] ; [16 11],[16.94117647  7.05882353] ; [19.05882353  7.94117647],0
d1,1,0.08637,2.940754,[54 26] ; [63 51],[48.24742268 31.75257732] ; [68.75257732 45.24742268],0
p10,1,0.089816,2.877664,[73  6] ; [96 18],[69.1761658  9.8238342] ; [99.8238342 14.1761658],0
u1,1,0.090808,2.859992,[23 57] ; [21 93],[18.1443299 61.8556701] ; [25.8556701 88.1443299],0
p7,1,0.093494,2.813168,[60 17] ; [74 37],[54.88297872 22.11702128] ; [79.11702128 31.88297872],0
a8,1,0.11842,2.4381,[16 57] ; [14 93],[12.16666667 60.83333333] ; [17.83333333 89.16666667],0
r4,1,0.12048,2.411073,[76  4] ; [101  13],[72.98969072  7.01030928] ; [104.01030928   9.98969072],0
d2,1,0.190003,1.717594,[49 31] ; [59 55],[44.53608247 35.46391753] ; [63.46391753 50.53608247],0
p12,1,0.199727,1.644368,[ 9 70] ; [  7 106],[ 6.58333333 72.41666667] ; [  9.41666667 103.58333333],0
a2,1,0.20284,1.621804,[24 56] ; [25 89],[20.20618557 59.79381443] ; [28.79381443 85.20618557],0
d3,1,0.216711,1.526018,[56 24] ; [70 44],[51.95876289 28.04123711] ; [74.04123711 39.95876289],0
p4,1,0.218846,1.511925,[48 31] ; [79 35],[51.98445596 27.01554404] ; [75.01554404 38.98445596],0
u2,1,0.226877,1.460337,[6 7] ; [21 11],[7.8 5.2] ; [19.2 12.8],0
r2,1,0.23234,1.426482,[77  2] ; [105   7],[75.27748691  3.72251309] ; [106.72251309   5.27748691],0
r1,1,0.25075,1.319117,[68 11] ; [90 23],[65.01041667 13.98958333] ; [92.98958333 20.01041667],0
p9,1,0.281054,1.161985,[74  6] ; [100  14],[71.75257732  8.24742268] ; [102.24742268  11.75257732],0
a4,1,0.299193,1.077787,[39 41] ; [47 67],[35.46391753 44.53608247] ; [50.53608247 63.46391753],0
