Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3.1e-05,17.380271,[28  7] ; [60 87],[16.92307692 18.07692308] ; [71.07692308 75.92307692],1
s5,1,3.1e-05,17.367286,[16 16] ; [ 23 120],[ 7.13142857 24.86857143] ; [ 31.86857143 111.13142857],1
s2,1,0.001162,10.549946,[22 13] ; [49 99],[13.57923497 21.42076503] ; [57.42076503 90.57923497],0
p9,1,0.010724,6.510487,[26  9] ; [72 71],[19.26966292 15.73033708] ; [78.73033708 64.26966292],0
a6,1,0.012887,6.184583,[14 23] ; [89 58],[20.71195652 16.28804348] ; [82.28804348 64.71195652],0
s3,1,0.024352,5.069396,[21 15] ; [55 91],[15.03296703 20.96703297] ; [60.96703297 85.03296703],0
a2,1,0.027207,4.877642,[ 2 35] ; [ 31 117],[ 6.6 30.4] ; [ 26.4 121.6],0
n6,1,0.033378,4.526299,[30  7] ; [92 55],[24.5326087 12.4673913] ; [97.4673913 49.5326087],0
s8,1,0.03783,4.312647,[16 21] ; [ 38 109],[10.85869565 26.14130435] ; [ 43.14130435 103.85869565],0
p10,1,0.061797,3.488478,[24 12] ; [72 74],[18.98901099 17.01098901] ; [77.01098901 68.98901099],0
n5,1,0.079362,3.077925,[18 19] ; [94 52],[22.64480874 14.35519126] ; [89.35519126 56.64480874],0
s7,1,0.089289,2.887139,[15 18] ; [42 98],[10.87283237 22.12716763] ; [46.12716763 93.87283237],0
a8,1,0.11935,2.425835,[ 1 35] ; [ 16 125],[ 3.45762712 32.54237288] ; [ 13.54237288 127.45762712],0
u3,1,0.133786,2.248008,[10  4] ; [28 29],[7.49295775 6.50704225] ; [30.50704225 26.49295775],0
d3,1,0.15075,2.064646,[24 13] ; [76 71],[20.10869565 16.89130435] ; [79.89130435 67.10869565],0
s1,1,0.168932,1.892395,[ 5 31] ; [ 10 136],[ 2.96703297 33.03296703] ; [ 12.03296703 133.96703297],0
v2,1,0.210846,1.565606,[20 15] ; [63 76],[16.6954023 18.3045977] ; [66.3045977 72.6954023],0
v1,1,0.216496,1.527448,[16 21] ; [47 98],[12.80769231 24.19230769] ; [50.19230769 94.80769231],0
r4,1,0.22766,1.45542,[29  8] ; [101  47],[26. 11.] ; [104.  44.],0
u2,1,0.231998,1.428571,[5 9] ; [30 26],[7. 7.] ; [28. 28.],0
p8,1,0.236848,1.399257,[ 5 32] ; [ 33 115],[ 7.6 29.4] ; [ 30.4 117.6],0
v3,1,0.242013,1.368832,[ 8 27] ; [46 93],[10.86206897 24.13793103] ; [43.13793103 95.86206897],0
b2,1,0.259388,1.272019,[ 6 17] ; [36 57],[ 8.32758621 14.67241379] ; [33.67241379 59.32758621],0
b3,1,0.259388,1.272019,[ 6 17] ; [36 57],[ 8.32758621 14.67241379] ; [33.67241379 59.32758621],0
r2,1,0.281198,1.16129,[33  3] ; [122  22],[31.  5.] ; [124.  20.],0
p12,1,0.285687,1.139837,[ 3 33] ; [  6 142],[ 1.76086957 34.23913043] ; [  7.23913043 140.76086957],0
r3,1,0.299195,1.077777,[32  5] ; [116  31],[29.76086957  7.23913043] ; [118.23913043  28.76086957],0
p1,1,0.308657,1.036415,[ 5 32] ; [ 12 136],[ 3.4 33.6] ; [ 13.6 134.4],0
n3,1,0.347944,0.880943,[13  6] ; [28 22],[11.28985507  7.71014493] ; [29.71014493 20.28985507],0
v4,1,0.362176,0.830332,[31  6] ; [113  34],[28.95652174  8.04347826] ; [115.04347826  31.95652174],0
a1,1,0.373042,0.793505,[ 2 35] ; [ 15 133],[ 3.4 33.6] ; [ 13.6 134.4],0
d5,1,0.417767,0.656588,[27 10] ; [97 50],[24.93478261 12.06521739] ; [99.06521739 47.93478261],0
p6,1,0.469618,0.522875,[ 8 29] ; [ 24 121],[ 6.50549451 30.49450549] ; [ 25.49450549 119.50549451],0
d2,1,0.477392,0.504815,[19 18] ; [65 80],[17.07692308 19.92307692] ; [66.92307692 78.07692308],0
p3,1,0.528373,0.397519,[12 25] ; [ 40 107],[10.45652174 26.54347826] ; [ 41.54347826 105.45652174],0
a7,1,0.571837,0.319619,[20 17] ; [87 60],[21.51630435 15.48369565] ; [85.48369565 61.51630435],0
a4,1,0.593503,0.284907,[17 20] ; [60 86],[15.56830601 21.43169399] ; [61.43169399 84.56830601],0
b4,1,0.604887,0.267688,[19 18] ; [83 65],[20.4 16.6] ; [81.6 66.4],0
r1,1,0.625763,0.237851,[25 12] ; [93 54],[23.72826087 13.27173913] ; [94.27173913 52.72826087],0
p4,1,0.649624,0.206374,[11 26] ; [ 38 108],[ 9.90710383 27.09289617] ; [ 39.09289617 106.90710383],0
d1,1,0.658891,0.194874,[19 18] ; [70 78],[17.8 19.2] ; [71.2 76.8],0
u1,1,0.661662,0.191511,[ 4 33] ; [ 20 128],[ 4.8 32.2] ; [ 19.2 128.8],0
d4,1,0.66289,0.190032,[28  9] ; [106  41],[26.94565217 10.05434783] ; [107.05434783  39.94565217],0
n2,1,0.668792,0.183018,[12  7] ; [37 17],[12.75342466  6.24657534] ; [36.24657534 17.75342466],0
n4,1,0.66908,0.182681,[22 15] ; [93 54],[23.125 13.875] ; [91.875 55.125],0
b5,1,0.71063,0.137649,[22 15] ; [83 65],[21. 16.] ; [84. 64.],0
a5,1,0.880139,0.022738,[23 14] ; [90 58],[22.6 14.4] ; [90.4 57.6],0
n1,1,0.922326,0.009507,[ 8 11] ; [23 30],[ 8.18055556 10.81944444] ; [22.81944444 30.18055556],0
p11,1,0.941383,0.005407,[19 18] ; [75 73],[18.8 18.2] ; [75.2 72.8],0
p7,1,0.948053,0.004245,[11 26] ; [43 99],[11.16201117 25.83798883] ; [42.83798883 99.16201117],0
a3,1,0.985099,0.000349,[23 14] ; [91 55],[23.04918033 13.95081967] ; [90.95081967 55.04918033],0
b1,1,1.0,0.0,[18 19] ; [72 76],[18. 19.] ; [72. 76.],0
