Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,90.538843,[321   3] ; [22 12],[310.42458101  13.57541899] ; [32.57541899  1.42458101],1
r1,1,0.0,81.251556,[286  38] ; [11 27],[265.82320442  58.17679558] ; [31.17679558  6.82320442],1
r3,1,0.0,65.762343,[320   4] ; [27 11],[310.57458564  13.42541436] ; [36.42541436  1.57458564],1
v4,1,0.0,51.27907,[318   6] ; [26 10],[309.6  14.4] ; [34.4  1.6],1
n6,1,3.5e-05,17.128752,[287  36] ; [23 13],[278.91364903  44.08635097] ; [31.08635097  4.91364903],1
s6,1,0.000238,13.505968,[271  49] ; [23 15],[262.79329609  57.20670391] ; [31.20670391  6.79329609],1
a7,1,0.000241,13.481481,[235  90] ; [17 22],[225. 100.] ; [27. 12.],1
p9,1,0.000252,13.39626,[287  34] ; [26 12],[279.86908078  41.13091922] ; [33.13091922  4.86908078],1
n3,1,0.001755,9.789267,[50 13] ; [ 8 11],[44.56097561 18.43902439] ; [13.43902439  5.56097561],0
d3,1,0.003909,8.325767,[238  86] ; [20 19],[230.28099174  93.71900826] ; [27.71900826 11.28099174],0
a2,1,0.004064,8.255183,[106 219] ; [ 4 35],[ 98.21428571 226.78571429] ; [11.78571429 27.21428571],0
a5,1,0.005096,7.844967,[263  62] ; [24 15],[256.25  68.75] ; [30.75  8.25],0
u1,1,0.007498,7.149668,[ 89 236] ; [ 3 36],[ 82.14285714 242.85714286] ; [ 9.85714286 29.14285714],0
p10,1,0.00811,7.009012,[276  46] ; [27 12],[270.26592798  51.73407202] ; [32.73407202  6.26592798],0
v1,1,0.014388,5.989845,[184 136] ; [13 23],[177.07865169 142.92134831] ; [19.92134831 16.07865169],0
p7,1,0.017261,5.669597,[218  97] ; [19 19],[211.48725212 103.51274788] ; [25.51274788 12.48725212],0
p3,1,0.017884,5.607467,[173 151] ; [13 26],[166.01652893 157.98347107] ; [19.98347107 19.01652893],0
v3,1,0.018016,5.594613,[143 171] ; [10 29],[136.09631728 177.90368272] ; [16.90368272 22.09631728],0
v2,1,0.018487,5.5494,[200 117] ; [17 22],[193.22752809 123.77247191] ; [23.77247191 15.22752809],0
a6,1,0.025746,4.97302,[223 100] ; [20 19],[216.82044199 106.17955801] ; [26.17955801 12.82044199],0
d1,1,0.029963,4.711412,[208 117] ; [18 21],[201.78571429 123.21428571] ; [24.21428571 14.78571429],0
a4,1,0.03464,4.46284,[166 158] ; [13 26],[159.76859504 164.23140496] ; [19.23140496 19.76859504],0
s8,1,0.039637,4.233335,[219 104] ; [20 19],[213.25138122 109.74861878] ; [25.74861878 13.25138122],0
n4,1,0.042501,4.115152,[267  56] ; [27 12],[262.32596685  60.67403315] ; [31.67403315  7.32596685],0
d5,1,0.044918,4.021723,[273  50] ; [28 11],[268.5718232  54.4281768] ; [32.4281768  6.5718232],0
s4,1,0.059303,3.556768,[ 72 251] ; [14 25],[ 76.73480663 246.26519337] ; [ 9.26519337 29.73480663],0
d2,1,0.066903,3.357411,[183 141] ; [16 23],[177.61983471 146.38016529] ; [21.38016529 17.61983471],0
p2,1,0.070966,3.260535,[277  47] ; [29 10],[273.12396694  50.87603306] ; [32.87603306  6.12396694],0
p8,1,0.073486,3.203392,[166 152] ; [14 24],[160.78651685 157.21348315] ; [19.21348315 18.78651685],0
a8,1,0.080142,3.062024,[ 55 233] ; [ 3 36],[ 51.08256881 236.91743119] ; [ 6.91743119 32.08256881],0
a3,1,0.123761,2.369066,[265  58] ; [28 11],[261.43370166  61.56629834] ; [31.56629834  7.43370166],0
s5,1,0.141874,2.157511,[136 178] ; [11 25],[131.88 182.12] ; [15.12 20.88],0
p4,1,0.145051,2.123541,[205 119] ; [20 19],[200.82644628 123.17355372] ; [24.17355372 14.82644628],0
b1,1,0.164265,1.934516,[129 196] ; [20 19],[133.03571429 191.96428571] ; [15.96428571 23.03571429],0
b4,1,0.187856,1.734353,[186 139] ; [18 21],[182.14285714 142.85714286] ; [21.85714286 17.14285714],0
s2,1,0.233684,1.418296,[237  87] ; [25 14],[233.85123967  90.14876033] ; [28.14876033 10.85123967],0
p6,1,0.242212,1.367672,[138 182] ; [13 26],[134.59610028 185.40389972] ; [16.40389972 22.59610028],0
s3,1,0.285761,1.139484,[238  84] ; [25 13],[235.23888889  86.76111111] ; [27.76111111 10.23888889],0
b3,1,0.333095,0.936828,[ 91 129] ; [10 21],[ 88.52589641 131.47410359] ; [12.47410359 18.52589641],0
b2,1,0.333095,0.936828,[ 91 129] ; [10 21],[ 88.52589641 131.47410359] ; [12.47410359 18.52589641],0
d4,1,0.386894,0.748681,[274  49] ; [31  8],[272.14088398  50.85911602] ; [32.85911602  6.14088398],0
p11,1,0.394715,0.724369,[253  72] ; [28 11],[250.89285714  74.10714286] ; [30.10714286  8.89285714],0
n5,1,0.430331,0.621931,[254  69] ; [27 10],[252.11944444  70.88055556] ; [28.88055556  8.11944444],0
n1,1,0.436176,0.606321,[31 31] ; [ 8 12],[29.48780488 32.51219512] ; [ 9.51219512 10.48780488],0
b5,1,0.486016,0.485333,[202 123] ; [22 17],[200. 125.] ; [24. 15.],0
u3,1,0.59164,0.287791,[43 17] ; [7 4],[42.25352113 17.74647887] ; [7.74647887 3.25352113],0
p1,1,0.64296,0.214891,[ 23 300] ; [ 2 37],[ 22.30662983 300.69337017] ; [ 2.69337017 36.30662983],0
s1,1,0.674665,0.176193,[ 12 308] ; [ 2 37],[ 12.47910864 307.52089136] ; [ 1.52089136 37.47910864],0
u2,1,0.707944,0.140339,[39 20] ; [6 4],[38.47826087 20.52173913] ; [6.52173913 3.47826087],0
a1,1,0.737678,0.112178,[ 13 312] ; [ 2 37],[ 13.39285714 311.60714286] ; [ 1.60714286 37.39285714],0
n2,1,0.796711,0.066361,[49 14] ; [15  5],[48.57831325 14.42168675] ; [15.42168675  4.57831325],0
