Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7.5e-05,15.686293,[44 13] ; [151 159],[30.28610354 26.71389646] ; [164.71389646 145.28610354],1
s6,1,0.00144,10.154477,[47  6] ; [205 101],[37.20334262 15.79665738] ; [214.79665738  91.20334262],0
s3,1,0.00455,8.050163,[44 14] ; [171 135],[34.25824176 23.74175824] ; [180.74175824 125.25824176],0
s5,1,0.008165,6.996847,[29 23] ; [111 194],[20.39215686 31.60784314] ; [119.60784314 185.39215686],0
r2,1,0.0093,6.764349,[52  6] ; [297   9],[55.60989011  2.39010989] ; [293.39010989  12.60989011],0
v2,1,0.016151,5.786404,[26 31] ; [191 114],[34.16850829 22.83149171] ; [182.83149171 122.16850829],0
p6,1,0.016606,5.737586,[38 20] ; [150 160],[29.63043478 28.36956522] ; [158.36956522 151.63043478],0
v3,1,0.020254,5.389853,[19 39] ; [151 155],[27.08791209 30.91208791] ; [142.91208791 163.08791209],0
s1,1,0.021805,5.261313,[ 5 53] ; [  8 303],[ 2.04336043 55.95663957] ; [ 10.95663957 300.04336043],0
s7,1,0.04581,3.988575,[39 17] ; [163 132],[32.22792023 23.77207977] ; [169.77207977 125.22792023],0
p10,1,0.06073,3.517327,[56  2] ; [274  36],[52.01086957  5.98913043] ; [277.98913043  32.01086957],0
a7,1,0.061812,3.488089,[36 22] ; [231  81],[41.85405405 16.14594595] ; [225.14594595  86.85405405],0
a3,1,0.063628,3.440191,[37 21] ; [234  76],[42.71195652 15.28804348] ; [228.28804348  81.71195652],0
a5,1,0.064773,3.410743,[40 18] ; [250  63],[45.33692722 12.66307278] ; [244.66307278  68.33692722],0
b3,1,0.072103,3.234491,[ 7 24] ; [ 81 125],[11.51054852 19.48945148] ; [ 76.48945148 129.51054852],0
b2,1,0.072103,3.234491,[ 7 24] ; [ 81 125],[11.51054852 19.48945148] ; [ 76.48945148 129.51054852],0
a8,1,0.076349,3.140961,[ 5 49] ; [ 55 230],[ 9.55752212 44.44247788] ; [ 50.44247788 234.55752212],0
p3,1,0.087871,2.912954,[44 14] ; [200 111],[38.35230352 19.64769648] ; [205.64769648 105.35230352],0
s8,1,0.182147,1.780018,[35 23] ; [157 152],[30.34332425 27.65667575] ; [161.65667575 147.34332425],0
u1,1,0.190132,1.716598,[14 44] ; [ 53 260],[10.47439353 47.52560647] ; [ 56.52560647 256.47439353],0
p4,1,0.215638,1.533165,[48 10] ; [234  77],[44.32520325 13.67479675] ; [237.67479675  73.32520325],0
p9,1,0.270403,1.214701,[55  3] ; [280  30],[52.79891304  5.20108696] ; [282.20108696  27.79891304],0
u2,1,0.294741,1.09784,[ 9 12] ; [44 35],[11.13  9.87] ; [41.87 37.13],0
d4,1,0.319347,0.991619,[46 12] ; [263  48],[48.56910569  9.43089431] ; [260.43089431  50.56910569],0
b1,1,0.346693,0.885523,[27 31] ; [125 188],[23.76280323 34.23719677] ; [128.23719677 184.76280323],0
d1,1,0.405168,0.692935,[40 18] ; [198 115],[37.20754717 20.79245283] ; [200.79245283 112.20754717],0
d2,1,0.406133,0.690091,[33 25] ; [159 153],[30.0972973 27.9027027] ; [161.9027027 150.0972973],0
n2,1,0.425333,0.635532,[8 1] ; [37 11],[7.10526316 1.89473684] ; [37.89473684 10.10526316],0
a1,1,0.427362,0.629982,[ 2 56] ; [ 19 294],[ 3.28301887 54.71698113] ; [ 17.71698113 295.28301887],0
u3,1,0.445438,0.582234,[13  8] ; [41 37],[11.45454545  9.54545455] ; [42.54545455 35.45454545],0
n1,1,0.45628,0.555003,[3 6] ; [22 25],[4.01785714 4.98214286] ; [20.98214286 26.01785714],0
r4,1,0.468274,0.526045,[53  5] ; [294  19],[54.24797844  3.75202156] ; [292.75202156  20.24797844],0
p1,1,0.47822,0.50292,[ 6 52] ; [ 43 269],[ 7.68108108 50.31891892] ; [ 41.31891892 270.68108108],0
p7,1,0.492201,0.471711,[50  8] ; [255  54],[48.20163488  9.79836512] ; [256.79836512  52.20163488],0
p11,1,0.523998,0.406017,[49  9] ; [274  39],[50.49595687  7.50404313] ; [272.50404313  40.49595687],0
p5,1,0.539182,0.377058,[10 48] ; [ 65 248],[11.72506739 46.27493261] ; [ 63.27493261 249.72506739],0
u4,1,0.544152,0.367899,[ 1 57] ; [ 10 303],[ 1.71967655 56.28032345] ; [  9.28032345 303.71967655],0
b5,1,0.545164,0.366053,[29 29] ; [170 143],[31.11051213 26.88948787] ; [167.88948787 145.11051213],0
n3,1,0.562344,0.335662,[7 2] ; [32 15],[6.26785714 2.73214286] ; [32.73214286 14.26785714],0
v4,1,0.590156,0.290101,[56  2] ; [303   7],[56.58152174  1.41847826] ; [302.41847826   7.58152174],0
d3,1,0.594742,0.283,[42 16] ; [215  97],[40.28648649 17.71351351] ; [216.71351351  95.28648649],0
n5,1,0.599073,0.276396,[53  5] ; [277  34],[51.8699187  6.1300813] ; [278.1300813  32.8699187],0
r3,1,0.618385,0.248144,[54  3] ; [300  12],[54.68292683  2.31707317] ; [299.31707317  12.68292683],0
a4,1,0.680103,0.170009,[28 30] ; [141 170],[26.56368564 31.43631436] ; [142.43631436 168.56368564],0
r1,1,0.680452,0.169618,[48 10] ; [264  47],[49.04065041  8.95934959] ; [262.95934959  48.04065041],0
v1,1,0.738323,0.111606,[35 23] ; [193 115],[36.13114754 21.86885246] ; [191.86885246 116.13114754],0
b4,1,0.741293,0.108993,[32 26] ; [180 133],[33.14285714 24.85714286] ; [178.85714286 134.14285714],0
n6,1,0.751462,0.100306,[53  5] ; [287  23],[53.58695652  4.41304348] ; [286.41304348  23.58695652],0
p2,1,0.83818,0.041707,[54  4] ; [289  24],[53.62264151  4.37735849] ; [289.37735849  23.62264151],0
p12,1,0.857619,0.032187,[ 7 51] ; [ 35 276],[ 6.60162602 51.39837398] ; [ 35.39837398 275.60162602],0
a2,1,0.892928,0.018117,[14 44] ; [ 73 240],[13.60107817 44.39892183] ; [ 73.39892183 239.60107817],0
a6,1,0.919443,0.010228,[39 19] ; [207 104],[38.66666667 19.33333333] ; [207.33333333 103.66666667],0
d5,1,0.935125,0.006626,[48 10] ; [256  55],[47.78319783 10.21680217] ; [256.21680217  54.78319783],0
