Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,134.07554,[321  25] ; [18 38],[291.7761194  54.2238806] ; [47.2238806  8.7761194],1
r2,1,6.4e-05,15.983925,[333   9] ; [48  8],[327.3919598  14.6080402] ; [53.6080402  2.3919598],1
p2,1,7.2e-05,15.746701,[297  49] ; [36 20],[286.6119403  59.3880597] ; [46.3880597  9.6119403],1
v4,1,0.000139,14.509711,[334  10] ; [48  8],[328.52  15.48] ; [53.48  2.52],1
r4,1,0.000182,14.011887,[318  29] ; [42 14],[309.9751861  37.0248139] ; [50.0248139  5.9751861],1
s5,1,0.000527,12.017976,[155 176] ; [12 43],[143.20466321 187.79533679] ; [23.79533679 31.20466321],1
n6,1,0.000579,11.841875,[294  47] ; [38 18],[285.16876574  55.83123426] ; [46.83123426  9.16876574],1
n5,1,0.000602,11.768469,[269  74] ; [32 24],[258.75438596  84.24561404] ; [42.24561404 13.75438596],1
s8,1,0.000922,10.977113,[217 129] ; [22 34],[205.70646766 140.29353234] ; [33.29353234 22.70646766],1
s7,1,0.001077,10.689634,[235 100] ; [24 27],[224.77979275 110.22020725] ; [34.22020725 16.77979275],0
p11,1,0.001636,9.919162,[272  75] ; [33 23],[262.617866  84.382134] ; [42.382134 13.617866],0
b1,1,0.001779,9.76433,[128 219] ; [33 23],[138.62779156 208.37220844] ; [22.37220844 33.62779156],0
a4,1,0.002692,9.005273,[174 173] ; [16 40],[163.59801489 183.40198511] ; [26.40198511 29.59801489],0
a5,1,0.003416,8.570947,[273  74] ; [34 22],[264.33995037  82.66004963] ; [42.66004963 13.33995037],0
s1,1,0.003441,8.557412,[ 12 330] ; [ 7 49],[ 16.32663317 325.67336683] ; [ 2.67336683 53.32663317],0
s6,1,0.007018,7.268372,[296  44] ; [41 15],[289.34343434  50.65656566] ; [47.65656566  8.34343434],0
a7,1,0.008483,6.928524,[256  89] ; [32 24],[247.78054863  97.21945137] ; [40.21945137 15.78054863],0
r3,1,0.009524,6.721805,[334  11] ; [50  6],[330.37406484  14.62593516] ; [53.62593516  2.37406484],0
s3,1,0.009918,6.649575,[304  42] ; [42 14],[297.80099502  48.19900498] ; [48.19900498  7.80099502],0
p6,1,0.016688,5.728925,[144 200] ; [14 42],[135.88 208.12] ; [22.12 33.88],0
d1,1,0.019238,5.479712,[224 123] ; [27 29],[216.12158809 130.87841191] ; [34.87841191 21.12158809],0
d5,1,0.022289,5.223054,[289  55] ; [40 16],[282.94  61.06] ; [46.06  9.94],0
n3,1,0.028807,4.779125,[59 17] ; [10  9],[55.2 20.8] ; [13.8  5.2],0
a6,1,0.029339,4.747601,[236 109] ; [30 26],[228.85286783 116.14713217] ; [37.14713217 18.85286783],0
v1,1,0.034837,4.453145,[189 147] ; [23 33],[181.71428571 154.28571429] ; [30.28571429 25.71428571],0
a3,1,0.036643,4.366912,[262  84] ; [35 21],[255.62686567  90.37313433] ; [41.37313433 14.62686567],0
p4,1,0.039264,4.2494,[217 129] ; [27 29],[210.00995025 135.99004975] ; [33.99004975 22.00995025],0
v2,1,0.039593,4.235256,[203 129] ; [25 29],[196.10362694 135.89637306] ; [31.89637306 22.10362694],0
a2,1,0.046299,3.970688,[100 247] ; [ 9 47],[ 93.85359801 253.14640199] ; [15.14640199 40.85359801],0
n4,1,0.052064,3.773724,[269  76] ; [37 19],[263.26683292  81.73316708] ; [42.73316708 13.26683292],0
d4,1,0.126157,2.33917,[298  47] ; [44 12],[294.2394015  50.7605985] ; [47.7605985  8.2394015],0
p3,1,0.139544,2.18298,[176 171] ; [22 33],[170.91044776 176.08955224] ; [27.08955224 27.91044776],0
d3,1,0.167036,1.909346,[247  98] ; [35 21],[242.61845387 102.38154613] ; [39.38154613 16.61845387],0
a8,1,0.205827,1.60054,[ 53 269] ; [ 5 47],[ 49.93582888 272.06417112] ; [ 8.06417112 43.93582888],0
u1,1,0.242404,1.366556,[ 80 267] ; [ 9 47],[ 76.63275434 270.36724566] ; [12.36724566 43.63275434],0
p8,1,0.254849,1.296523,[169 174] ; [23 33],[165.05263158 177.94736842] ; [26.94736842 29.05263158],0
p7,1,0.255585,1.292515,[222 114] ; [32 23],[218.27109974 117.72890026] ; [35.72890026 19.27109974],0
b2,1,0.263629,1.249599,[ 78 131] ; [ 9 24],[ 75.13636364 133.86363636] ; [11.86363636 21.13636364],0
b3,1,0.263629,1.249599,[ 78 131] ; [ 9 24],[ 75.13636364 133.86363636] ; [11.86363636 21.13636364],0
r1,1,0.287266,1.13239,[279  65] ; [42 14],[276.06  67.94] ; [44.94 11.06],0
b5,1,0.325576,0.966415,[222 125] ; [32 24],[218.70471464 128.29528536] ; [35.29528536 20.70471464],0
u3,1,0.374187,0.789713,[56 27] ; [12  9],[54.26923077 28.73076923] ; [13.73076923  7.26923077],0
d2,1,0.391119,0.73546,[182 164] ; [26 30],[179.02487562 166.97512438] ; [28.97512438 27.02487562],0
n1,1,0.498471,0.458191,[29 47] ; [ 5 12],[27.78494624 48.21505376] ; [ 6.21505376 10.78494624],0
v3,1,0.58618,0.29635,[134 199] ; [20 35],[132.17010309 200.82989691] ; [21.82989691 33.17010309],0
b4,1,0.718258,0.130168,[201 146] ; [31 25],[199.7617866 147.2382134] ; [32.2382134 23.7617866],0
u4,1,0.718354,0.130075,[  9 338] ; [ 1 55],[  8.61042184 338.38957816] ; [ 1.38957816 54.61042184],0
p1,1,0.761788,0.09189,[ 21 324] ; [ 4 52],[ 21.50872818 323.49127182] ; [ 3.49127182 52.50872818],0
