Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001274,10.380438,[19 24] ; [50 17],[26.97272727 16.02727273] ; [42.02727273 24.97272727],0
a6,1,0.002589,9.076845,[17 26] ; [46 21],[24.62727273 18.37272727] ; [38.37272727 28.62727273],0
p10,1,0.004834,7.940543,[27 16] ; [56  9],[33.0462963  9.9537037] ; [49.9537037 15.0462963],0
p1,1,0.008989,6.825006,[ 6 37] ; [ 1 66],[ 2.73636364 40.26363636] ; [ 4.26363636 62.73636364],0
a4,1,0.015778,5.827418,[19 24] ; [15 52],[13.29090909 29.70909091] ; [20.70909091 46.29090909],0
d4,1,0.017222,5.673635,[30 13] ; [59  8],[34.79090909  8.20909091] ; [54.20909091 12.79090909],0
b4,1,0.04448,4.038231,[22 21] ; [47 20],[26.97272727 16.02727273] ; [42.02727273 24.97272727],0
s2,1,0.054131,3.708664,[31 12] ; [36 31],[26.19090909 16.80909091] ; [40.80909091 26.19090909],0
d2,1,0.055554,3.665394,[22 21] ; [22 45],[17.2 25.8] ; [26.8 40.2],0
v4,1,0.071185,3.255492,[35  7] ; [63  4],[37.76146789  4.23853211] ; [60.23853211  6.76146789],0
b1,1,0.079726,3.070485,[22 21] ; [23 44],[17.59090909 25.40909091] ; [27.40909091 39.59090909],0
n1,1,0.089346,2.88612,[9 7] ; [ 6 15],[6.48648649 9.51351351] ; [ 8.51351351 12.48648649],0
b5,1,0.108401,2.577385,[23 20] ; [46 21],[26.97272727 16.02727273] ; [42.02727273 24.97272727],0
b3,1,0.191432,1.706559,[ 6 25] ; [13 26],[ 8.41428571 22.58571429] ; [10.58571429 28.41428571],0
b2,1,0.191432,1.706559,[ 6 25] ; [13 26],[ 8.41428571 22.58571429] ; [10.58571429 28.41428571],0
p9,1,0.19573,1.673953,[33 10] ; [57  9],[35.50458716  7.49541284] ; [54.49541284 11.50458716],0
v1,1,0.205651,1.601783,[18 24] ; [36 29],[21.19626168 20.80373832] ; [32.80373832 32.19626168],0
d5,1,0.21069,1.566676,[28 15] ; [51 16],[30.88181818 12.11818182] ; [48.11818182 18.88181818],0
p2,1,0.215461,1.534351,[31 12] ; [55 12],[33.61818182  9.38181818] ; [52.38181818 14.61818182],0
u2,1,0.233664,1.418416,[8 9] ; [17  9],[9.88372093 7.11627907] ; [15.11627907 10.88372093],0
p11,1,0.241036,1.374523,[32 11] ; [56 11],[34.4  8.6] ; [53.6 13.4],0
n6,1,0.241036,1.374523,[32 11] ; [56 11],[34.4  8.6] ; [53.6 13.4],0
p12,1,0.279106,1.171436,[ 2 41] ; [ 7 60],[ 3.51818182 39.48181818] ; [ 5.48181818 61.51818182],0
u1,1,0.320973,0.984979,[ 2 41] ; [ 1 66],[ 1.17272727 41.82727273] ; [ 1.82727273 65.17272727],0
r4,1,0.377985,0.777244,[26 17] ; [46 21],[28.14545455 14.85454545] ; [43.85454545 23.14545455],0
s8,1,0.378244,0.776402,[21 22] ; [27 40],[18.76363636 24.23636364] ; [29.23636364 37.76363636],0
n2,1,0.391408,0.734564,[11  5] ; [17  4],[12.10810811  3.89189189] ; [15.89189189  5.10810811],0
r2,1,0.402794,0.699968,[32 10] ; [53 11],[33.67924528  8.32075472] ; [51.32075472 12.67924528],0
a5,1,0.468792,0.524822,[28 15] ; [39 28],[26.19090909 16.80909091] ; [40.80909091 26.19090909],0
v3,1,0.514323,0.425263,[12 29] ; [23 42],[13.53773585 27.46226415] ; [21.46226415 43.53773585],0
n4,1,0.525166,0.403737,[27 16] ; [46 21],[28.53636364 14.46363636] ; [44.46363636 22.53636364],0
n5,1,0.550064,0.357203,[31 12] ; [44 22],[29.58715596 13.41284404] ; [45.41284404 20.58715596],0
p6,1,0.554914,0.348587,[17 25] ; [23 43],[15.55555556 26.44444444] ; [24.44444444 41.55555556],0
p4,1,0.587661,0.294012,[26 17] ; [37 30],[24.62727273 18.37272727] ; [38.37272727 28.62727273],0
