Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.110532,[21 32] ; [63 12],[34.78125 18.21875] ; [49.21875 25.78125],1
r2,1,3.4e-05,17.192384,[32 18] ; [70  5],[40.8  9.2] ; [61.2 13.8],1
v4,1,0.000627,11.69424,[32 21] ; [65 10],[40.1640625 12.8359375] ; [56.8359375 18.1640625],1
a7,1,0.004713,7.986423,[22 31] ; [50 25],[29.8125 23.1875] ; [42.1875 32.8125],0
r3,1,0.005326,7.765147,[34 19] ; [64 11],[40.578125 12.421875] ; [57.421875 17.578125],0
s6,1,0.017776,5.618111,[16 37] ; [37 35],[22.472 30.528] ; [30.528 41.472],0
n3,1,0.025675,4.977778,[11 13] ; [24  8],[15.  9.] ; [20. 12.],0
a2,1,0.034355,4.476929,[ 4 49] ; [16 59],[ 8.28125 44.71875] ; [11.71875 63.28125],0
a4,1,0.037605,4.322782,[17 35] ; [38 36],[22.6984127 29.3015873] ; [32.3015873 41.6984127],0
s8,1,0.050237,3.833536,[ 9 44] ; [24 50],[13.77165354 39.22834646] ; [19.22834646 54.77165354],0
p11,1,0.055727,3.66021,[22 31] ; [44 31],[27.328125 25.671875] ; [38.671875 36.328125],0
p1,1,0.055883,3.655552,[ 7 46] ; [ 3 72],[ 4.140625 48.859375] ; [ 5.859375 69.140625],0
s7,1,0.060784,3.51586,[ 9 41] ; [24 48],[13.52459016 36.47540984] ; [19.47540984 52.52459016],0
d4,1,0.06955,3.29362,[34 19] ; [59 16],[38.5078125 14.4921875] ; [54.4921875 20.5078125],0
v1,1,0.102281,2.669614,[12 39] ; [28 47],[16.19047619 34.80952381] ; [23.80952381 51.19047619],0
d3,1,0.106306,2.608302,[22 31] ; [42 33],[26.5 26.5] ; [37.5 37.5],0
s3,1,0.11709,2.455821,[18 34] ; [36 38],[22.28571429 29.71428571] ; [31.71428571 42.28571429],0
n1,1,0.117531,2.449915,[ 8 15] ; [19 15],[10.89473684 12.10526316] ; [16.10526316 17.89473684],0
u3,1,0.126361,2.336649,[ 9 16] ; [17 13],[11.81818182 13.18181818] ; [14.18181818 15.81818182],0
v2,1,0.160909,1.965666,[16 35] ; [32 41],[19.74193548 31.25806452] ; [28.25806452 44.74193548],0
s5,1,0.171583,1.869059,[ 8 43] ; [18 51],[11.05 39.95] ; [14.95 54.05],0
p9,1,0.184342,1.762267,[22 26] ; [43 31],[25.57377049 22.42622951] ; [39.42622951 34.57377049],0
s2,1,0.203557,1.616669,[15 38] ; [29 45],[18.36220472 34.63779528] ; [25.63779528 48.36220472],0
a1,1,0.213761,1.54577,[ 6 47] ; [ 4 71],[ 4.140625 48.859375] ; [ 5.859375 69.140625],0
s1,1,0.22227,1.489657,[ 6 47] ; [ 4 70],[ 4.17322835 48.82677165] ; [ 5.82677165 68.17322835],0
u2,1,0.224849,1.47315,[ 8 17] ; [14 15],[10.18518519 14.81481481] ; [11.81481481 17.18518519],0
p10,1,0.257194,1.2838,[23 28] ; [41 33],[26.112 24.888] ; [37.888 36.112],0
s4,1,0.318582,0.994758,[ 9 44] ; [18 56],[11.26771654 41.73228346] ; [15.73228346 58.26771654],0
a3,1,0.322502,0.978773,[28 25] ; [45 28],[30.70634921 22.29365079] ; [42.29365079 30.70634921],0
n6,1,0.331342,0.943644,[31 21] ; [51 24],[33.57480315 18.42519685] ; [48.42519685 26.57480315],0
p6,1,0.345004,0.891748,[ 7 44] ; [15 59],[ 8.976 42.024] ; [13.024 60.976],0
n5,1,0.365339,0.819457,[35 18] ; [43 31],[32.5511811 20.4488189] ; [45.4488189 28.5511811],0
n4,1,0.367047,0.813636,[29 24] ; [47 28],[31.46875 21.53125] ; [44.53125 30.46875],0
a8,1,0.402594,0.700564,[ 4 48] ; [ 9 64],[ 5.408 46.592] ; [ 7.592 65.408],0
d5,1,0.404245,0.695662,[33 20] ; [52 23],[35.1953125 17.8046875] ; [49.8046875 25.1953125],0
d1,1,0.417247,0.658058,[23 30] ; [38 37],[25.2578125 27.7421875] ; [35.7421875 39.2578125],0
b2,1,0.466172,0.531034,[14 22] ; [15 33],[12.42857143 23.57142857] ; [16.57142857 31.42857143],0
b3,1,0.466172,0.531034,[14 22] ; [15 33],[12.42857143 23.57142857] ; [16.57142857 31.42857143],0
n2,1,0.518018,0.417838,[15  9] ; [24 10],[16.13793103  7.86206897] ; [22.86206897 11.13793103],0
p4,1,0.56823,0.325652,[14 39] ; [23 51],[15.44094488 37.55905512] ; [21.55905512 52.44094488],0
d2,1,0.578974,0.307896,[25 26] ; [33 42],[23.47619048 27.52380952] ; [34.52380952 40.47619048],0
b4,1,0.613615,0.254945,[28 25] ; [43 32],[29.3984375 23.6015625] ; [41.6015625 33.3984375],0
u1,1,0.646835,0.209913,[ 5 48] ; [ 9 66],[ 5.796875 47.203125] ; [ 8.203125 66.796875],0
p3,1,0.647985,0.208449,[14 38] ; [23 52],[15.1496063 36.8503937] ; [21.8503937 53.1496063],0
a6,1,0.677568,0.172877,[27 26] ; [41 34],[28.15625 24.84375] ; [39.84375 35.15625],0
p5,1,0.703552,0.144803,[ 2 49] ; [ 2 72],[ 1.632 49.368] ; [ 2.368 71.632],0
a5,1,0.730551,0.118606,[32 21] ; [43 32],[31.0546875 21.9453125] ; [43.9453125 31.0546875],0
p12,1,0.733304,0.116099,[ 2 51] ; [ 2 72],[ 1.66929134 51.33070866] ; [ 2.33070866 71.66929134],0
b5,1,0.746254,0.104705,[31 22] ; [46 29],[31.8828125 21.1171875] ; [45.1171875 29.8828125],0
b1,1,0.926198,0.00858,[28 25] ; [39 36],[27.7421875 25.2578125] ; [39.2578125 35.7421875],0
p7,1,0.941353,0.005412,[18 35] ; [24 48],[17.808 35.192] ; [24.192 47.808],0
p8,1,0.956808,0.002933,[12 40] ; [17 58],[11.87401575 40.12598425] ; [17.12598425 57.87401575],0
