Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,27.310679,[28 11] ; [25 78],[14.55633803 24.44366197] ; [38.44366197 64.55633803],1
s3,1,7.4e-05,15.699066,[24 16] ; [25 76],[13.90070922 26.09929078] ; [35.09929078 65.90070922],1
s5,1,0.000115,14.879586,[13 25] ; [ 8 93],[ 5.74100719 32.25899281] ; [15.25899281 85.74100719],1
v1,1,0.000281,13.195247,[22 17] ; [25 78],[12.9084507 26.0915493] ; [34.0915493 68.9084507],1
p10,1,0.001593,9.967754,[32  7] ; [53 47],[23.84892086 15.15107914] ; [61.15107914 38.84892086],0
s8,1,0.006998,7.273558,[ 9 31] ; [ 7 97],[ 4.44444444 35.55555556] ; [11.55555556 92.44444444],0
b2,1,0.008464,6.932468,[ 2 19] ; [23 33],[ 6.81818182 14.18181818] ; [18.18181818 37.81818182],0
b3,1,0.008464,6.932468,[ 2 19] ; [23 33],[ 6.81818182 14.18181818] ; [18.18181818 37.81818182],0
d4,1,0.012552,6.231232,[32  8] ; [60 44],[25.55555556 14.44444444] ; [66.44444444 37.55555556],0
p4,1,0.019208,5.482477,[21 19] ; [32 70],[14.92957746 25.07042254] ; [38.07042254 63.92957746],0
d3,1,0.032657,4.563688,[26 13] ; [48 55],[20.32394366 18.67605634] ; [53.67605634 49.32394366],0
p9,1,0.04467,4.031064,[33  7] ; [66 35],[28.08510638 11.91489362] ; [70.91489362 30.08510638],0
p8,1,0.060034,3.536437,[19 21] ; [31 70],[14.18439716 25.81560284] ; [35.81560284 65.18439716],0
n6,1,0.065637,3.388882,[33  7] ; [69 34],[28.53146853 11.46853147] ; [73.46853147 29.53146853],0
u3,1,0.083787,2.989862,[11 12] ; [13 35],[ 7.77464789 15.22535211] ; [16.22535211 31.77464789],0
d2,1,0.085313,2.960654,[11 29] ; [44 58],[15.49295775 24.50704225] ; [39.50704225 62.49295775],0
p5,1,0.097725,2.742285,[ 5 34] ; [ 5 98],[ 2.74647887 36.25352113] ; [ 7.25352113 95.74647887],0
n3,1,0.111574,2.53178,[4 6] ; [25 12],[6.17021277 3.82978723] ; [22.82978723 14.17021277],0
p3,1,0.114487,2.491166,[16 24] ; [27 75],[12.11267606 27.88732394] ; [30.88732394 71.11267606],0
r3,1,0.12447,2.360157,[34  6] ; [75 28],[30.48951049  9.51048951] ; [78.51048951 24.48951049],0
n1,1,0.147142,2.101632,[1 9] ; [12 24],[2.82608696 7.17391304] ; [10.17391304 25.82608696],0
p11,1,0.174792,1.841359,[28 12] ; [60 44],[24.44444444 15.55555556] ; [63.55555556 40.44444444],0
v4,1,0.181231,1.7875,[33  6] ; [77 27],[30.  9.] ; [80. 24.],0
p2,1,0.18681,1.7426,[28 11] ; [61 41],[24.61702128 14.38297872] ; [64.38297872 37.61702128],0
r4,1,0.199777,1.644004,[24 16] ; [50 54],[20.55555556 19.44444444] ; [53.44444444 50.55555556],0
a5,1,0.206204,1.597877,[22 18] ; [45 59],[18.61111111 21.38888889] ; [48.38888889 55.61111111],0
p12,1,0.219397,1.50831,[ 3 37] ; [  3 100],[ 1.67832168 38.32167832] ; [ 4.32167832 98.67832168],0
n5,1,0.220703,1.499796,[22 18] ; [68 35],[25.17482517 14.82517483] ; [64.82517483 38.17482517],0
n2,1,0.230359,1.438643,[8 2] ; [22 15],[6.38297872 3.61702128] ; [23.61702128 13.38297872],0
a3,1,0.242018,1.368802,[17 23] ; [55 48],[20.13986014 19.86013986] ; [51.86013986 51.13986014],0
b1,1,0.253289,1.305071,[15 25] ; [50 54],[18.05555556 21.94444444] ; [46.94444444 57.05555556],0
s4,1,0.253387,1.30453,[ 8 32] ; [13 91],[ 5.83333333 34.16666667] ; [15.16666667 88.83333333],0
a1,1,0.261889,1.258741,[ 5 35] ; [ 7 97],[ 3.33333333 36.66666667] ; [ 8.66666667 95.33333333],0
d1,1,0.270366,1.214888,[17 23] ; [34 70],[14.16666667 25.83333333] ; [36.83333333 67.16666667],0
v2,1,0.308985,1.035008,[15 23] ; [31 71],[12.48571429 25.51428571] ; [33.51428571 68.48571429],0
p1,1,0.312778,1.01891,[ 2 37] ; [11 93],[ 3.54545455 35.45454545] ; [ 9.45454545 94.54545455],0
n4,1,0.323231,0.975829,[21 19] ; [64 40],[23.61111111 16.38888889] ; [61.38888889 42.61111111],0
a4,1,0.409987,0.678838,[10 30] ; [33 70],[12.02797203 27.97202797] ; [30.97202797 72.02797203],0
a6,1,0.419709,0.65113,[23 17] ; [52 52],[20.83333333 19.16666667] ; [54.16666667 49.83333333],0
a2,1,0.459688,0.546653,[ 2 38] ; [ 9 95],[ 3.05555556 36.94444444] ; [ 7.94444444 96.05555556],0
a7,1,0.46947,0.523223,[24 15] ; [57 47],[22.09090909 16.90909091] ; [58.90909091 45.09090909],0
p7,1,0.482607,0.492966,[19 20] ; [43 59],[17.14893617 21.85106383] ; [44.85106383 57.14893617],0
b5,1,0.506436,0.441423,[27 13] ; [64 40],[25.27777778 14.72222222] ; [65.72222222 38.27777778],0
