Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,83.472788,[223  78] ; [ 3 45],[194.91690544 106.08309456] ; [31.08309456 16.91690544],1
d5,1,0.0,75.007309,[271  30] ; [19 29],[250.11461318  50.88538682] ; [39.88538682  8.11461318],1
d3,1,0.0,39.194547,[241  60] ; [18 30],[223.3782235  77.6217765] ; [35.6217765 12.3782235],1
a3,1,1e-06,24.430444,[229  71] ; [20 28],[214.65517241  85.34482759] ; [34.34482759 13.65517241],1
d2,1,0.000148,14.397203,[164 137] ; [12 36],[151.79369628 149.20630372] ; [24.20630372 23.79369628],1
s2,1,0.00035,12.783346,[171 125] ; [14 33],[159.65014577 136.34985423] ; [25.34985423 21.65014577],1
r4,1,0.000712,11.457258,[282  19] ; [38 10],[275.98853868  25.01146132] ; [44.01146132  3.98853868],1
a4,1,0.000872,11.080598,[146 154] ; [11 37],[135.34482759 164.65517241] ; [21.65517241 26.34482759],1
a5,1,0.002936,8.846644,[245  56] ; [30 18],[237.17765043  63.82234957] ; [37.82234957 10.17765043],0
s6,1,0.003355,8.603724,[222  69] ; [25 20],[213.91964286  77.08035714] ; [33.08035714 11.91964286],0
s8,1,0.004857,7.931844,[164 133] ; [16 32],[154.95652174 142.04347826] ; [25.04347826 22.95652174],0
n6,1,0.006174,7.498838,[269  28] ; [37 11],[263.42608696  33.57391304] ; [42.57391304  5.42608696],0
a2,1,0.012073,6.300137,[ 74 227] ; [ 4 44],[ 67.2722063 233.7277937] ; [10.7277937 37.2722063],0
s3,1,0.019302,5.473966,[179 116] ; [20 27],[171.65204678 123.34795322] ; [27.34795322 19.65204678],0
v1,1,0.019832,5.426583,[193 102] ; [23 25],[185.77259475 109.22740525] ; [30.22740525 17.77259475],0
p1,1,0.021672,5.271941,[ 33 266] ; [11 37],[ 37.91354467 261.08645533] ; [ 6.08645533 41.91354467],0
r1,1,0.021695,5.270103,[257  42] ; [35 13],[251.60806916  47.39193084] ; [40.39193084  7.60806916],0
u3,1,0.026495,4.923425,[47 23] ; [12 16],[42.14285714 27.85714286] ; [16.85714286 11.14285714],0
p9,1,0.049401,3.86166,[272  28] ; [39  9],[268.10344828  31.89655172] ; [42.89655172  5.10344828],0
r3,1,0.05733,3.612985,[286  12] ; [43  5],[283.3583815  14.6416185] ; [45.6416185  2.3583815],0
s5,1,0.074314,3.185068,[121 166] ; [13 33],[115.48948949 171.51051051] ; [18.51051051 27.48948949],0
p2,1,0.098926,2.722778,[282  18] ; [42  6],[279.31034483  20.68965517] ; [44.68965517  3.31034483],0
b2,1,0.111968,2.526222,[ 75 115] ; [ 7 22],[ 71.14155251 118.85844749] ; [10.85844749 18.14155251],0
b3,1,0.111968,2.526222,[ 75 115] ; [ 7 22],[ 71.14155251 118.85844749] ; [10.85844749 18.14155251],0
s7,1,0.132753,2.260013,[164 121] ; [20 24],[159.39209726 125.60790274] ; [24.60790274 19.39209726],0
a8,1,0.142538,2.150347,[ 40 231] ; [ 3 42],[ 36.87658228 234.12341772] ; [ 6.12341772 38.87658228],0
a1,1,0.175374,1.836395,[ 22 279] ; [ 1 47],[ 19.83667622 281.16332378] ; [ 3.16332378 44.83667622],0
v4,1,0.179836,1.798976,[290   8] ; [44  3],[288.49855072   9.50144928] ; [45.50144928  1.49855072],0
n5,1,0.191088,1.709211,[253  46] ; [37 11],[249.88472622  49.11527378] ; [40.11527378  7.88472622],0
n3,1,0.193537,1.690486,[26 15] ; [10  2],[27.8490566 13.1509434] ; [8.1509434 3.8490566],0
p10,1,0.199655,1.644897,[268  31] ; [40  8],[265.39481268  33.60518732] ; [42.60518732  5.39481268],0
n1,1,0.211166,1.563414,[16 26] ; [7 5],[17.88888889 24.11111111] ; [5.11111111 6.88888889],0
b1,1,0.253206,1.30553,[118 183] ; [23 25],[121.60744986 179.39255014] ; [19.39255014 28.60744986],0
p6,1,0.267429,1.229887,[175 124] ; [24 24],[171.47262248 127.52737752] ; [27.52737752 20.47262248],0
u2,1,0.278863,1.172622,[47 25] ; [15 13],[44.64 27.36] ; [17.36 10.64],0
n4,1,0.314655,1.011034,[250  51] ; [37 11],[247.52722063  53.47277937] ; [39.47277937  8.52722063],0
r2,1,0.337759,0.918918,[281  15] ; [43  4],[279.60349854  16.39650146] ; [44.39650146  2.60349854],0
p11,1,0.401013,0.705287,[264  37] ; [40  8],[262.18911175  38.81088825] ; [41.81088825  6.18911175],0
v2,1,0.514583,0.424737,[181 113] ; [26 20],[178.99411765 115.00588235] ; [28.00588235 17.99411765],0
b5,1,0.531559,0.39141,[161 140] ; [28 20],[163.00573066 137.99426934] ; [25.99426934 22.00573066],0
a7,1,0.57334,0.317127,[224  76] ; [34 14],[222.4137931  77.5862069] ; [35.5862069 12.4137931],0
a6,1,0.592315,0.286743,[200 101] ; [30 18],[198.36676218 102.63323782] ; [31.63323782 16.36676218],0
p12,1,0.607591,0.263698,[ 36 265] ; [ 7 41],[ 37.08595989 263.91404011] ; [ 5.91404011 42.08595989],0
s4,1,0.619982,0.245892,[ 54 242] ; [10 37],[ 55.2303207 240.7696793] ; [ 8.7696793 38.2303207],0
v3,1,0.624106,0.240138,[135 156] ; [20 27],[133.44674556 157.55325444] ; [21.55325444 25.44674556],0
b4,1,0.706015,0.14229,[178 123] ; [27 21],[176.80515759 124.19484241] ; [28.19484241 19.80515759],0
p7,1,0.728269,0.120707,[256  43] ; [42  6],[256.77809798  42.22190202] ; [41.22190202  6.77809798],0
n2,1,0.792978,0.068878,[33  9] ; [9 3],[32.66666667  9.33333333] ; [9.33333333 2.66666667],0
p3,1,0.800022,0.06417,[223  78] ; [34 13],[222.29022989  78.70977011] ; [34.70977011 12.29022989],0
s1,1,0.813114,0.05589,[  8 292] ; [ 1 47],[  7.75862069 292.24137931] ; [ 1.24137931 46.75862069],0
p5,1,0.905069,0.014223,[ 65 236] ; [10 38],[ 64.68481375 236.31518625] ; [10.31518625 37.68481375],0
