Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000114,14.885349,[48 62] ; [25  5],[57.35714286 52.64285714] ; [15.64285714 14.35714286],1
u1,1,0.000719,11.439022,[22 95] ; [15 16],[29.25 87.75] ; [ 7.75 23.25],1
p4,1,0.006085,7.525097,[43 73] ; [20 11],[49.71428571 66.28571429] ; [13.28571429 17.71428571],0
s8,1,0.006167,7.500933,[47 70] ; [21 10],[53.75675676 63.24324324] ; [14.24324324 16.75675676],0
n4,1,0.012104,6.29564,[90 27] ; [30  1],[94.86486486 22.13513514] ; [25.13513514  5.86486486],0
p7,1,0.015094,5.90543,[44 70] ; [19 11],[49.875 64.125] ; [13.125 16.875],0
p9,1,0.025256,5.006251,[82 34] ; [28  3],[86.80272109 29.19727891] ; [23.19727891  7.80272109],0
a5,1,0.025904,4.962412,[78 39] ; [27  4],[83.00675676 33.99324324] ; [21.99324324  9.00675676],0
p3,1,0.035068,4.441844,[43 73] ; [18 13],[48.13605442 67.86394558] ; [12.86394558 18.13605442],0
a2,1,0.046423,3.966184,[28 89] ; [13 18],[32.41216216 84.58783784] ; [ 8.58783784 22.41216216],0
a4,1,0.053842,3.717582,[49 68] ; [19 12],[53.75675676 63.24324324] ; [14.24324324 16.75675676],0
d2,1,0.055311,3.672676,[60 56] ; [22  9],[64.70748299 51.29251701] ; [17.29251701 13.70748299],0
d1,1,0.06033,3.528289,[61 56] ; [22  9],[65.61486486 51.38513514] ; [17.38513514 13.61486486],0
r1,1,0.061857,3.486874,[97 20] ; [21 10],[93.28378378 23.71621622] ; [24.71621622  6.28378378],0
a6,1,0.088861,2.894887,[80 37] ; [26  5],[83.7972973 33.2027027] ; [22.2027027  8.7972973],0
v2,1,0.0954,2.780801,[78 37] ; [25  5],[81.68965517 33.31034483] ; [21.31034483  8.68965517],0
p2,1,0.106604,2.603852,[76 40] ; [25  6],[79.70068027 36.29931973] ; [21.29931973  9.70068027],0
n6,1,0.116184,2.468019,[96 21] ; [29  2],[98.81756757 18.18243243] ; [26.18243243  4.81756757],0
d5,1,0.116184,2.468019,[96 21] ; [29  2],[98.81756757 18.18243243] ; [26.18243243  4.81756757],0
n2,1,0.125246,2.350465,[23  9] ; [4 5],[21.07317073 10.92682927] ; [5.92682927 3.07317073],0
p10,1,0.191649,1.704895,[84 32] ; [26  5],[86.80272109 29.19727891] ; [23.19727891  7.80272109],0
b3,1,0.228222,1.451906,[26 46] ; [12 12],[28.5 43.5] ; [ 9.5 14.5],0
b2,1,0.228222,1.451906,[26 46] ; [12 12],[28.5 43.5] ; [ 9.5 14.5],0
a3,1,0.267792,1.228021,[87 30] ; [26  5],[89.33108108 27.66891892] ; [23.66891892  7.33108108],0
u2,1,0.29751,1.08532,[16 13] ; [4 1],[17.05882353 11.94117647] ; [2.94117647 2.05882353],0
n1,1,0.350994,0.869862,[10 21] ; [4 4],[11.12820513 19.87179487] ; [2.87179487 5.12820513],0
s2,1,0.354446,0.857476,[56 59] ; [18 13],[58.28767123 56.71232877] ; [15.71232877 15.28767123],0
a8,1,0.362563,0.828995,[15 89] ; [ 2 24],[13.6 90.4] ; [ 3.4 22.6],0
r3,1,0.373261,0.792779,[107   9] ; [30  1],[108.10884354   7.89115646] ; [28.89115646  2.10884354],0
d3,1,0.375424,0.785634,[77 40] ; [23  8],[79.05405405 37.94594595] ; [20.94594595 10.05405405],0
u3,1,0.391504,0.734266,[18 12] ; [4 1],[18.85714286 11.14285714] ; [3.14285714 1.85714286],0
s4,1,0.472696,0.515668,[17 99] ; [ 3 28],[ 15.78231293 100.21768707] ; [ 4.21768707 26.78231293],0
b5,1,0.474528,0.511412,[75 42] ; [22  9],[76.68243243 40.31756757] ; [20.31756757 10.68243243],0
s3,1,0.533634,0.387467,[61 54] ; [14 16],[59.48275862 55.51724138] ; [15.51724138 14.48275862],0
p5,1,0.540289,0.375004,[  7 109] ; [ 1 30],[  6.31292517 109.68707483] ; [ 1.68707483 29.31292517],0
r2,1,0.546111,0.364331,[110   7] ; [30  1],[110.67567568   6.32432432] ; [29.32432432  1.67567568],0
p1,1,0.546111,0.364331,[  7 110] ; [ 1 30],[  6.32432432 110.67567568] ; [ 1.67567568 29.32432432],0
b1,1,0.575265,0.313953,[48 69] ; [11 20],[46.64189189 70.35810811] ; [12.35810811 18.64189189],0
n5,1,0.658001,0.195961,[90 27] ; [25  6],[90.91216216 26.08783784] ; [24.08783784  6.91216216],0
p11,1,0.658546,0.195295,[84 33] ; [21 10],[83.00675676 33.99324324] ; [21.99324324  9.00675676],0
s6,1,0.6642,0.188462,[77 40] ; [21  9],[78. 39.] ; [20. 10.],0
a1,1,0.703928,0.144418,[ 10 107] ; [ 2 29],[  9.48648649 107.51351351] ; [ 2.51351351 28.48648649],0
p12,1,0.703928,0.144418,[ 10 107] ; [ 2 29],[  9.48648649 107.51351351] ; [ 2.51351351 28.48648649],0
v1,1,0.704039,0.144304,[64 50] ; [18 12],[64.91666667 49.08333333] ; [17.08333333 12.91666667],0
d4,1,0.717123,0.131266,[94 22] ; [26  5],[94.69387755 21.30612245] ; [25.30612245  5.69387755],0
n3,1,0.72402,0.124674,[23  9] ; [7 2],[23.41463415  8.58536585] ; [6.58536585 2.41463415],0
b4,1,0.772429,0.083636,[75 42] ; [19 12],[74.31081081 42.68918919] ; [19.68918919 11.31081081],0
s1,1,0.797397,0.065904,[  5 109] ; [ 1 29],[  4.75 109.25] ; [ 1.25 28.75],0
r4,1,0.823901,0.04952,[100  17] ; [26  5],[99.60810811 17.39189189] ; [26.39189189  4.60810811],0
a7,1,0.901999,0.015163,[81 35] ; [22  9],[81.27891156 34.72108844] ; [21.72108844  9.27891156],0
s5,1,0.92047,0.009968,[29 87] ; [ 7 20],[29.2027972 86.7972028] ; [ 6.7972028 20.2027972],0
v4,1,0.939317,0.005796,[109   8] ; [29  2],[109.09459459   7.90540541] ; [28.90540541  2.09459459],0
