Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,34.540702,[174  16] ; [6 9],[166.82926829  23.17073171] ; [13.17073171  1.82926829],1
r4,1,0.0,31.405426,[164  28] ; [ 4 11],[155.82608696  36.17391304] ; [12.17391304  2.82608696],1
r3,1,3.6e-05,17.053285,[178  14] ; [9 6],[173.44927536  18.55072464] ; [13.55072464  1.44927536],1
p8,1,0.027799,4.840483,[106  83] ; [ 4 11],[101.91176471  87.08823529] ; [8.08823529 6.91176471],0
b5,1,0.032889,4.551526,[ 86 106] ; [11  4],[ 89.97101449 102.02898551] ; [7.02898551 7.97101449],0
v3,1,0.03471,4.459365,[ 77 111] ; [ 2 13],[ 73.16256158 114.83743842] ; [5.83743842 9.16256158],0
s7,1,0.054763,3.689278,[102  83] ; [ 4 10],[98.54271357 86.45728643] ; [7.45728643 6.54271357],0
d5,1,0.061407,3.498963,[144  47] ; [8 7],[140.93203883  50.06796117] ; [11.06796117  3.93203883],0
d1,1,0.088487,2.901681,[95 97] ; [ 4 11],[ 91.82608696 100.17391304] ; [7.17391304 7.82608696],0
r1,1,0.105636,2.618318,[140  52] ; [8 7],[137.27536232  54.72463768] ; [10.72463768  4.27536232],0
a3,1,0.120468,2.411221,[138  53] ; [8 7],[135.36893204  55.63106796] ; [10.63106796  4.36893204],0
s8,1,0.120747,2.407603,[ 91 101] ; [ 4 11],[ 88.11594203 103.88405797] ; [6.88405797 8.11594203],0
n2,1,0.155063,2.021721,[41 16] ; [1 2],[39.9 17.1] ; [2.1 0.9],0
n4,1,0.157069,2.002218,[156  35] ; [10  5],[153.91262136  37.08737864] ; [12.08737864  2.91262136],0
s5,1,0.162185,1.953731,[ 75 111] ; [ 3 11],[ 72.54 113.46] ; [5.46 8.54],0
n6,1,0.188274,1.731076,[162  29] ; [10  4],[160.25365854  30.74634146] ; [11.74634146  2.25365854],0
p11,1,0.192131,1.701197,[155  37] ; [10  5],[153.04347826  38.95652174] ; [11.95652174  3.04347826],0
n3,1,0.208912,1.578947,[39 18] ; [1 2],[38. 19.] ; [2. 1.],0
b1,1,0.238647,1.388571,[ 85 107] ; [9 6],[ 87.1884058 104.8115942] ; [6.8115942 8.1884058],0
u2,1,0.246373,1.343756,[28 26] ; [2 5],[26.55737705 27.44262295] ; [3.44262295 3.55737705],0
s6,1,0.251314,1.315982,[122  65] ; [7 7],[120.01492537  66.98507463] ; [8.98507463 5.01492537],0
s1,1,0.26784,1.227776,[  4 187] ; [ 1 14],[  4.63592233 186.36407767] ; [ 0.36407767 14.63592233],0
v1,1,0.314622,1.011172,[100  87] ; [6 9],[98.12871287 88.87128713] ; [7.87128713 7.12871287],0
p5,1,0.406164,0.69,[ 24 168] ; [ 3 12],[ 25.04347826 166.95652174] ; [ 1.95652174 13.04347826],0
v2,1,0.480192,0.498426,[93 95] ; [6 9],[91.68472906 96.31527094] ; [7.31527094 7.68472906],0
d2,1,0.503701,0.44713,[94 98] ; [6 9],[92.75362319 99.24637681] ; [7.24637681 7.75362319],0
n5,1,0.530793,0.392874,[153  38] ; [11  4],[152.05825243  38.94174757] ; [11.94174757  3.05825243],0
s2,1,0.541925,0.371984,[92 99] ; [6 9],[ 90.86407767 100.13592233] ; [7.13592233 7.86407767],0
b3,1,0.548378,0.36023,[52 71] ; [4 8],[51.02222222 71.97777778] ; [4.97777778 7.02222222],0
b2,1,0.548378,0.36023,[52 71] ; [4 8],[51.02222222 71.97777778] ; [4.97777778 7.02222222],0
p9,1,0.577521,0.31026,[163  28] ; [12  3],[162.25728155  28.74271845] ; [12.74271845  2.25728155],0
a8,1,0.595802,0.281374,[ 23 158] ; [ 1 12],[ 22.39175258 158.60824742] ; [ 1.60824742 11.39175258],0
s4,1,0.627739,0.23514,[ 35 156] ; [ 2 13],[ 34.30582524 156.69417476] ; [ 2.69417476 12.30582524],0
d4,1,0.657519,0.196551,[143  48] ; [12  3],[143.71359223  47.28640777] ; [11.28640777  3.71359223],0
p6,1,0.702945,0.145426,[ 72 116] ; [ 5 10],[ 71.31034483 116.68965517] ; [5.68965517 9.31034483],0
a2,1,0.726424,0.122421,[ 18 174] ; [ 1 14],[ 17.62318841 174.37681159] ; [ 1.37681159 13.62318841],0
s3,1,0.730764,0.118412,[110  80] ; [8 7],[109.36585366  80.63414634] ; [8.63414634 6.36585366],0
p4,1,0.794751,0.067676,[108  83] ; [9 6],[108.48058252  82.51941748] ; [8.51941748 6.48058252],0
a4,1,0.794751,0.067676,[ 83 108] ; [6 9],[ 82.51941748 108.48058252] ; [6.48058252 8.51941748],0
u3,1,0.800644,0.063763,[18 36] ; [2 5],[17.70491803 36.29508197] ; [2.29508197 4.70491803],0
p7,1,0.810227,0.057664,[133  58] ; [10  5],[132.58737864  58.41262136] ; [10.41262136  4.58737864],0
b4,1,0.826503,0.048044,[108  84] ; [8 7],[107.5942029  84.4057971] ; [8.4057971 6.5942029],0
p12,1,0.831423,0.045317,[ 11 180] ; [ 1 13],[ 11.1804878 179.8195122] ; [ 0.8195122 13.1804878],0
p1,1,0.87285,0.025613,[ 15 177] ; [ 1 14],[ 14.84057971 177.15942029] ; [ 1.15942029 13.84057971],0
a1,1,0.881049,0.022392,[ 11 181] ; [ 1 14],[ 11.13043478 180.86956522] ; [ 0.86956522 14.13043478],0
p3,1,0.894842,0.017472,[99 93] ; [8 7],[99.24637681 92.75362319] ; [7.75362319 7.24637681],0
a5,1,0.900476,0.01564,[131  61] ; [10  5],[130.7826087  61.2173913] ; [10.2173913  4.7826087],0
a6,1,0.930768,0.007548,[ 79 113] ; [6 9],[ 78.84057971 113.15942029] ; [6.15942029 8.84057971],0
d3,1,0.950262,0.003891,[ 88 104] ; [7 8],[ 88.11594203 103.88405797] ; [6.88405797 8.11594203],0
p10,1,0.961221,0.002364,[151  39] ; [12  3],[151.07317073  38.92682927] ; [11.92682927  3.07317073],0
