Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,5.3e-05,16.354139,[19 73] ; [40 40],[31.55813953 60.44186047] ; [27.44186047 52.55813953],1
v3,1,0.000277,13.220911,[14 76] ; [32 47],[24.49704142 65.50295858] ; [21.50295858 57.49704142],1
d1,1,0.000307,13.02555,[33 59] ; [53 31],[44.95454545 47.04545455] ; [41.04545455 42.95454545],1
r3,1,0.000588,11.814982,[75 17] ; [82  2],[82.06818182  9.93181818] ; [74.93181818  9.06818182],1
d5,1,0.001336,10.292023,[56 35] ; [70 14],[65.52 25.48] ; [60.48 23.52],0
a6,1,0.004782,7.959948,[49 43] ; [62 22],[58.02272727 33.97727273] ; [52.97727273 31.02272727],0
d3,1,0.006185,7.495629,[54 37] ; [66 18],[62.4 28.6] ; [57.6 26.4],0
r1,1,0.006355,7.44681,[56 36] ; [67 17],[64.29545455 27.70454545] ; [58.70454545 25.29545455],0
a5,1,0.009518,6.72303,[47 45] ; [59 25],[55.40909091 36.59090909] ; [50.59090909 33.40909091],0
a3,1,0.01212,6.293303,[50 42] ; [61 23],[58.02272727 33.97727273] ; [52.97727273 31.02272727],0
d4,1,0.019033,5.498492,[64 28] ; [71 13],[70.56818182 21.43181818] ; [64.43181818 19.56818182],0
r4,1,0.04137,4.160775,[66 26] ; [71 13],[71.61363636 20.38636364] ; [65.38636364 18.61363636],0
r2,1,0.046863,3.9503,[73 17] ; [76  7],[77.51445087 12.48554913] ; [71.48554913 11.51445087],0
n6,1,0.070179,3.278819,[49 43] ; [56 28],[54.88636364 37.11363636] ; [50.11363636 33.88636364],0
s1,1,0.070652,3.267798,[ 6 86] ; [ 1 83],[ 3.65909091 88.34090909] ; [ 3.34090909 80.65909091],0
v4,1,0.104213,2.639851,[76 15] ; [77  7],[79.56 11.44] ; [73.44 10.56],0
n4,1,0.147083,2.102246,[36 56] ; [42 42],[40.77272727 51.22727273] ; [37.22727273 46.77272727],0
p8,1,0.182324,1.778575,[33 59] ; [38 45],[37.32571429 54.67428571] ; [33.67428571 49.32571429],0
p11,1,0.19206,1.701747,[56 36] ; [59 25],[60.11363636 31.88636364] ; [54.88636364 29.11363636],0
p9,1,0.21679,1.525491,[52 39] ; [55 28],[55.95977011 35.04022989] ; [51.04022989 31.95977011],0
a7,1,0.224242,1.477017,[63 28] ; [65 19],[66.56 24.44] ; [61.44 22.56],0
p12,1,0.274203,1.195597,[ 1 90] ; [ 3 81],[ 2.08 88.92] ; [ 1.92 82.08],0
s6,1,0.305208,1.051299,[34 58] ; [37 46],[37.32571429 54.67428571] ; [33.67428571 49.32571429],0
u3,1,0.308926,1.035264,[25 16] ; [11 12],[23.0625 17.9375] ; [12.9375 10.0625],0
d2,1,0.351869,0.866706,[31 61] ; [34 50],[33.97727273 58.02272727] ; [31.02272727 52.97727273],0
b1,1,0.384198,0.757226,[41 51] ; [32 52],[38.15909091 53.84090909] ; [34.84090909 49.15909091],0
p4,1,0.393294,0.728735,[33 59] ; [35 48],[35.74857143 56.25142857] ; [32.25142857 50.74857143],0
s7,1,0.399993,0.708347,[20 65] ; [24 58],[22.39520958 62.60479042] ; [21.60479042 60.39520958],0
p1,1,0.434078,0.611888,[ 4 87] ; [ 6 78],[ 5.2 85.8] ; [ 4.8 79.2],0
u1,1,0.462234,0.540479,[ 6 86] ; [ 8 76],[ 7.31818182 84.68181818] ; [ 6.68181818 77.31818182],0
b4,1,0.478506,0.502266,[51 41] ; [51 33],[53.31818182 38.68181818] ; [48.68181818 35.31818182],0
b2,1,0.486701,0.483812,[12 43] ; [12 31],[13.46938776 41.53061224] ; [10.53061224 32.46938776],0
b3,1,0.486701,0.483812,[12 43] ; [12 31],[13.46938776 41.53061224] ; [10.53061224 32.46938776],0
a2,1,0.496747,0.461879,[11 81] ; [13 71],[12.54545455 79.45454545] ; [11.45454545 72.54545455],0
p5,1,0.507697,0.438812,[ 1 91] ; [ 2 82],[ 1.56818182 90.43181818] ; [ 1.43181818 82.56818182],0
p2,1,0.625263,0.238539,[66 26] ; [63 21],[67.43181818 24.56818182] ; [61.56818182 22.43181818],0
n1,1,0.643736,0.213889,[ 7 28] ; [ 3 17],[ 6.36363636 28.63636364] ; [ 3.63636364 16.36363636],0
p10,1,0.661129,0.192155,[49 42] ; [48 36],[50.44 40.56] ; [46.56 37.44],0
p6,1,0.663351,0.189478,[18 73] ; [18 62],[19.15789474 71.84210526] ; [16.84210526 63.15789474],0
a4,1,0.672142,0.179107,[29 63] ; [29 55],[30.31818182 61.68181818] ; [27.68181818 56.31818182],0
u2,1,0.710708,0.137571,[23 18] ; [14  9],[23.703125 17.296875] ; [13.296875  9.703125],0
a1,1,0.725624,0.123168,[ 3 89] ; [ 2 82],[ 2.61363636 89.38636364] ; [ 2.38636364 81.61363636],0
b5,1,0.761327,0.092257,[56 36] ; [53 31],[56.97727273 35.02272727] ; [52.02272727 31.97727273],0
p7,1,0.777335,0.079972,[48 43] ; [42 41],[47.06896552 43.93103448] ; [42.93103448 40.06896552],0
n2,1,0.820174,0.051675,[21 14] ; [12  7],[21.38888889 13.61111111] ; [11.61111111  7.38888889],0
s4,1,0.841569,0.039955,[13 79] ; [11 73],[12.54545455 79.45454545] ; [11.45454545 72.54545455],0
s8,1,0.866877,0.028099,[22 70] ; [21 63],[22.47727273 69.52272727] ; [20.52272727 63.47727273],0
a8,1,0.900505,0.015631,[ 6 81] ; [ 5 73],[ 5.8 81.2] ; [ 5.2 72.8],0
s2,1,0.909709,0.012861,[27 65] ; [24 60],[26.65909091 65.34090909] ; [24.34090909 59.65909091],0
