Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,44.888252,[ 35 138] ; [84 65],[ 63.93478261 109.06521739] ; [55.06521739 93.93478261],1
p2,1,0.0,25.672079,[102  72] ; [125  23],[122.66459627  51.33540373] ; [104.33540373  43.66459627],1
p6,1,3e-06,21.844822,[ 23 151] ; [52 95],[ 40.65420561 133.34579439] ; [ 34.34579439 112.65420561],1
s6,1,1.2e-05,19.128046,[90 83] ; [112  36],[108.86604361  64.13395639] ; [93.13395639 54.86604361],1
s2,1,2.4e-05,17.818177,[ 69 104] ; [94 54],[87.84735202 85.15264798] ; [75.15264798 72.84735202],1
p7,1,7.7e-05,15.61929,[ 53 117] ; [79 70],[70.34482759 99.65517241] ; [61.65517241 87.34482759],1
s7,1,0.000173,14.101362,[ 66 101] ; [86 55],[82.41558442 84.58441558] ; [69.58441558 71.41558442],1
u1,1,0.000239,13.493093,[ 29 146] ; [51 98],[ 43.20987654 131.79012346] ; [ 36.79012346 112.20987654],1
s8,1,0.000926,10.96979,[ 56 118] ; [75 74],[ 70.56965944 103.43034056] ; [60.43034056 88.56965944],1
p9,1,0.0017,9.848301,[124  48] ; [128  20],[135.45  36.55] ; [116.55  31.45],0
p10,1,0.003155,8.715393,[116  59] ; [119  28],[127.7173913  47.2826087] ; [107.2826087  39.7173913],0
a7,1,0.004234,8.180531,[110  64] ; [116  33],[121.74613003  52.25386997] ; [104.25386997  44.74613003],0
r4,1,0.005791,7.614252,[136  39] ; [133  16],[145.29320988  29.70679012] ; [123.70679012  25.29320988],0
d1,1,0.006702,7.351204,[99 76] ; [106  43],[110.72530864  64.27469136] ; [94.27469136 54.72530864],0
r3,1,0.008435,6.938668,[151  21] ; [143   6],[157.53271028  14.46728972] ; [136.46728972  12.53271028],0
a2,1,0.009857,6.660578,[ 50 125] ; [63 86],[ 61.03395062 113.96604938] ; [51.96604938 97.03395062],0
d5,1,0.014391,5.98956,[144  30] ; [137  12],[151.374613  22.625387] ; [129.625387  19.374613],0
d2,1,0.014805,5.939567,[92 80] ; [99 49],[102.6625  69.3375] ; [88.3375 59.6625],0
d3,1,0.017173,5.678591,[108  66] ; [111  38],[117.9752322  56.0247678] ; [101.0247678  47.9752322],0
p11,1,0.032528,4.570463,[111  64] ; [111  38],[119.90740741  55.09259259] ; [102.09259259  46.90740741],0
s3,1,0.038982,4.261643,[86 88] ; [89 57],[95.15625 78.84375] ; [79.84375 66.15625],0
