Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.007509,7.147072,[44 49] ; [23 60],[35.40340909 57.59659091] ; [31.59659091 51.40340909],0
p12,1,0.008114,7.008216,[ 2 91] ; [10 71],[ 6.4137931 86.5862069] ; [ 5.5862069 75.4137931],0
n5,1,0.018992,5.502219,[51 40] ; [60 22],[58.38728324 32.61271676] ; [52.61271676 29.38728324],0
b4,1,0.021266,5.30488,[48 45] ; [57 26],[55.48295455 37.51704545] ; [49.51704545 33.48295455],0
a3,1,0.024096,5.087689,[62 31] ; [67 15],[68.55428571 24.44571429] ; [60.44571429 21.55428571],0
r1,1,0.03571,4.410878,[71 21] ; [74  9],[76.22857143 15.77142857] ; [68.77142857 14.22857143],0
p10,1,0.036351,4.380555,[67 26] ; [69 12],[72.68965517 20.31034483] ; [63.31034483 17.68965517],0
n1,1,0.051869,3.78,[ 9 18] ; [ 1 14],[ 6.42857143 20.57142857] ; [ 3.57142857 11.42857143],0
a2,1,0.065814,3.384464,[17 76] ; [25 58],[22.19318182 70.80681818] ; [19.80681818 63.19318182],0
s8,1,0.082253,3.019803,[29 64] ; [36 46],[34.54285714 58.45714286] ; [30.45714286 51.54285714],0
n4,1,0.086026,2.947211,[63 30] ; [65 17],[68.02285714 24.97714286] ; [59.97714286 22.02285714],0
p3,1,0.099586,2.712163,[35 58] ; [41 41],[40.38857143 52.61142857] ; [35.61142857 46.38857143],0
u3,1,0.121418,2.39893,[12 19] ; [10  6],[14.5106383 16.4893617] ; [7.4893617 8.5106383],0
p9,1,0.126414,2.335994,[69 24] ; [67 13],[73.10982659 19.89017341] ; [62.89017341 17.10982659],0
n6,1,0.142037,2.155748,[72 20] ; [72 11],[75.70285714 16.29714286] ; [68.29714286 14.70285714],0
a4,1,0.14438,2.130641,[33 60] ; [38 44],[37.73142857 55.26857143] ; [33.26857143 48.73142857],0
v4,1,0.146947,2.103664,[82 10] ; [78  4],[84.59770115  7.40229885] ; [75.40229885  6.59770115],0
p5,1,0.154191,2.030295,[ 4 89] ; [ 8 74],[ 6.37714286 86.62285714] ; [ 5.62285714 76.37714286],0
r2,1,0.172911,1.857524,[84  8] ; [79  3],[86.18390805  5.81609195] ; [76.81609195  5.18390805],0
d1,1,0.174927,1.840206,[50 43] ; [53 30],[54.42613636 38.57386364] ; [48.57386364 34.42613636],0
p8,1,0.214151,1.543142,[39 53] ; [41 38],[43.04093567 48.95906433] ; [36.95906433 42.04093567],0
r4,1,0.227548,1.456122,[77 16] ; [74  9],[79.78977273 13.21022727] ; [71.21022727 11.78977273],0
s5,1,0.296165,1.091381,[25 61] ; [29 50],[28.14545455 57.85454545] ; [25.85454545 53.14545455],0
a7,1,0.343835,0.896079,[69 24] ; [65 16],[71.62068966 21.37931034] ; [62.37931034 18.62068966],0
d2,1,0.402062,0.70215,[44 49] ; [44 38],[46.76571429 46.23428571] ; [41.23428571 40.76571429],0
r3,1,0.404934,0.693626,[86  6] ; [78  3],[87.21387283  4.78612717] ; [76.78612717  4.21387283],0
p6,1,0.446364,0.579868,[22 71] ; [23 57],[24.19075145 68.80924855] ; [20.80924855 59.19075145],0
