Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,53.922705,[35 85] ; [194  88],[68.35820896 51.64179104] ; [160.64179104 121.35820896],1
p6,1,0.0,33.308482,[30 90] ; [158 122],[56.4 63.6] ; [131.6 148.4],1
p3,1,0.0,30.14364,[45 74] ; [190  92],[69.73815461 49.26184539] ; [165.26184539 116.73815461],1
p2,1,0.0,28.332692,[86 34] ; [260  23],[103.02729529  16.97270471] ; [242.97270471  40.02729529],1
p11,1,1e-06,24.906456,[76 44] ; [242  41],[94.6898263 25.3101737] ; [223.3101737  59.6898263],1
p4,1,1.1e-05,19.360523,[64 56] ; [213  69],[82.68656716 37.31343284] ; [194.31343284  87.68656716],1
p10,1,1.4e-05,18.823541,[89 31] ; [254  26],[102.9  17.1] ; [240.1  39.9],1
b5,1,0.000506,12.095209,[86 34] ; [150 133],[70.27295285 49.72704715] ; [165.72704715 117.27295285],1
r3,1,0.004052,8.26022,[111   9] ; [278   5],[115.83126551   4.16873449] ; [273.16873449   9.83126551],0
p5,1,0.015808,5.824132,[ 11 106] ; [ 54 227],[19.1080402 97.8919598] ; [ 45.8919598 235.1080402],0
s5,1,0.018089,5.587462,[40 72] ; [134 140],[50.48704663 61.51295337] ; [123.51295337 150.48704663],0
d2,1,0.025916,4.961625,[76 44] ; [144 137],[65.83541147 54.16458853] ; [154.16458853 126.83541147],0
v3,1,0.034747,4.457559,[43 70] ; [137 138],[52.42268041 60.57731959] ; [127.57731959 147.42268041],0
v2,1,0.04101,4.175584,[60 56] ; [174 103],[69.06870229 46.93129771] ; [164.93129771 112.06870229],0
p9,1,0.04812,3.905805,[101  18] ; [258  24],[106.5361596  12.4638404] ; [252.4638404  29.5361596],0
a1,1,0.056311,3.642838,[  3 117] ; [ 21 262],[  7.14640199 112.85359801] ; [ 16.85359801 266.14640199],0
a8,1,0.057158,3.617998,[12 93] ; [ 51 207],[18.2231405 86.7768595] ; [ 44.7768595 213.2231405],0
r4,1,0.065779,3.385318,[107  13] ; [267  16],[111.36476427   8.63523573] ; [262.63523573  20.36476427],0
n2,1,0.111366,2.534725,[26 10] ; [48  8],[28.95652174  7.04347826] ; [45.04347826 10.95652174],0
r1,1,0.119411,2.425026,[96 24] ; [243  39],[101.19402985  18.80597015] ; [237.80597015  44.19402985],0
v1,1,0.121904,2.392688,[58 55] ; [167 112],[64.85969388 48.14030612] ; [160.14030612 118.85969388],0
d3,1,0.137118,2.210013,[81 39] ; [210  71],[87.08229426 32.91770574] ; [203.91770574  77.08229426],0
n1,1,0.170317,1.880147,[21 15] ; [24 31],[17.8021978 18.1978022] ; [27.1978022 27.8021978],0
b4,1,0.219956,1.504659,[72 48] ; [151 132],[66.40198511 53.59801489] ; [156.59801489 126.40198511],0
n5,1,0.236239,1.402901,[93 27] ; [232  49],[97.25685786 22.74314214] ; [227.74314214  53.25685786],0
s1,1,0.303597,1.058329,[  8 111] ; [ 12 269],[  5.95 113.05] ; [ 14.05 266.95],0
u2,1,0.305576,1.049699,[14 11] ; [36 17],[16.02564103  8.97435897] ; [33.97435897 19.02564103],0
s4,1,0.327246,0.959767,[21 98] ; [ 62 220],[24.63092269 94.36907731] ; [ 58.36907731 223.63092269],0
s3,1,0.359062,0.841172,[85 34] ; [213  68],[88.655 30.345] ; [209.345  71.655],0
a4,1,0.360497,0.836163,[63 57] ; [134 148],[58.80597015 61.19402985] ; [138.19402985 143.80597015],0
p12,1,0.379105,0.773604,[ 10 109] ; [ 32 250],[ 12.4638404 106.5361596] ; [ 29.5361596 252.4638404],0
n6,1,0.387996,0.745212,[104  16] ; [251  29],[106.5  13.5] ; [248.5  31.5],0
s8,1,0.389419,0.740756,[80 39] ; [201  80],[83.5975 35.4025] ; [197.4025  83.5975],0
a3,1,0.412882,0.670487,[94 26] ; [230  51],[96.95760599 23.04239401] ; [227.04239401  53.95760599],0
u1,1,0.416255,0.660865,[33 87] ; [ 67 216],[29.77667494 90.22332506] ; [ 70.22332506 212.77667494],0
a6,1,0.419318,0.652225,[76 44] ; [189  91],[79.5 40.5] ; [185.5  94.5],0
b2,1,0.547023,0.362677,[33 50] ; [ 86 111],[35.275 47.725] ; [ 83.725 113.275],0
b3,1,0.547023,0.362677,[33 50] ; [ 86 111],[35.275 47.725] ; [ 83.725 113.275],0
a2,1,0.619236,0.246942,[36 84] ; [ 78 205],[33.94540943 86.05459057] ; [ 80.05459057 202.94540943],0
n3,1,0.628065,0.234694,[24 12] ; [40 16],[25.04347826 10.95652174] ; [38.95652174 17.04347826],0
u3,1,0.63985,0.218938,[19  7] ; [36 17],[18.10126582  7.89873418] ; [36.89873418 16.10126582],0
s2,1,0.664973,0.187539,[86 34] ; [208  74],[87.76119403 32.23880597] ; [206.23880597  75.76119403],0
d1,1,0.688458,0.160759,[78 42] ; [178 105],[76.22828784 43.77171216] ; [179.77171216 103.22828784],0
n4,1,0.731025,0.118172,[100  20] ; [238  43],[101.14713217  18.85286783] ; [236.85286783  44.14713217],0
u4,1,0.758839,0.094252,[  5 115] ; [ 10 273],[  4.46650124 115.53349876] ; [ 10.53349876 272.46650124],0
p1,1,0.768184,0.086878,[ 12 108] ; [ 31 251],[ 12.8358209 107.1641791] ; [ 30.1641791 251.8358209],0
r2,1,0.787336,0.072777,[115   4] ; [272   8],[115.42105263   3.57894737] ; [271.57894737   8.42105263],0
d4,1,0.831757,0.045134,[101  19] ; [238  42],[101.7  18.3] ; [237.3  42.7],0
a5,1,0.853856,0.03393,[94 26] ; [224  59],[94.6898263 25.3101737] ; [223.3101737  59.6898263],0
a7,1,0.861564,0.03041,[85 35] ; [198  85],[84.26799007 35.73200993] ; [198.73200993  84.26799007],0
b1,1,0.883914,0.021319,[48 72] ; [111 172],[47.34491315 72.65508685] ; [111.65508685 171.34491315],0
d5,1,0.907504,0.013499,[100  20] ; [232  48],[99.6 20.4] ; [232.4  47.6],0
s6,1,0.967743,0.001635,[100  19] ; [234  45],[99.86432161 19.13567839] ; [234.13567839  44.86432161],0
