Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.909585,[ 17 263] ; [21 43],[ 30.93023256 249.06976744] ; [ 7.06976744 56.93023256],1
p12,1,0.0,33.347081,[ 20 259] ; [21 42],[ 33.44736842 245.55263158] ; [ 7.55263158 55.44736842],1
p8,1,2e-06,22.949447,[146 128] ; [55  9],[162.9408284 111.0591716] ; [38.0591716 25.9408284],1
p6,1,4e-05,16.855721,[119 159] ; [45 18],[133.70087977 144.29912023] ; [30.29912023 32.70087977],1
p3,1,6.7e-05,15.892982,[150 130] ; [51 12],[164.08163265 115.91836735] ; [36.91836735 26.08163265],1
p4,1,0.000102,15.091888,[184  96] ; [57  6],[196.73469388  83.26530612] ; [44.26530612 18.73469388],1
b5,1,0.000685,11.53049,[175 106] ; [25 39],[162.89855072 118.10144928] ; [37.10144928 26.89855072],1
s5,1,0.000725,11.424278,[113 158] ; [40 21],[124.88855422 146.11144578] ; [28.11144578 32.88855422],1
a1,1,0.000793,11.256907,[ 12 269] ; [10 54],[ 17.91884058 263.08115942] ; [ 4.08115942 59.91884058],1
v1,1,0.012932,6.178453,[157 118] ; [46 16],[165.65281899 109.34718101] ; [37.34718101 24.65281899],0
s1,1,0.025231,5.00793,[ 11 265] ; [ 7 57],[ 14.61176471 261.38823529] ; [ 3.38823529 60.61176471],0
p7,1,0.042972,4.096485,[187  84] ; [50 11],[193.45481928  77.54518072] ; [43.54518072 17.45481928],0
a2,1,0.045519,3.999296,[ 88 193] ; [12 52],[ 81.44927536 199.55072464] ; [18.55072464 45.44927536],0
v3,1,0.058113,3.590425,[129 145] ; [38 25],[135.78041543 138.21958457] ; [31.21958457 31.78041543],0
n4,1,0.078626,3.093079,[252  28] ; [62  2],[255.58139535  24.41860465] ; [58.41860465  5.58139535],0
n3,1,0.117898,2.445023,[41 19] ; [7 8],[38.4 21.6] ; [9.6 5.4],0
s8,1,0.131924,2.269719,[195  84] ; [50 13],[199.86842105  79.13157895] ; [45.13157895 17.86842105],0
u4,1,0.132067,2.268039,[ 10 271] ; [ 5 59],[ 12.2173913 268.7826087] ; [ 2.7826087 61.2173913],0
u1,1,0.153355,2.038553,[ 77 204] ; [12 52],[ 72.48985507 208.51014493] ; [16.51014493 47.48985507],0
n6,1,0.188051,1.732821,[258  22] ; [61  2],[260.40816327  19.59183673] ; [58.59183673  4.40816327],0
s3,1,0.193613,1.689912,[208  70] ; [52 11],[211.96480938  66.03519062] ; [48.03519062 14.96480938],0
a6,1,0.21096,1.564827,[187  92] ; [37 26],[182.73684211  96.26315789] ; [41.26315789 21.73684211],0
s6,1,0.217424,1.521293,[233  43] ; [57  6],[236.10619469  39.89380531] ; [53.89380531  9.10619469],0
n1,1,0.225078,1.4717,[29 30] ; [10  5],[31.09459459 27.90540541] ; [7.90540541 7.09459459],0
r3,1,0.240221,1.379297,[268  12] ; [59  5],[266.1627907  13.8372093] ; [60.8372093  3.1627907],0
s4,1,0.243826,1.358336,[ 57 222] ; [ 9 55],[ 53.6851312 225.3148688] ; [12.3148688 51.6851312],0
a8,1,0.287396,1.13178,[ 49 202] ; [ 8 51],[ 46.1516129 204.8483871] ; [10.8483871 48.1516129],0
b2,1,0.301107,1.069285,[ 80 116] ; [24 25],[ 83.2 112.8] ; [20.8 28.2],0
b3,1,0.301107,1.069285,[ 80 116] ; [24 25],[ 83.2 112.8] ; [20.8 28.2],0
v2,1,0.320531,0.98678,[172 104] ; [35 28],[168.53097345 107.46902655] ; [38.46902655 24.53097345],0
p9,1,0.343857,0.895999,[250  28] ; [60  4],[251.98830409  26.01169591] ; [58.01169591  5.98830409],0
a5,1,0.406221,0.689833,[228  53] ; [49 15],[225.61449275  55.38550725] ; [51.38550725 12.61449275],0
v4,1,0.477937,0.503567,[271   9] ; [63  1],[271.86046512   8.13953488] ; [62.13953488  1.86046512],0
b4,1,0.488028,0.480871,[149 132] ; [37 27],[151.49565217 129.50434783] ; [34.50434783 29.49565217],0
p11,1,0.504645,0.445155,[227  54] ; [54 10],[228.87246377  52.12753623] ; [52.12753623 11.87246377],0
r1,1,0.517212,0.419449,[236  44] ; [56  8],[237.6744186  42.3255814] ; [54.3255814  9.6744186],0
b1,1,0.524987,0.404086,[122 159] ; [25 39],[119.73043478 161.26956522] ; [27.26956522 36.73043478],0
d1,1,0.599209,0.276191,[179 102] ; [43 21],[180.8173913 100.1826087] ; [41.1826087 22.8173913],0
p2,1,0.622705,0.242084,[243  37] ; [57  7],[244.18604651  35.81395349] ; [55.81395349  8.18604651],0
a7,1,0.637061,0.222607,[189  92] ; [45 19],[190.59130435  90.40869565] ; [43.40869565 20.59130435],0
r4,1,0.654864,0.199822,[254  27] ; [59  5],[254.93623188  26.06376812] ; [58.06376812  5.93623188],0
p10,1,0.661576,0.191614,[242  36] ; [57  7],[243.04678363  34.95321637] ; [55.95321637  8.04678363],0
d3,1,0.674826,0.176009,[197  83] ; [46 17],[198.36734694  81.63265306] ; [44.63265306 18.36734694],0
s2,1,0.705397,0.142918,[208  72] ; [49 15],[209.18604651  70.81395349] ; [47.81395349 16.18604651],0
u2,1,0.739112,0.110909,[30 20] ; [6 5],[29.50819672 20.49180328] ; [6.49180328 4.50819672],0
a4,1,0.742411,0.108019,[142 138] ; [31 33],[140.81395349 139.18604651] ; [32.18604651 31.81395349],0
d5,1,0.780954,0.077326,[230  49] ; [51 12],[229.23684211  49.76315789] ; [51.76315789 11.23684211],0
d2,1,0.801119,0.063453,[156 124] ; [34 29],[155.10204082 124.89795918] ; [34.89795918 28.10204082],0
r2,1,0.849445,0.036034,[267  10] ; [62  2],[267.25219941   9.74780059] ; [61.74780059  2.25219941],0
u3,1,0.881255,0.022314,[33 17] ; [7 4],[32.78688525 17.21311475] ; [7.21311475 3.78688525],0
n2,1,0.882206,0.021956,[49 11] ; [12  3],[48.8 11.2] ; [12.2  2.8],0
d4,1,0.983937,0.000405,[235  44] ; [53 10],[234.94736842  44.05263158] ; [53.05263158  9.94736842],0
a3,1,0.997437,1e-05,[231  48] ; [53 11],[231.00874636  47.99125364] ; [52.99125364 11.00874636],0
