Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.010229,6.594644,[34  8] ; [3 5],[31.08 10.92] ; [5.92 2.08],0
a5,1,0.012161,6.287202,[30 12] ; [2 6],[26.88 15.12] ; [5.12 2.88],0
s3,1,0.01865,5.533996,[29 13] ; [2 6],[26.04 15.96] ; [4.96 3.04],0
a3,1,0.031511,4.624916,[27 14] ; [2 6],[24.26530612 16.73469388] ; [4.73469388 3.26530612],0
d5,1,0.06028,3.529657,[34  8] ; [4 4],[31.92 10.08] ; [6.08 1.92],0
r3,1,0.070318,3.275581,[37  5] ; [5 3],[35.28  6.72] ; [6.72 1.28],0
p9,1,0.076504,3.137651,[36  5] ; [5 3],[34.30612245  6.69387755] ; [6.69387755 1.30612245],0
r4,1,0.091306,2.851203,[33  9] ; [4 4],[31.08 10.92] ; [5.92 2.08],0
a4,1,0.104958,2.628547,[18 24] ; [1 7],[15.96 26.04] ; [3.04 4.96],0
n6,1,0.11726,2.453542,[36  6] ; [5 3],[34.44  7.56] ; [6.56 1.44],0
b4,1,0.11726,2.453542,[36  6] ; [5 3],[34.44  7.56] ; [6.56 1.44],0
d1,1,0.122823,2.380952,[23 19] ; [2 6],[21. 21.] ; [4. 4.],0
s7,1,0.122839,2.380743,[24 16] ; [2 5],[22.12765957 17.87234043] ; [3.87234043 3.12765957],0
u2,1,0.12506,2.352778,[7 8] ; [5 1],[8.57142857 6.42857143] ; [3.42857143 2.57142857],0
p6,1,0.174058,1.847643,[21 20] ; [2 6],[19.24489796 21.75510204] ; [3.75510204 4.24489796],0
p5,1,0.189755,1.71952,[ 7 34] ; [3 5],[ 8.36734694 32.63265306] ; [1.63265306 6.36734694],0
p11,1,0.197029,1.664259,[27 15] ; [7 1],[28.56 13.44] ; [5.44 2.56],0
v2,1,0.219013,1.510825,[19 20] ; [2 6],[17.42553191 21.57446809] ; [3.57446809 4.42553191],0
p10,1,0.264685,1.244085,[33  8] ; [5 3],[31.79591837  9.20408163] ; [6.20408163 1.79591837],0
p4,1,0.287802,1.129877,[23 19] ; [6 2],[24.36 17.64] ; [4.64 3.36],0
b1,1,0.287802,1.129877,[19 23] ; [2 6],[17.64 24.36] ; [3.36 4.64],0
n2,1,0.288425,1.126961,[14  3] ; [1 1],[13.42105263  3.57894737] ; [1.57894737 0.42105263],0
d3,1,0.297249,1.086495,[29 13] ; [4 4],[27.72 14.28] ; [5.28 2.72],0
p12,1,0.398304,0.713441,[ 2 40] ; [1 7],[ 2.52 39.48] ; [0.48 7.52],0
s8,1,0.408501,0.68316,[17 25] ; [2 6],[15.96 26.04] ; [3.04 4.96],0
a6,1,0.440401,0.595238,[20 22] ; [5 3],[21. 21.] ; [4. 4.],0
p1,1,0.468078,0.52651,[ 6 35] ; [2 6],[ 6.69387755 34.30612245] ; [1.30612245 6.69387755],0
s4,1,0.479427,0.500165,[16 26] ; [2 6],[15.12 26.88] ; [2.88 5.12],0
b3,1,0.510671,0.432692,[11 15] ; [1 3],[10.4 15.6] ; [1.6 2.4],0
b2,1,0.510671,0.432692,[11 15] ; [1 3],[10.4 15.6] ; [1.6 2.4],0
a7,1,0.528733,0.396825,[26 16] ; [4 4],[25.2 16.8] ; [4.8 3.2],0
b5,1,0.598667,0.277011,[20 22] ; [3 5],[19.32 22.68] ; [3.68 4.32],0
n5,1,0.616924,0.250215,[25 17] ; [4 4],[24.36 17.64] ; [4.64 3.36],0
v4,1,0.624311,0.239854,[38  3] ; [7 1],[37.65306122  3.34693878] ; [7.34693878 0.65306122],0
u3,1,0.675706,0.175,[9 6] ; [3 3],[8.57142857 6.42857143] ; [3.42857143 2.57142857],0
p8,1,0.69627,0.152381,[18 22] ; [3 5],[17.5 22.5] ; [3.5 4.5],0
n4,1,0.709131,0.139147,[24 18] ; [4 4],[23.52 18.48] ; [4.48 3.52],0
s6,1,0.72462,0.124109,[33  8] ; [6 2],[32.63265306  8.36734694] ; [6.36734694 1.63265306],0
d4,1,0.768278,0.086806,[35  7] ; [7 1],[35.28  6.72] ; [6.72 1.28],0
p7,1,0.795558,0.067133,[22 18] ; [4 4],[21.66666667 18.33333333] ; [4.33333333 3.66666667],0
n1,1,0.811055,0.057152,[ 7 10] ; [1 1],[7.15789474 9.84210526] ; [0.84210526 1.15789474],0
d2,1,0.874862,0.024802,[17 25] ; [3 5],[16.8 25.2] ; [3.2 4.8],0
a1,1,0.89387,0.017798,[ 6 36] ; [1 7],[ 5.88 36.12] ; [1.12 6.88],0
v3,1,0.938598,0.005934,[10 28] ; [2 6],[ 9.91304348 28.08695652] ; [2.08695652 5.91304348],0
v1,1,0.949673,0.003984,[21 20] ; [4 4],[20.91836735 20.08163265] ; [4.08163265 3.91836735],0
p2,1,0.970735,0.001346,[31 10] ; [6 2],[30.95918367 10.04081633] ; [6.04081633 1.95918367],0
p3,1,1.0,0.0,[21 21] ; [4 4],[21. 21.] ; [4. 4.],0
