Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000971,10.881535,[41  6] ; [21 17],[34.28235294 12.71764706] ; [27.71764706 10.28235294],1
p8,1,0.001452,10.138857,[24 23] ; [ 7 32],[16.94186047 30.05813953] ; [14.05813953 24.94186047],0
p9,1,0.001485,10.097086,[38 10] ; [17 20],[31.05882353 16.94117647] ; [23.94117647 13.05882353],0
p10,1,0.005609,7.671747,[33 12] ; [17 22],[26.78571429 18.21428571] ; [23.21428571 15.78571429],0
b1,1,0.010302,6.581956,[20 28] ; [27 12],[25.93103448 22.06896552] ; [21.06896552 17.93103448],0
p4,1,0.020579,5.362075,[24 23] ; [10 28],[18.8 28.2] ; [15.2 22.8],0
r3,1,0.02492,5.029467,[34 13] ; [19 20],[28.96511628 18.03488372] ; [24.03488372 14.96511628],0
n2,1,0.025251,5.006583,[20  4] ; [11 10],[16.53333333  7.46666667] ; [14.46666667  6.53333333],0
s7,1,0.041795,4.143482,[22 25] ; [ 9 27],[17.55421687 29.44578313] ; [13.44578313 22.55421687],0
s6,1,0.045518,3.999332,[25 23] ; [12 27],[20.4137931 27.5862069] ; [16.5862069 22.4137931],0
p6,1,0.076413,3.139588,[15 31] ; [ 6 32],[11.5 34.5] ; [ 9.5 28.5],0
n4,1,0.08478,2.97079,[31 17] ; [18 21],[27.03448276 20.96551724] ; [21.96551724 17.03448276],0
s8,1,0.085466,2.957761,[15 33] ; [ 6 33],[11.5862069 36.4137931] ; [ 9.4137931 29.5862069],0
p7,1,0.088816,2.895706,[23 22] ; [12 25],[19.20731707 25.79268293] ; [15.79268293 21.20731707],0
b2,1,0.093621,2.810976,[ 7 23] ; [8 9],[ 9.57446809 20.42553191] ; [ 5.42553191 11.57446809],0
b3,1,0.093621,2.810976,[ 7 23] ; [8 9],[ 9.57446809 20.42553191] ; [ 5.42553191 11.57446809],0
p5,1,0.096501,2.762444,[ 6 42] ; [ 1 37],[ 3.90697674 44.09302326] ; [ 3.09302326 34.90697674],0
s2,1,0.101228,2.686089,[19 29] ; [ 9 30],[15.44827586 32.55172414] ; [12.55172414 26.44827586],0
n1,1,0.102023,2.673634,[10 14] ; [ 4 17],[ 7.46666667 16.53333333] ; [ 6.53333333 14.46666667],0
s3,1,0.129895,2.293762,[22 25] ; [12 27],[18.58139535 28.41860465] ; [15.41860465 23.58139535],0
p3,1,0.147668,2.096181,[17 30] ; [ 8 29],[13.98809524 33.01190476] ; [11.01190476 25.98809524],0
u2,1,0.156646,2.00631,[14  8] ; [6 9],[11.89189189 10.10810811] ; [8.10810811 6.89189189],0
r1,1,0.188568,1.72877,[10 38] ; [13 26],[12.68965517 35.31034483] ; [10.31034483 28.68965517],0
d3,1,0.200721,1.637122,[25 23] ; [25 13],[27.90697674 20.09302326] ; [22.09302326 15.90697674],0
u1,1,0.214125,1.543313,[ 1 47] ; [ 3 36],[ 2.20689655 45.79310345] ; [ 1.79310345 37.20689655],0
n6,1,0.247133,1.33944,[34 14] ; [23 16],[31.44827586 16.55172414] ; [25.55172414 13.44827586],0
n5,1,0.252783,1.307855,[31 16] ; [21 18],[28.41860465 18.58139535] ; [23.58139535 15.41860465],0
b5,1,0.259436,1.271765,[25 23] ; [25 14],[27.5862069 20.4137931] ; [22.4137931 16.5862069],0
s4,1,0.270862,1.212375,[12 36] ; [ 6 33],[ 9.93103448 38.06896552] ; [ 8.06896552 30.93103448],0
v2,1,0.311295,1.025172,[22 24] ; [14 24],[19.71428571 26.28571429] ; [16.28571429 21.71428571],0
d4,1,0.362999,0.827491,[32 15] ; [30  9],[33.88372093 13.11627907] ; [28.11627907 10.88372093],0
d2,1,0.364734,0.821528,[16 31] ; [17 22],[18.03488372 28.96511628] ; [14.96511628 24.03488372],0
u3,1,0.368209,0.809699,[11 10] ; [ 6 10],[ 9.64864865 11.35135135] ; [7.35135135 8.64864865],0
p1,1,0.414289,0.666459,[ 3 45] ; [ 1 38],[ 2.20689655 45.79310345] ; [ 1.79310345 37.20689655],0
s1,1,0.438888,0.599187,[ 1 47] ; [ 2 37],[ 1.65517241 46.34482759] ; [ 1.34482759 37.65517241],0
n3,1,0.492939,0.470106,[15  9] ; [11 10],[13.86666667 10.13333333] ; [12.13333333  8.86666667],0
a2,1,0.494312,0.467127,[ 4 44] ; [ 5 34],[ 4.96551724 43.03448276] ; [ 4.03448276 34.96551724],0
a1,1,0.494455,0.466818,[ 3 45] ; [ 4 35],[ 3.86206897 44.13793103] ; [ 3.13793103 35.86206897],0
d1,1,0.537571,0.38006,[19 29] ; [18 21],[20.4137931 27.5862069] ; [16.5862069 22.4137931],0
a3,1,0.554148,0.349939,[26 22] ; [23 15],[27.34883721 20.65116279] ; [21.65116279 16.34883721],0
s5,1,0.628989,0.233434,[ 8 38] ; [ 5 32],[ 7.20481928 38.79518072] ; [ 5.79518072 31.20481928],0
b4,1,0.6438,0.213807,[27 21] ; [20 19],[25.93103448 22.06896552] ; [21.06896552 17.93103448],0
a4,1,0.676111,0.174537,[14 34] ; [13 26],[14.89655172 33.10344828] ; [12.10344828 26.89655172],0
a5,1,0.721067,0.127473,[24 24] ; [18 21],[23.17241379 24.82758621] ; [18.82758621 20.17241379],0
v1,1,0.736092,0.113591,[17 28] ; [13 25],[16.26506024 28.73493976] ; [13.73493976 24.26506024],0
d5,1,0.757661,0.095205,[33 15] ; [28 11],[33.65517241 14.34482759] ; [27.34482759 11.65517241],0
v3,1,0.767748,0.087215,[11 37] ; [10 29],[11.5862069 36.4137931] ; [ 9.4137931 29.5862069],0
a6,1,0.788654,0.071855,[26 22] ; [20 19],[25.37931034 22.62068966] ; [20.62068966 18.37931034],0
a8,1,0.8728,0.025633,[ 1 44] ; [ 1 35],[ 1.11111111 43.88888889] ; [ 0.88888889 35.11111111],0
r2,1,0.931162,0.007462,[30 15] ; [25 12],[30.18292683 14.81707317] ; [24.81707317 12.18292683],0
a7,1,0.951681,0.003672,[25 22] ; [21 18],[25.13953488 21.86046512] ; [20.86046512 18.13953488],0
