Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,194.914013,[527  42] ; [28 54],[485.0921659  83.9078341] ; [69.9078341 12.0921659],1
p11,1,0.0,35.788544,[487  84] ; [49 35],[467.2610687 103.7389313] ; [68.7389313 15.2610687],1
p2,1,0.0,28.754159,[495  73] ; [54 30],[478.26993865  89.73006135] ; [70.73006135 13.26993865],1
r4,1,2.4e-05,17.804091,[537  34] ; [68 16],[527.41221374  43.58778626] ; [77.58778626  6.41221374],1
r3,1,4.9e-05,16.487672,[548  22] ; [71 12],[540.32159265  29.67840735] ; [78.67840735  4.32159265],1
p4,1,0.000105,15.048682,[381 187] ; [37 45],[365.26769231 202.73230769] ; [52.73230769 29.26769231],1
v1,1,0.000113,14.90882,[341 213] ; [33 51],[324.75862069 229.24137931] ; [49.24137931 34.75862069],1
p8,1,0.000152,14.346701,[331 231] ; [31 53],[314.92879257 247.07120743] ; [47.07120743 36.92879257],1
p3,1,0.000241,13.482996,[314 254] ; [28 55],[298.39631336 269.60368664] ; [43.60368664 39.39631336],1
s7,1,0.000576,11.852307,[306 238] ; [29 52],[291.584 252.416] ; [43.416 37.584],1
b1,1,0.000778,11.292812,[210 361] ; [47 37],[224.04122137 346.95877863] ; [32.95877863 51.04122137],1
p6,1,0.001205,10.482338,[237 329] ; [19 63],[223.60493827 342.39506173] ; [32.39506173 49.60493827],0
s8,1,0.001463,10.125082,[284 284] ; [26 57],[270.47619048 297.52380952] ; [39.52380952 43.47619048],0
s6,1,0.00381,8.372239,[405 156] ; [47 36],[393.74534161 167.25465839] ; [58.25465839 24.74534161],0
s5,1,0.003928,8.316791,[206 345] ; [17 64],[194.4193038 356.5806962] ; [28.5806962 52.4193038],0
v2,1,0.005255,7.789464,[323 224] ; [35 47],[311.3290938 235.6709062] ; [46.6709062 35.3290938],0
p12,1,0.007148,7.235321,[ 58 510] ; [ 1 83],[ 51.39877301 516.60122699] ; [ 7.60122699 76.39877301],0
p7,1,0.008716,6.880176,[378 179] ; [43 38],[367.55015674 189.44984326] ; [53.44984326 27.55015674],0
a3,1,0.01013,6.611807,[427 141] ; [52 32],[417.28834356 150.71165644] ; [61.71165644 22.28834356],0
d4,1,0.010985,6.46768,[470  98] ; [59 24],[461.55453149 106.44546851] ; [67.44546851 15.55453149],0
s2,1,0.01466,5.956918,[313 254] ; [33 48],[302.75 264.25] ; [43.25 37.75],0
d1,1,0.024945,5.027712,[352 219] ; [41 43],[342.6 228.4] ; [50.4 33.6],0
a5,1,0.028647,4.788687,[437 134] ; [55 29],[428.90381679 142.09618321] ; [63.09618321 20.90381679],0
n6,1,0.04513,4.013793,[520  49] ; [71 13],[514.9754977  54.0245023] ; [76.0245023  7.9754977],0
p5,1,0.061312,3.501546,[ 83 483] ; [ 6 78],[ 77.49846154 488.50153846] ; [11.50153846 72.49846154],0
a4,1,0.069475,3.295376,[280 289] ; [32 51],[272.28220859 296.71779141] ; [39.71779141 43.28220859],0
d3,1,0.076421,3.139414,[393 175] ; [50 34],[385.92638037 182.07361963] ; [57.07361963 26.92638037],0
d5,1,0.078355,3.098706,[471  97] ; [63 21],[465.20245399 102.79754601] ; [68.79754601 15.20245399],0
s1,1,0.095283,2.78277,[ 15 546] ; [ 5 77],[ 17.44945568 543.55054432] ; [ 2.55054432 79.44945568],0
s3,1,0.133968,2.245914,[335 230] ; [42 41],[328.71141975 236.28858025] ; [48.28858025 34.71141975],0
a2,1,0.200568,1.638236,[153 418] ; [17 67],[148.19847328 422.80152672] ; [21.80152672 62.19847328],0
v3,1,0.204988,1.606478,[243 306] ; [31 53],[237.63981043 311.36018957] ; [36.36018957 47.63981043],0
b3,1,0.236289,1.402597,[144 206] ; [18 37],[140. 210.] ; [22. 33.],0
b2,1,0.236289,1.402597,[144 206] ; [18 37],[140. 210.] ; [22. 33.],0
a1,1,0.303981,1.05665,[ 26 545] ; [ 6 78],[ 27.89618321 543.10381679] ; [ 4.10381679 79.89618321],0
r2,1,0.313667,1.015172,[546  21] ; [78  5],[544.32  22.68] ; [79.68  3.32],0
u4,1,0.317146,1.000678,[ 18 553] ; [ 1 83],[ 16.56335878 554.43664122] ; [ 2.43664122 81.56335878],0
a6,1,0.366187,0.816564,[393 175] ; [54 30],[389.41104294 178.58895706] ; [57.58895706 26.41104294],0
n3,1,0.418808,0.653658,[85 31] ; [17  9],[83.32394366 32.67605634] ; [18.67605634  7.32394366],0
a7,1,0.420571,0.648719,[409 161] ; [56 27],[405.89586524 164.10413476] ; [59.10413476 23.89586524],0
n4,1,0.444171,0.585484,[505  65] ; [72 12],[502.88990826  67.11009174] ; [74.11009174  9.88990826],0
u1,1,0.476587,0.506662,[114 457] ; [14 70],[111.58473282 459.41526718] ; [16.41526718 67.58473282],0
d2,1,0.510625,0.432786,[286 282] ; [45 38],[288.79877112 279.20122888] ; [42.20122888 40.79877112],0
b4,1,0.51117,0.431672,[325 246] ; [51 33],[327.78015267 243.21984733] ; [48.21984733 35.78015267],0
a8,1,0.520967,0.411979,[ 80 440] ; [ 9 63],[ 78.17567568 441.82432432] ; [10.82432432 61.17567568],0
b5,1,0.566989,0.327746,[345 226] ; [48 36],[342.6 228.4] ; [50.4 33.6],0
s4,1,0.646172,0.21076,[ 95 469] ; [12 69],[ 93.5627907 470.4372093] ; [13.4372093 67.5627907],0
u3,1,0.747539,0.103611,[81 63] ; [17 15],[80.18181818 63.81818182] ; [17.81818182 14.18181818],0
n2,1,0.764587,0.089678,[94 23] ; [21  6],[93.4375 23.5625] ; [21.5625  5.4375],0
r1,1,0.803091,0.062175,[467 102] ; [68 16],[466.17917305 102.82082695] ; [68.82082695 15.17917305],0
n1,1,0.806064,0.060274,[50 66] ; [11 13],[50.54285714 65.45714286] ; [10.45714286 13.54285714],0
p1,1,0.813598,0.055595,[ 52 518] ; [ 7 77],[ 51.42201835 518.57798165] ; [ 7.57798165 76.42201835],0
u2,1,0.911247,0.012425,[80 64] ; [17 13],[80.27586207 63.72413793] ; [16.72413793 13.27586207],0
