Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,48.401448,[103  20] ; [100 121],[72.58430233 50.41569767] ; [130.41569767  90.58430233],1
p4,1,0.0,39.432843,[98 26] ; [ 99 125],[70.1954023 53.8045977] ; [126.8045977  97.1954023],1
p8,1,0.0,37.713903,[88 36] ; [ 82 142],[60.57471264 63.42528736] ; [109.42528736 114.57471264],1
p3,1,2e-06,22.983157,[76 48] ; [ 78 147],[54.71633238 69.28366762] ; [ 99.28366762 125.71633238],1
s5,1,4.2e-05,16.782705,[56 62] ; [ 56 164],[39.10059172 78.89940828] ; [ 72.89940828 147.10059172],1
p5,1,8.7e-05,15.396565,[25 99] ; [ 14 209],[ 13.93659942 110.06340058] ; [ 25.06340058 197.93659942],1
s7,1,0.000188,13.951161,[69 51] ; [ 77 135],[52.77108434 67.22891566] ; [ 93.22891566 118.77108434],1
p2,1,0.000217,13.673827,[113  11] ; [169  57],[99.90857143 24.09142857] ; [182.09142857  43.90857143],1
d1,1,0.000539,11.975035,[81 43] ; [104 122],[65.54285714 58.45714286] ; [119.45714286 106.54285714],1
p1,1,0.000867,11.091637,[ 20 104] ; [ 12 212],[ 11.40229885 112.59770115] ; [ 20.59770115 203.40229885],1
s8,1,0.001994,9.555092,[63 60] ; [ 77 148],[49.48275862 73.51724138] ; [ 90.51724138 134.48275862],0
b2,1,0.002293,9.298525,[39 41] ; [37 95],[28.67924528 51.32075472] ; [47.32075472 84.67924528],0
b3,1,0.002293,9.298525,[39 41] ; [37 95],[28.67924528 51.32075472] ; [47.32075472 84.67924528],0
p9,1,0.008246,6.97915,[108  16] ; [166  55],[98.48115942 25.51884058] ; [175.51884058  45.48115942],0
n6,1,0.010189,6.601616,[112  12] ; [180  46],[103.45142857  20.54857143] ; [188.54857143  37.45142857],0
n4,1,0.010394,6.566014,[103  21] ; [159  66],[93.08882521 30.91117479] ; [168.91117479  56.08882521],0
s6,1,0.011432,6.396957,[90 28] ; [140  83],[79.58944282 38.41055718] ; [150.41055718  72.58944282],0
p10,1,0.013262,6.133871,[101  22] ; [156  67],[91.36127168 31.63872832] ; [165.63872832  57.36127168],0
b5,1,0.014477,5.979066,[67 57] ; [152  74],[77.58857143 46.41142857] ; [141.41142857  84.58857143],0
a4,1,0.016174,5.783851,[64 59] ; [ 87 138],[53.37068966 69.62931034] ; [ 97.62931034 127.37068966],0
d3,1,0.017384,5.657207,[90 33] ; [136  89],[79.87931034 43.12068966] ; [146.12068966  78.87931034],0
d4,1,0.02121,5.309438,[104  19] ; [166  59],[95.43103448 27.56896552] ; [174.56896552  50.43103448],0
s2,1,0.031292,4.636897,[70 54] ; [ 99 124],[60.39193084 63.60806916] ; [108.60806916 114.39193084],0
a1,1,0.046869,3.950074,[  7 117] ; [  4 222],[  3.89714286 120.10285714] ; [  7.10285714 218.89714286],0
p11,1,0.052531,3.758778,[101  23] ; [163  63],[93.53142857 30.46857143] ; [170.46857143  55.53142857],0
p12,1,0.10499,2.628056,[ 10 113] ; [  9 216],[  6.71551724 116.28448276] ; [ 12.28448276 212.71551724],0
n5,1,0.10656,2.604517,[96 28] ; [156  69],[89.53581662 34.46418338] ; [162.46418338  62.53581662],0
s4,1,0.12769,2.320361,[30 89] ; [ 41 184],[24.56104651 94.43895349] ; [ 46.43895349 178.56104651],0
r1,1,0.141077,2.166174,[104  20] ; [173  51],[98.70114943 25.29885057] ; [178.29885057  45.70114943],0
a6,1,0.14672,2.106029,[73 51] ; [150  75],[79.23209169 44.76790831] ; [143.76790831  81.23209169],0
v4,1,0.168546,1.895827,[123   1] ; [218   7],[121.15759312   2.84240688] ; [219.84240688   5.15759312],0
a3,1,0.176432,1.827428,[87 36] ; [143  82],[81.29310345 41.70689655] ; [148.70689655  76.29310345],0
b4,1,0.220669,1.500013,[64 60] ; [132  94],[69.44 54.56] ; [126.56  99.44],0
d5,1,0.233474,1.419571,[99 23] ; [170  55],[94.57636888 27.42363112] ; [174.42363112  50.57636888],0
s3,1,0.236839,1.399313,[74 49] ; [120 104],[68.76657061 54.23342939] ; [125.23342939  98.76657061],0
v1,1,0.24057,1.377251,[53 70] ; [ 81 140],[47.9127907 75.0872093] ; [ 86.0872093 134.9127907],0
a5,1,0.2622,1.257103,[89 35] ; [149  77],[84.32 39.68] ; [153.68  72.32],0
b1,1,0.265268,1.241054,[57 67] ; [ 90 136],[52.08 71.92] ; [ 94.92 131.08],0
d2,1,0.290559,1.117032,[61 63] ; [ 97 127],[56.29885057 67.70114943] ; [101.70114943 122.29885057],0
r2,1,0.303019,1.060858,[121   2] ; [217   8],[119.46551724   3.53448276] ; [218.53448276   6.46551724],0
s1,1,0.396166,0.719934,[  5 117] ; [ 14 209],[  6.71884058 115.28115942] ; [ 12.28115942 210.71884058],0
r3,1,0.407413,0.686336,[121   2] ; [219   7],[119.82808023   3.17191977] ; [220.17191977   5.82808023],0
a7,1,0.424075,0.638994,[82 41] ; [160  66],[85.28939828 37.71060172] ; [156.71060172  69.28939828],0
u2,1,0.464506,0.535015,[19 18] ; [48 34],[20.83193277 16.16806723] ; [46.16806723 35.83193277],0
v3,1,0.485534,0.486409,[26 98] ; [ 39 179],[ 23.56725146 100.43274854] ; [ 41.43274854 176.56725146],0
a2,1,0.490945,0.474453,[28 96] ; [ 44 182],[25.50857143 98.49142857] ; [ 46.49142857 179.50857143],0
u1,1,0.540684,0.374274,[ 20 104] ; [ 31 195],[ 18.06857143 105.93142857] ; [ 32.93142857 193.06857143],0
n1,1,0.753859,0.098316,[12 16] ; [24 37],[11.3258427 16.6741573] ; [24.6741573 36.3258427],0
n3,1,0.774827,0.081834,[19  8] ; [44 16],[19.55172414  7.44827586] ; [43.44827586 16.55172414],0
u3,1,0.780053,0.077981,[24 13] ; [51 31],[23.31932773 13.68067227] ; [51.68067227 30.31932773],0
u4,1,0.829564,0.046337,[  2 122] ; [  3 223],[  1.77142857 122.22857143] ; [  3.22857143 222.77142857],0
n2,1,0.842855,0.0393,[21  7] ; [46 17],[20.61538462  7.38461538] ; [46.38461538 16.61538462],0
a8,1,0.882819,0.021726,[15 99] ; [ 29 182],[15.43384615 98.56615385] ; [ 28.56615385 182.43384615],0
