Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.431987,[12 30] ; [70 13],[27.552 14.448] ; [54.448 28.552],1
r3,1,3.9e-05,16.924719,[23 19] ; [72 10],[32.17741935  9.82258065] ; [62.82258065 19.17741935],1
r2,1,0.00013,14.641539,[26 15] ; [75  7],[33.66666667  7.33333333] ; [67.33333333 14.66666667],1
v4,1,0.000264,13.308837,[25 17] ; [73 10],[32.928  9.072] ; [65.072 17.928],1
a5,1,0.009225,6.7787,[16 26] ; [52 31],[22.848 19.152] ; [45.152 37.848],0
b4,1,0.011239,6.42713,[19 23] ; [57 26],[25.536 16.464] ; [50.464 32.536],0
a2,1,0.013127,6.151922,[ 1 41] ; [15 68],[ 5.376 36.624] ; [10.624 72.376],0
n2,1,0.022298,5.222368,[ 7 12] ; [21  9],[10.85714286  8.14285714] ; [17.14285714 12.85714286],0
p11,1,0.026783,4.904721,[13 29] ; [43 40],[18.816 23.184] ; [37.184 45.816],0
u3,1,0.04391,4.060014,[ 7 17] ; [19 15],[10.75862069 13.24137931] ; [15.24137931 18.75862069],0
a7,1,0.050111,3.837745,[20 22] ; [54 28],[25.06451613 16.93548387] ; [48.93548387 33.06451613],0
a3,1,0.073936,3.193411,[18 24] ; [49 33],[22.69354839 19.30645161] ; [44.30645161 37.69354839],0
p2,1,0.08796,2.911318,[17 25] ; [47 36],[21.504 20.496] ; [42.496 40.504],0
s4,1,0.089367,2.885745,[ 8 34] ; [ 7 75],[ 5.08064516 36.91935484] ; [ 9.91935484 72.08064516],0
u1,1,0.099503,2.713494,[ 1 41] ; [ 9 74],[ 3.36 38.64] ; [ 6.64 76.36],0
s5,1,0.104485,2.635714,[ 3 38] ; [15 67],[ 6. 35.] ; [12. 70.],0
v1,1,0.112797,2.514594,[ 8 34] ; [27 56],[11.76 30.24] ; [23.24 59.76],0
d4,1,0.121395,2.399224,[25 17] ; [60 22],[28.79032258 13.20967742] ; [56.20967742 25.79032258],0
a4,1,0.129052,2.30387,[ 9 32] ; [29 53],[12.66666667 28.33333333] ; [25.33333333 56.66666667],0
n1,1,0.139983,2.178151,[ 3 15] ; [11 19],[ 5.25 12.75] ; [ 8.75 21.25],0
d5,1,0.156804,2.004778,[24 18] ; [58 25],[27.552 14.448] ; [54.448 28.552],0
a1,1,0.174693,1.842201,[ 4 38] ; [ 3 80],[ 2.352 39.648] ; [ 4.648 78.352],0
n3,1,0.180512,1.793406,[ 9 10] ; [20 10],[11.24489796  7.75510204] ; [17.75510204 12.24489796],0
s6,1,0.249585,1.325626,[12 30] ; [32 50],[14.90322581 27.09677419] ; [29.09677419 52.90322581],0
p10,1,0.272663,1.2033,[ 5 37] ; [16 65],[ 7.17073171 34.82926829] ; [13.82926829 67.17073171],0
s2,1,0.307917,1.039588,[ 7 35] ; [20 61],[ 9.2195122 32.7804878] ; [17.7804878 63.2195122],0
b5,1,0.340171,0.909786,[20 22] ; [47 36],[22.512 19.488] ; [44.488 38.512],0
s3,1,0.340731,0.907681,[11 30] ; [29 53],[13.33333333 27.66666667] ; [26.66666667 55.33333333],0
d1,1,0.342264,0.901931,[15 27] ; [37 46],[17.472 24.528] ; [34.528 48.472],0
a6,1,0.400953,0.705465,[22 20] ; [50 33],[24.192 17.808] ; [47.808 35.192],0
