Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,75.655402,[242  48] ; [60 81],[203.20185615  86.79814385] ; [98.79814385 42.20185615],1
a4,1,0.0,69.734459,[172 117] ; [ 24 118],[131.42459397 157.57540603] ; [64.57540603 77.42459397],1
d2,1,0.0,57.574009,[175 112] ; [ 31 110],[138.13551402 148.86448598] ; [67.86448598 73.13551402],1
d1,1,0.0,49.469939,[188 102] ; [ 41 101],[153.72685185 136.27314815] ; [75.27314815 66.72685185],1
d5,1,0.0,36.919678,[252  37] ; [87 54],[227.83953488  61.16046512] ; [111.16046512  29.83953488],1
u1,1,0.0,36.339358,[ 75 215] ; [  3 139],[ 52.36111111 237.63888889] ; [ 25.63888889 116.36111111],1
a6,1,0.0,30.86241,[223  66] ; [72 70],[197.80742459  91.19257541] ; [97.19257541 44.80742459],1
n4,1,0.0,26.866699,[226  62] ; [77 65],[202.93953488  85.06046512] ; [100.06046512  41.93953488],1
s7,1,4e-06,21.467086,[141 137] ; [36 99],[119.14285714 158.85714286] ; [57.85714286 77.14285714],1
d4,1,6e-06,20.406947,[247  42] ; [94 47],[229.18372093  59.81627907] ; [111.81627907  29.18372093],1
r2,1,2e-05,18.231426,[281   7] ; [124  18],[271.25581395  16.74418605] ; [133.74418605   8.25581395],1
r1,1,7e-05,15.823074,[236  52] ; [91 50],[219.52447552  68.47552448] ; [107.47552448  33.52447552],1
s8,1,0.000324,12.925472,[127 162] ; [ 37 105],[109.9675174 179.0324826] ; [54.0324826 87.9675174],1
r4,1,0.000791,11.261837,[264  26] ; [113  29],[253.0787037  36.9212963] ; [123.9212963  18.0787037],1
n5,1,0.00303,8.789172,[206  81] ; [81 60],[192.45093458  94.54906542] ; [94.54906542 46.45093458],0
s2,1,0.006575,7.38567,[155 132] ; [56 84],[141.81967213 145.18032787] ; [69.18032787 70.81967213],0
p10,1,0.008302,6.967225,[217  70] ; [88 51],[205.48122066  81.51877934] ; [99.51877934 39.48122066],0
p9,1,0.009529,6.720951,[232  55] ; [96 42],[221.49647059  65.50352941] ; [106.50352941  31.49647059],0
p4,1,0.010692,6.515737,[138 151] ; [49 92],[125.68139535 163.31860465] ; [61.31860465 79.68139535],0
s6,1,0.015281,5.883778,[192  96] ; [77 64],[180.58741259 107.41258741] ; [88.41258741 52.58741259],0
d3,1,0.020442,5.373756,[200  89] ; [81 59],[189.2983683  99.7016317] ; [91.7016317 48.2983683],0
