Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00171,9.837034,[29  7] ; [30 32],[21.67346939 14.32653061] ; [37.32653061 24.67346939],0
p12,1,0.008487,6.927766,[ 8 29] ; [ 3 61],[ 4.02970297 32.97029703] ; [ 6.97029703 57.02970297],0
n3,1,0.019158,5.487013,[4 5] ; [18  3],[6.6 2.4] ; [15.4  5.6],0
b1,1,0.024012,5.093733,[10 27] ; [32 32],[15.38613861 21.61386139] ; [26.61386139 37.38613861],0
n2,1,0.029987,4.710017,[6 3] ; [21  1],[7.83870968 1.16129032] ; [19.16129032  2.83870968],0
n1,1,0.034477,4.470899,[1 8] ; [11 10],[3.6 5.4] ; [ 8.4 12.6],0
r1,1,0.0348,4.454951,[31  6] ; [41 23],[26.37623762 10.62376238] ; [45.62376238 18.37623762],0
p5,1,0.056766,3.629425,[ 6 31] ; [ 3 59],[ 3.36363636 33.63636364] ; [ 5.63636364 56.36363636],0
a7,1,0.09842,2.730966,[29  8] ; [40 24],[25.27722772 11.72277228] ; [43.72277228 20.27722772],0
n4,1,0.09842,2.730966,[29  8] ; [40 24],[25.27722772 11.72277228] ; [43.72277228 20.27722772],0
s7,1,0.108333,2.578366,[19 14] ; [25 37],[15.28421053 17.71578947] ; [28.71578947 33.28421053],0
a1,1,0.113547,2.504144,[ 5 32] ; [ 3 61],[ 2.93069307 34.06930693] ; [ 5.06930693 58.93069307],0
s1,1,0.120562,2.410009,[ 4 33] ; [ 2 61],[ 2.22 34.78] ; [ 3.78 59.22],0
s3,1,0.120844,2.40635,[15 21] ; [37 27],[18.72 17.28] ; [33.28 30.72],0
s6,1,0.137393,2.206922,[25 12] ; [33 30],[21.46 15.54] ; [36.54 26.46],0
a6,1,0.151971,2.05235,[26 10] ; [37 27],[22.68 13.32] ; [40.32 23.68],0
a3,1,0.173757,1.850231,[28  9] ; [40 24],[24.91089109 12.08910891] ; [43.08910891 20.91089109],0
d4,1,0.209881,1.572245,[24 12] ; [50 14],[26.64  9.36] ; [47.36 16.64],0
n5,1,0.212717,1.55284,[29  8] ; [42 21],[26.27 10.73] ; [44.73 18.27],0
b5,1,0.249823,1.324294,[20 17] ; [42 22],[22.71287129 14.28712871] ; [39.28712871 24.71287129],0
r2,1,0.256572,1.287159,[34  2] ; [55  8],[32.36363636  3.63636364] ; [56.63636364  6.36363636],0
u2,1,0.286201,1.137408,[6 3] ; [11 13],[4.63636364 4.36363636] ; [12.36363636 11.63636364],0
p6,1,0.303884,1.057072,[11 26] ; [13 50],[ 8.88 28.12] ; [15.12 47.88],0
b3,1,0.307981,1.039314,[10 14] ; [12 29],[ 8.12307692 15.87692308] ; [13.87692308 27.12307692],0
b2,1,0.307981,1.039314,[10 14] ; [12 29],[ 8.12307692 15.87692308] ; [13.87692308 27.12307692],0
a4,1,0.317382,0.999706,[13 24] ; [29 35],[15.38613861 21.61386139] ; [26.61386139 37.38613861],0
n6,1,0.33424,0.932401,[30  6] ; [48 16],[28.08  7.92] ; [49.92 14.08],0
a8,1,0.367767,0.811195,[ 2 29] ; [ 8 56],[ 3.26315789 27.73684211] ; [ 6.73684211 57.26315789],0
u1,1,0.38211,0.763901,[ 7 30] ; [ 8 56],[ 5.4950495 31.5049505] ; [ 9.5049505 54.4950495],0
b4,1,0.395637,0.721547,[24 13] ; [36 28],[21.98019802 15.01980198] ; [38.01980198 25.98019802],0
p8,1,0.40011,0.707997,[14 23] ; [19 45],[12.08910891 24.91089109] ; [20.91089109 43.08910891],0
d2,1,0.400394,0.707143,[18 18] ; [26 37],[16. 20.] ; [28. 35.],0
d1,1,0.420241,0.64964,[21 16] ; [31 33],[19.04950495 17.95049505] ; [32.95049505 31.04950495],0
