Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.003275,8.647604,[42 32] ; [20  2],[47.79166667 26.20833333] ; [14.20833333  7.79166667],0
v2,1,0.004028,8.27114,[20 52] ; [13  8],[25.5483871 46.4516129] ; [ 7.4516129 13.5483871],0
d4,1,0.005897,7.581608,[36 38] ; [18  4],[41.625 32.375] ; [12.375  9.625],0
v1,1,0.007523,7.143651,[19 54] ; [12  9],[24.07446809 48.92553191] ; [ 6.92553191 14.07446809],0
a3,1,0.008276,6.972845,[33 40] ; [17  5],[38.42105263 34.57894737] ; [11.57894737 10.42105263],0
p9,1,0.010465,6.553915,[44 27] ; [20  2],[48.86021505 22.13978495] ; [15.13978495  6.86021505],0
d1,1,0.011005,6.464538,[19 55] ; [12 10],[23.89583333 50.10416667] ; [ 7.10416667 14.89583333],0
s7,1,0.017696,5.62601,[19 51] ; [12 10],[23.58695652 46.41304348] ; [ 7.41304348 14.58695652],0
p6,1,0.019556,5.451079,[15 57] ; [ 9 10],[18.98901099 53.01098901] ; [ 5.01098901 13.98901099],0
p7,1,0.022606,5.198544,[32 42] ; [15  6],[36.61052632 37.38947368] ; [10.38947368 10.61052632],0
s8,1,0.027207,4.87763,[16 58] ; [10 12],[20.04166667 53.95833333] ; [ 5.95833333 16.04166667],0
p3,1,0.028738,4.783253,[20 54] ; [11 10],[24.14736842 49.85263158] ; [ 6.85263158 14.14736842],0
d5,1,0.046584,3.960344,[36 38] ; [16  6],[40.08333333 33.91666667] ; [11.91666667 10.08333333],0
p2,1,0.050434,3.826965,[42 31] ; [17  4],[45.81914894 27.18085106] ; [13.18085106  7.81914894],0
s2,1,0.059975,3.538084,[24 50] ; [12 10],[27.75 46.25] ; [ 8.25 13.75],0
n6,1,0.067947,3.331943,[49 25] ; [19  3],[52.41666667 21.58333333] ; [15.58333333  6.41666667],0
r3,1,0.085148,2.963786,[50 24] ; [19  3],[53.1875 20.8125] ; [15.8125  6.1875],0
p10,1,0.091993,2.839143,[37 36] ; [15  6],[40.38297872 32.61702128] ; [11.61702128  9.38297872],0
a5,1,0.092752,2.825954,[32 42] ; [14  8],[35.45833333 38.54166667] ; [10.54166667 11.45833333],0
d2,1,0.094471,2.796488,[28 44] ; [13  9],[31.40425532 40.59574468] ; [ 9.59574468 12.40425532],0
s6,1,0.095882,2.772732,[29 45] ; [12  8],[32.27659574 41.72340426] ; [ 8.72340426 11.27659574],0
r4,1,0.098518,2.729379,[29 45] ; [13  9],[32.375 41.625] ; [ 9.625 12.375],0
n5,1,0.105974,2.613257,[51 23] ; [19  3],[53.95833333 20.04166667] ; [16.04166667  5.95833333],0
s3,1,0.108479,2.576236,[27 45] ; [12  9],[30.19354839 41.80645161] ; [ 8.80645161 12.19354839],0
p4,1,0.120399,2.412118,[30 44] ; [12  8],[33.06382979 40.93617021] ; [ 8.93617021 11.06382979],0
p11,1,0.216099,1.53009,[43 31] ; [16  6],[45.47916667 28.52083333] ; [13.52083333  8.47916667],0
b2,1,0.261651,1.26,[12 36] ; [6 9],[13.71428571 34.28571429] ; [ 4.28571429 10.71428571],0
b3,1,0.261651,1.26,[12 36] ; [6 9],[13.71428571 34.28571429] ; [ 4.28571429 10.71428571],0
n3,1,0.268621,1.223776,[19 14] ; [7 2],[20.42857143 12.57142857] ; [5.57142857 3.42857143],0
a1,1,0.305345,1.050704,[ 5 69] ; [ 3 19],[ 6.16666667 67.83333333] ; [ 1.83333333 20.16666667],0
p5,1,0.305345,1.050704,[ 5 69] ; [ 3 19],[ 6.16666667 67.83333333] ; [ 1.83333333 20.16666667],0
u2,1,0.405388,0.692287,[16 25] ; [1 4],[15.15217391 25.84782609] ; [1.84782609 3.15217391],0
n2,1,0.425031,0.636364,[21 12] ; [7 2],[22. 11.] ; [6. 3.],0
v4,1,0.451414,0.567099,[54 19] ; [18  4],[55.32631579 17.67368421] ; [16.67368421  5.32631579],0
d3,1,0.462367,0.540158,[24 50] ; [ 9 13],[25.4375 48.5625] ; [ 7.5625 14.4375],0
r2,1,0.477572,0.504403,[50 22] ; [17  5],[51.31914894 20.68085106] ; [15.68085106  6.31914894],0
b1,1,0.478399,0.50251,[40 34] ; [10 12],[38.54166667 35.45833333] ; [11.45833333 10.54166667],0
a4,1,0.487916,0.481118,[24 49] ; [ 9 13],[25.35789474 47.64210526] ; [ 7.64210526 14.35789474],0
b5,1,0.550444,0.356522,[39 35] ; [10 12],[37.77083333 36.22916667] ; [11.22916667 10.77083333],0
s4,1,0.568772,0.324741,[14 60] ; [ 3 19],[13.10416667 60.89583333] ; [ 3.89583333 18.10416667],0
p8,1,0.57361,0.316679,[26 48] ; [ 8 11],[27.05376344 46.94623656] ; [ 6.94623656 12.05376344],0
u3,1,0.591182,0.288502,[13 28] ; [1 4],[12.47826087 28.52173913] ; [1.52173913 3.47826087],0
u1,1,0.662734,0.19022,[ 2 72] ; [ 1 21],[ 2.3125 71.6875] ; [ 0.6875 21.3125],0
n1,1,0.705945,0.142361,[12 20] ; [4 5],[12.48780488 19.51219512] ; [3.51219512 5.48780488],0
p1,1,0.714881,0.133451,[ 8 66] ; [ 3 19],[ 8.47916667 65.52083333] ; [ 2.52083333 19.47916667],0
a8,1,0.745121,0.105677,[ 5 66] ; [ 1 19],[ 4.68131868 66.31868132] ; [ 1.31868132 18.68131868],0
b4,1,0.823698,0.049636,[39 35] ; [11 11],[38.54166667 35.45833333] ; [11.45833333 10.54166667],0
a2,1,0.87337,0.025402,[ 4 70] ; [ 1 21],[ 3.85416667 70.14583333] ; [ 1.14583333 20.85416667],0
a6,1,0.900208,0.015725,[28 46] ; [ 8 14],[27.75 46.25] ; [ 8.25 13.75],0
s5,1,0.935089,0.006633,[15 57] ; [ 4 16],[14.86956522 57.13043478] ; [ 4.13043478 15.86956522],0
