Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,57.208009,[56  2] ; [26 54],[34.46376812 23.53623188] ; [47.53623188 32.46376812],1
d3,1,0.0,43.706986,[49  9] ; [22 58],[29.84057971 28.15942029] ; [41.15942029 38.84057971],1
d2,1,0.0,42.811459,[42 15] ; [14 65],[23.47058824 33.52941176] ; [32.52941176 46.47058824],1
d4,1,0.0,40.412863,[57  1] ; [38 42],[39.92753623 18.07246377] ; [55.07246377 24.92753623],1
a4,1,9e-06,19.701292,[34 24] ; [17 62],[21.59124088 36.40875912] ; [29.40875912 49.59124088],1
a3,1,1.5e-05,18.72421,[48 11] ; [35 43],[35.74452555 23.25547445] ; [47.25547445 30.74452555],1
a2,1,3.2e-05,17.316708,[17 42] ; [ 3 77],[ 8.48920863 50.51079137] ; [11.51079137 68.48920863],1
u1,1,0.000552,11.930508,[12 47] ; [ 2 78],[ 5.94244604 53.05755396] ; [ 8.05755396 71.94244604],1
a5,1,0.001037,10.759851,[43 16] ; [36 44],[33.5323741 25.4676259] ; [45.4676259 34.5323741],0
s7,1,0.002148,9.418395,[15 39] ; [ 6 71],[ 8.65648855 45.34351145] ; [12.34351145 64.65648855],0
a7,1,0.031868,4.605593,[42 17] ; [42 37],[35.91304348 23.08695652] ; [48.08695652 30.91304348],0
r2,1,0.054741,3.689952,[49  6] ; [60 19],[44.73880597 10.26119403] ; [64.26119403 14.73880597],0
n2,1,0.072142,3.233589,[17 16] ; [18  6],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
a8,1,0.208303,1.583185,[ 3 53] ; [ 9 68],[ 5.05263158 50.94736842] ; [ 6.94736842 70.05263158],0
n5,1,0.226835,1.4606,[31 28] ; [49 29],[34.45255474 24.54744526] ; [45.54744526 32.45255474],0
v2,1,0.22894,1.447437,[26 30] ; [27 48],[22.65648855 33.34351145] ; [30.34351145 44.65648855],0
n4,1,0.238983,1.386583,[38 21] ; [43 36],[34.63043478 24.36956522] ; [46.36956522 32.63043478],0
p8,1,0.274335,1.194944,[11 48] ; [21 58],[13.68115942 45.31884058] ; [18.31884058 60.68115942],0
b4,1,0.275777,1.187782,[35 24] ; [40 40],[31.83453237 27.16546763] ; [43.16546763 36.83453237],0
p12,1,0.301021,1.069664,[ 1 58] ; [ 4 76],[ 2.12230216 56.87769784] ; [ 2.87769784 77.12230216],0
a6,1,0.359693,0.838964,[35 23] ; [42 38],[32.36231884 25.63768116] ; [44.63768116 35.36231884],0
u2,1,0.402241,0.701615,[3 7] ; [20 25],[4.18181818 5.81818182] ; [18.81818182 26.18181818],0
v3,1,0.409334,0.680733,[14 42] ; [24 52],[16.12121212 39.87878788] ; [21.87878788 54.12121212],0
p4,1,0.435878,0.60711,[16 42] ; [17 61],[14.07352941 43.92647059] ; [18.92647059 59.07352941],0
b5,1,0.436137,0.606426,[30 29] ; [46 34],[32.25899281 26.74100719] ; [43.74100719 36.25899281],0
p5,1,0.436298,0.605999,[ 2 57] ; [ 5 74],[ 2.99275362 56.00724638] ; [ 4.00724638 74.99275362],0
s6,1,0.483362,0.491268,[19 40] ; [30 49],[20.94927536 38.05072464] ; [28.05072464 50.94927536],0
n3,1,0.498464,0.458205,[16 15] ; [14  9],[17.22222222 13.77777778] ; [12.77777778 10.22222222],0
u3,1,0.547066,0.3626,[6 5] ; [20 25],[5.10714286 5.89285714] ; [20.89285714 24.10714286],0
b1,1,0.548393,0.360205,[25 34] ; [38 42],[26.74100719 32.25899281] ; [36.25899281 43.74100719],0
s5,1,0.630855,0.230903,[10 47] ; [11 65],[ 9. 48.] ; [12. 64.],0
r3,1,0.631152,0.230501,[44 15] ; [56 23],[42.75362319 16.24637681] ; [57.24637681 21.75362319],0
n6,1,0.650429,0.205359,[36 22] ; [46 33],[34.71532847 23.28467153] ; [47.28467153 31.71532847],0
p9,1,0.650742,0.204966,[27 30] ; [33 43],[25.71428571 31.28571429] ; [34.28571429 41.71428571],0
p3,1,0.657064,0.19711,[14 44] ; [22 58],[15.13043478 42.86956522] ; [20.86956522 59.13043478],0
s1,1,0.657639,0.196404,[ 6 52] ; [10 68],[ 6.82352941 51.17647059] ; [ 9.17647059 68.82352941],0
s2,1,0.678777,0.171505,[17 42] ; [20 58],[15.93430657 43.06569343] ; [21.06569343 56.93430657],0
s4,1,0.689349,0.159791,[10 47] ; [12 68],[ 9.15328467 47.84671533] ; [12.84671533 67.15328467],0
p6,1,0.703389,0.14497,[ 6 51] ; [10 69],[ 6.70588235 50.29411765] ; [ 9.29411765 69.70588235],0
r4,1,0.703986,0.144359,[35 24] ; [50 30],[36.07913669 22.92086331] ; [48.92086331 31.07913669],0
p7,1,0.745929,0.104983,[17 40] ; [21 56],[16.1641791 40.8358209] ; [21.8358209 55.1641791],0
b2,1,0.747969,0.103245,[15 21] ; [16 26],[14.30769231 21.69230769] ; [16.69230769 25.30769231],0
b3,1,0.747969,0.103245,[15 21] ; [16 26],[14.30769231 21.69230769] ; [16.69230769 25.30769231],0
n1,1,0.759877,0.093417,[13 20] ; [10 13],[13.55357143 19.44642857] ; [ 9.44642857 13.55357143],0
p1,1,0.760146,0.093202,[ 5 54] ; [ 8 72],[ 5.51798561 53.48201439] ; [ 7.48201439 72.51798561],0
v4,1,0.77159,0.084272,[42 17] ; [58 21],[42.75362319 16.24637681] ; [57.24637681 21.75362319],0
r1,1,0.781116,0.077209,[35 24] ; [45 34],[34.20289855 24.79710145] ; [45.79710145 33.20289855],0
p11,1,0.79838,0.065252,[26 33] ; [37 43],[26.74100719 32.25899281] ; [36.25899281 43.74100719],0
p10,1,0.887724,0.019933,[26 33] ; [33 44],[25.59558824 33.40441176] ; [33.40441176 43.59558824],0
s3,1,0.90235,0.015054,[20 39] ; [25 51],[19.66666667 39.33333333] ; [25.33333333 50.66666667],0
v1,1,0.942907,0.005129,[17 41] ; [23 57],[16.8115942 41.1884058] ; [23.1884058 56.8115942],0
a1,1,0.97382,0.001077,[ 6 53] ; [ 8 72],[ 5.94244604 53.05755396] ; [ 8.05755396 71.94244604],0
