Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00056,11.90439,[24 58] ; [ 11 100],[14.87046632 67.12953368] ; [20.12953368 90.87046632],1
r1,1,0.00116,10.552797,[71 11] ; [74 38],[61.28865979 20.71134021] ; [83.71134021 28.28865979],0
a3,1,0.003133,8.728137,[59 22] ; [58 54],[49.10362694 31.89637306] ; [67.89637306 44.10362694],0
n1,1,0.003923,8.319095,[11  4] ; [ 7 19],[6.58536585 8.41463415] ; [11.41463415 14.58536585],0
b3,1,0.003972,8.296738,[23 31] ; [11 50],[15.96521739 38.03478261] ; [18.03478261 42.96521739],0
b2,1,0.003972,8.296738,[23 31] ; [11 50],[15.96521739 38.03478261] ; [18.03478261 42.96521739],0
s5,1,0.00734,7.187722,[35 43] ; [29 82],[26.41269841 51.58730159] ; [37.58730159 73.41269841],0
n4,1,0.008707,6.88188,[70 13] ; [76 36],[62.14358974 20.85641026] ; [83.85641026 28.14358974],0
r4,1,0.009744,6.681099,[78  5] ; [91 21],[71.93333333 11.06666667] ; [97.06666667 14.93333333],0
n5,1,0.009946,6.644551,[69 14] ; [74 37],[61.18041237 21.81958763] ; [81.81958763 29.18041237],0
a5,1,0.011025,6.461286,[64 19] ; [67 45],[55.75897436 27.24102564] ; [75.24102564 36.75897436],0
d5,1,0.015628,5.844203,[70 12] ; [79 33],[62.97938144 19.02061856] ; [86.02061856 25.97938144],0
s8,1,0.028122,4.820559,[45 38] ; [43 69],[37.45641026 45.54358974] ; [50.54358974 61.45641026],0
p9,1,0.030121,4.702399,[75  7] ; [89 22],[69.67875648 12.32124352] ; [94.32124352 16.67875648],0
s6,1,0.030667,4.671527,[63 17] ; [70 39],[56.2962963 23.7037037] ; [76.7037037 32.2962963],0
b1,1,0.037308,4.336291,[42 41] ; [40 72],[34.9025641 48.0974359] ; [47.0974359 64.9025641],0
n2,1,0.040424,4.2,[13  2] ; [15 12],[10.  5.] ; [18.  9.],0
d4,1,0.042353,4.121026,[70 12] ; [82 30],[64.24742268 17.75257732] ; [87.75257732 24.24742268],0
p4,1,0.046888,3.949401,[63 20] ; [70 42],[56.61025641 26.38974359] ; [76.38974359 35.61025641],0
p10,1,0.062669,3.465307,[74  9] ; [87 23],[69.23834197 13.76165803] ; [91.76165803 18.23834197],0
d1,1,0.087201,2.925294,[51 32] ; [55 57],[45.11794872 37.88205128] ; [60.88205128 51.11794872],0
a2,1,0.089447,2.884305,[17 66] ; [13 99],[12.76923077 70.23076923] ; [17.23076923 94.76923077],0
r2,1,0.090408,2.867098,[80  3] ; [99 11],[76.97927461  6.02072539] ; [102.02072539   7.97927461],0
a7,1,0.09384,2.807238,[64 19] ; [74 38],[58.73846154 24.26153846] ; [79.26153846 32.73846154],0
u1,1,0.096015,2.770526,[13 70] ; [  9 103],[ 9.36410256 73.63589744] ; [12.63589744 99.36410256],0
u3,1,0.112237,2.522439,[16  8] ; [25 28],[12.77922078 11.22077922] ; [28.22077922 24.77922078],0
a4,1,0.122749,2.381896,[36 46] ; [37 75],[30.8556701 51.1443299] ; [42.1443299 69.8556701],0
s1,1,0.13959,2.182473,[ 2 80] ; [  8 103],[ 4.24870466 77.75129534] ; [  5.75129534 105.24870466],0
p5,1,0.195698,1.674194,[17 66] ; [15 96],[13.69072165 69.30927835] ; [18.30927835 92.69072165],0
a1,1,0.244195,1.356212,[ 5 78] ; [  3 109],[ 3.40512821 79.59487179] ; [  4.59487179 107.40512821],0
p6,1,0.319757,0.98994,[44 38] ; [52 60],[40.57731959 41.42268041] ; [55.42268041 56.57731959],0
d2,1,0.363465,0.825886,[38 45] ; [44 68],[34.9025641 48.0974359] ; [47.0974359 64.9025641],0
s7,1,0.366605,0.81514,[41 37] ; [50 59],[37.95721925 40.04278075] ; [53.04278075 55.95721925],0
a8,1,0.39321,0.728993,[12 64] ; [12 93],[10.07734807 65.92265193] ; [13.92265193 91.07734807],0
v4,1,0.40149,0.70386,[80  3] ; [104   7],[78.72164948  4.27835052] ; [105.27835052   5.72164948],0
d3,1,0.412614,0.671256,[58 25] ; [72 40],[55.33333333 27.66666667] ; [74.66666667 37.33333333],0
p12,1,0.416903,0.659029,[ 6 77] ; [  5 106],[ 4.70618557 78.29381443] ; [  6.29381443 104.70618557],0
p7,1,0.43504,0.60933,[67 15] ; [84 25],[64.82722513 17.17277487] ; [86.17277487 22.82722513],0
s2,1,0.456941,0.553377,[42 39] ; [52 60],[39.4507772 41.5492228] ; [54.5492228 57.4507772],0
s3,1,0.472456,0.516226,[46 34] ; [58 53],[43.56020942 36.43979058] ; [60.43979058 50.56020942],0
a6,1,0.515428,0.423031,[52 31] ; [65 47],[49.8 33.2] ; [67.2 44.8],0
p2,1,0.51589,0.422101,[74  9] ; [102   9],[75.29896907  7.70103093] ; [100.70103093  10.29896907],0
b4,1,0.560108,0.339517,[45 38] ; [56 56],[42.98974359 40.01025641] ; [58.01025641 53.98974359],0
p3,1,0.600289,0.27456,[48 35] ; [60 51],[46.20618557 36.79381443] ; [61.79381443 49.20618557],0
