Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,188.918274,[ 10 118] ; [431 159],[78.6183844 49.3816156] ; [362.3816156 227.6183844],1
d4,1,0.0,118.704535,[65 61] ; [536  54],[105.76256983  20.23743017] ; [495.23743017  94.76256983],1
d3,1,0.0,38.5752,[62 65] ; [450 140],[90.68898187 36.31101813] ; [421.31101813 168.68898187],1
d2,1,0.0,36.100909,[34 94] ; [329 260],[64.80334728 63.19665272] ; [298.19665272 290.80334728],1
a4,1,0.0,31.958608,[30 95] ; [305 284],[58.64845938 66.35154062] ; [276.35154062 312.64845938],1
a3,1,1e-06,24.445126,[70 56] ; [453 135],[92.29411765 33.70588235] ; [430.70588235 157.29411765],1
u1,1,3e-06,21.539596,[  7 121] ; [140 450],[ 26.20612813 101.79387187] ; [120.79387187 469.20612813],1
a2,1,5e-06,20.703046,[ 13 115] ; [175 415],[33.51532033 94.48467967] ; [154.48467967 435.51532033],1
a5,1,2e-05,18.171577,[79 48] ; [471 119],[97.41980474 29.58019526] ; [452.58019526 137.41980474],1
p2,1,9.6e-05,15.207159,[91 35] ; [505  80],[105.62025316  20.37974684] ; [490.37974684  94.62025316],1
p4,1,0.000228,13.582583,[57 66] ; [376 210],[75.11847673 47.88152327] ; [357.88152327 228.11847673],1
s8,1,0.002049,9.505085,[43 83] ; [288 297],[58.65822785 67.34177215] ; [272.34177215 312.65822785],0
r3,1,0.007329,7.19063,[122   6] ; [580   7],[125.67272727   2.32727273] ; [576.32727273  10.67272727],0
p1,1,0.00942,6.74142,[ 18 108] ; [ 42 542],[ 10.64788732 115.35211268] ; [ 49.35211268 534.64788732],0
s6,1,0.019531,5.453327,[75 48] ; [414 164],[85.80171184 37.19828816] ; [403.19828816 174.80171184],0
p10,1,0.022492,5.207343,[91 32] ; [482 100],[99.97021277 23.02978723] ; [473.02978723 108.97021277],0
p9,1,0.025799,4.969427,[96 28] ; [495  84],[104.24466572  19.75533428] ; [486.75533428  92.24466572],0
n4,1,0.031335,4.634523,[91 36] ; [472 116],[100.0013986  26.9986014] ; [462.9986014 125.0013986],0
a7,1,0.050123,3.837328,[86 41] ; [448 141],[94.71787709 32.28212291] ; [439.28212291 149.71787709],0
