Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,6e-05,16.097786,[40 11] ; [22 33],[29.83018868 21.16981132] ; [32.16981132 22.83018868],1
p7,1,0.003278,8.645683,[44  6] ; [32 19],[37.62376238 12.37623762] ; [38.37623762 12.62376238],0
s5,1,0.013784,6.065589,[21 28] ; [11 43],[15.22330097 33.77669903] ; [16.77669903 37.22330097],0
s6,1,0.026598,4.916728,[38 13] ; [29 25],[32.54285714 18.45714286] ; [34.45714286 19.54285714],0
a5,1,0.03223,4.586238,[38 13] ; [30 25],[32.71698113 18.28301887] ; [35.28301887 19.71698113],0
p1,1,0.036348,4.3807,[ 6 43] ; [ 1 53],[ 3.33009709 45.66990291] ; [ 3.66990291 50.33009709],0
p12,1,0.039373,4.244711,[ 6 45] ; [ 1 54],[ 3.36792453 47.63207547] ; [ 3.63207547 51.36792453],0
b4,1,0.067369,3.345989,[34 17] ; [27 28],[29.3490566 21.6509434] ; [31.6509434 23.3490566],0
v1,1,0.130444,2.287216,[24 24] ; [19 35],[20.23529412 27.76470588] ; [22.76470588 31.23529412],0
d5,1,0.138365,2.196043,[40 11] ; [36 19],[36.56603774 14.43396226] ; [39.43396226 15.56603774],0
d4,1,0.148179,2.090903,[43  8] ; [40 15],[39.93396226 11.06603774] ; [43.06603774 11.93396226],0
d1,1,0.181799,1.782852,[27 24] ; [22 33],[23.5754717 27.4245283] ; [25.4245283 29.5754717],0
r4,1,0.192552,1.697986,[44  7] ; [42 13],[41.37735849  9.62264151] ; [44.62264151 10.37735849],0
u3,1,0.225564,1.46862,[14  8] ; [13 15],[11.88 10.12] ; [15.12 12.88],0
u2,1,0.236907,1.398903,[15  7] ; [15 14],[12.94117647  9.05882353] ; [17.05882353 11.94117647],0
a4,1,0.260472,1.266244,[15 36] ; [11 44],[12.50943396 38.49056604] ; [13.49056604 41.50943396],0
a3,1,0.32347,0.974865,[29 22] ; [26 29],[26.46226415 24.53773585] ; [28.53773585 26.46226415],0
b5,1,0.367434,0.812326,[30 21] ; [37 18],[32.23584906 18.76415094] ; [34.76415094 20.23584906],0
d2,1,0.372941,0.793843,[17 34] ; [14 41],[14.91509434 36.08490566] ; [16.08490566 38.91509434],0
n3,1,0.3869,0.748663,[5 5] ; [12  6],[6.07142857 3.92857143] ; [10.92857143  7.07142857],0
s3,1,0.391435,0.734479,[26 24] ; [24 31],[23.80952381 26.19047619] ; [26.19047619 28.80952381],0
p6,1,0.392482,0.73124,[20 29] ; [18 37],[17.90384615 31.09615385] ; [20.09615385 34.90384615],0
p5,1,0.412158,0.672567,[ 5 46] ; [ 3 51],[ 3.88571429 47.11428571] ; [ 4.11428571 49.88571429],0
a2,1,0.429215,0.624947,[ 6 45] ; [ 4 51],[ 4.81132075 46.18867925] ; [ 5.18867925 49.81132075],0
v3,1,0.430043,0.622707,[16 33] ; [13 38],[14.21 34.79] ; [14.79 36.21],0
n6,1,0.46345,0.53755,[34 16] ; [33 21],[32.21153846 17.78846154] ; [34.78846154 19.21153846],0
s8,1,0.48161,0.495216,[21 30] ; [19 36],[19.24528302 31.75471698] ; [20.75471698 34.24528302],0
b2,1,0.551764,0.354167,[ 8 19] ; [ 9 15],[ 9. 18.] ; [ 8. 16.],0
b3,1,0.551764,0.354167,[ 8 19] ; [ 9 15],[ 9. 18.] ; [ 8. 16.],0
r3,1,0.589492,0.291138,[47  4] ; [49  6],[46.18867925  4.81132075] ; [49.81132075  5.18867925],0
s1,1,0.603229,0.270153,[ 1 50] ; [ 2 53],[ 1.44339623 49.55660377] ; [ 1.55660377 53.44339623],0
a6,1,0.611201,0.25843,[30 21] ; [35 20],[31.27358491 19.72641509] ; [33.72641509 21.27358491],0
s7,1,0.612326,0.256801,[18 30] ; [18 37],[16.77669903 31.22330097] ; [19.22330097 35.77669903],0
a8,1,0.62205,0.242996,[ 1 43] ; [ 2 47],[ 1.41935484 42.58064516] ; [ 1.58064516 47.41935484],0
n2,1,0.648807,0.207407,[7 3] ; [14  4],[7.5 2.5] ; [13.5  4.5],0
a7,1,0.656356,0.197981,[38 13] ; [43 12],[38.97169811 12.02830189] ; [42.02830189 12.97169811],0
p9,1,0.659595,0.194016,[39 12] ; [44 11],[39.93396226 11.06603774] ; [43.06603774 11.93396226],0
s4,1,0.659595,0.194016,[12 39] ; [11 44],[11.06603774 39.93396226] ; [11.93396226 43.06603774],0
v2,1,0.686056,0.163389,[26 23] ; [26 27],[24.98039216 24.01960784] ; [27.01960784 25.98039216],0
r1,1,0.695751,0.15293,[37 14] ; [38 17],[36.08490566 14.91509434] ; [38.91509434 16.08490566],0
n5,1,0.758055,0.094886,[18 33] ; [21 34],[18.76415094 32.23584906] ; [20.23584906 34.76415094],0
u1,1,0.773351,0.082941,[ 3 48] ; [ 4 51],[ 3.36792453 47.63207547] ; [ 3.63207547 51.36792453],0
v4,1,0.79558,0.067118,[47  4] ; [49  5],[46.62857143  4.37142857] ; [49.37142857  4.62857143],0
b1,1,0.807022,0.059668,[15 36] ; [15 40],[14.43396226 36.56603774] ; [15.56603774 39.43396226],0
d3,1,0.851446,0.035071,[37 14] ; [39 16],[36.56603774 14.43396226] ; [39.43396226 15.56603774],0
n1,1,0.856395,0.032749,[3 7] ; [ 6 12],[3.21428571 6.78571429] ; [ 5.78571429 12.21428571],0
r2,1,0.880014,0.022786,[45  6] ; [48  7],[44.74528302  6.25471698] ; [48.25471698  6.74528302],0
p2,1,0.94549,0.004675,[41  9] ; [44 10],[40.86538462  9.13461538] ; [44.13461538  9.86538462],0
p10,1,0.947782,0.004289,[39 12] ; [41 13],[38.85714286 12.14285714] ; [41.14285714 12.85714286],0
s2,1,0.958685,0.002684,[22 29] ; [24 31],[22.13207547 28.86792453] ; [23.86792453 31.13207547],0
p11,1,0.98966,0.000168,[39 12] ; [42 13],[38.97169811 12.02830189] ; [42.02830189 12.97169811],0
