Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.069162,[1 8] ; [77 10],[7.3125 1.6875] ; [70.6875 16.3125],1
r3,1,1e-06,24.928348,[4 5] ; [83  4],[8.15625 0.84375] ; [78.84375  8.15625],1
s1,1,7.4e-05,15.710594,[3 6] ; [ 2 84],[0.47368421 8.52631579] ; [ 4.52631579 81.47368421],1
n2,1,0.001402,10.203373,[1 5] ; [23  5],[4.23529412 1.76470588] ; [19.76470588  8.23529412],0
a7,1,0.002967,8.827586,[2 7] ; [62 25],[6. 3.] ; [58. 29.],0
a6,1,0.004138,8.222344,[1 8] ; [53 34],[5.0625 3.9375] ; [48.9375 38.0625],0
s6,1,0.004164,8.21099,[4 5] ; [70 13],[7.23913043 1.76086957] ; [66.76086957 16.23913043],0
n6,1,0.004425,8.100476,[5 4] ; [78  9],[7.78125 1.21875] ; [75.21875 11.78125],0
r2,1,0.004676,8.000785,[5 3] ; [81  6],[7.24210526 0.75789474] ; [78.75789474  8.24210526],0
s3,1,0.014431,5.984672,[3 6] ; [62 23],[6.22340426 2.77659574] ; [58.77659574 26.22340426],0
r1,1,0.016043,5.798119,[3 6] ; [63 24],[6.1875 2.8125] ; [59.8125 27.1875],0
p9,1,0.016591,5.739169,[4 5] ; [68 17],[6.89361702 2.10638298] ; [65.10638298 19.89361702],0
b1,1,0.025858,4.965517,[6 3] ; [26 61],[3. 6.] ; [29. 58.],0
p10,1,0.036288,4.383536,[4 5] ; [66 20],[6.63157895 2.36842105] ; [63.36842105 22.63157895],0
s2,1,0.039662,4.232305,[3 6] ; [57 27],[5.80645161 3.19354839] ; [54.19354839 29.80645161],0
d4,1,0.06731,3.347436,[4 5] ; [64 23],[6.375 2.625] ; [61.625 25.375],0
s5,1,0.071565,3.246753,[1 8] ; [34 47],[3.5 5.5] ; [31.5 49.5],0
s8,1,0.075711,3.154659,[1 8] ; [36 51],[3.46875 5.53125] ; [33.53125 53.46875],0
p2,1,0.08192,3.02639,[4 5] ; [63 24],[6.28125 2.71875] ; [60.71875 26.28125],0
n3,1,0.092103,2.837225,[3 3] ; [23  5],[4.58823529 1.41176471] ; [21.41176471  6.58823529],0
b3,1,0.145702,2.116682,[2 4] ; [ 5 39],[0.84 5.16] ; [ 6.16 37.84],0
b2,1,0.145702,2.116682,[2 4] ; [ 5 39],[0.84 5.16] ; [ 6.16 37.84],0
p1,1,0.148053,2.092201,[1 8] ; [ 2 85],[0.28125 8.71875] ; [ 2.71875 84.28125],0
d5,1,0.157034,2.002554,[5 4] ; [67 20],[6.75 2.25] ; [65.25 21.75],0
p11,1,0.159923,1.974955,[4 5] ; [59 28],[5.90625 3.09375] ; [57.09375 29.90625],0
v2,1,0.164506,1.932307,[2 7] ; [39 45],[3.96774194 5.03225806] ; [37.03225806 46.96774194],0
b4,1,0.165668,1.921714,[3 6] ; [50 37],[4.96875 4.03125] ; [48.03125 38.96875],0
v3,1,0.219445,1.507997,[1 8] ; [26 59],[2.58510638 6.41489362] ; [24.41489362 60.58510638],0
a5,1,0.270612,1.213641,[4 5] ; [55 32],[5.53125 3.46875] ; [53.46875 33.53125],0
n4,1,0.270612,1.213641,[4 5] ; [55 32],[5.53125 3.46875] ; [53.46875 33.53125],0
p7,1,0.394228,0.725861,[3 6] ; [41 44],[4.21276596 4.78723404] ; [39.78723404 45.21276596],0
d3,1,0.412762,0.670831,[5 4] ; [60 27],[6.09375 2.90625] ; [58.90625 28.09375],0
n5,1,0.457614,0.551724,[5 4] ; [59 28],[6. 3.] ; [58. 29.],0
d1,1,0.508149,0.437876,[3 6] ; [39 48],[3.9375 5.0625] ; [38.0625 48.9375],0
p3,1,0.551938,0.353857,[4 5] ; [30 57],[3.1875 5.8125] ; [30.8125 56.1875],0
n1,1,0.674576,0.176296,[2 4] ; [ 7 21],[1.58823529 4.41176471] ; [ 7.41176471 20.58823529],0
p4,1,0.687127,0.162213,[3 6] ; [35 52],[3.5625 5.4375] ; [34.4375 52.5625],0
d2,1,0.702308,0.146082,[4 5] ; [33 54],[3.46875 5.53125] ; [33.53125 53.46875],0
p8,1,0.707959,0.140324,[2 6] ; [27 59],[2.46808511 5.53191489] ; [26.53191489 59.46808511],0
b5,1,0.754087,0.098129,[5 4] ; [53 34],[5.4375 3.5625] ; [52.5625 34.4375],0
u3,1,0.82173,0.050769,[2 1] ; [18 12],[1.81818182 1.18181818] ; [18.18181818 11.81818182],0
v1,1,0.85907,0.031527,[4 5] ; [36 51],[3.75 5.25] ; [36.25 50.75],0
s7,1,0.8975,0.016595,[4 4] ; [40 44],[3.82608696 4.17391304] ; [40.17391304 43.82608696],0
a3,1,0.944898,0.004777,[6 3] ; [57 30],[5.90625 3.09375] ; [57.09375 29.90625],0
a4,1,1.0,0.0,[3 6] ; [29 58],[3. 6.] ; [29. 58.],0
