Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000975,10.874542,[6 6] ; [ 7 57],[2.05263158 9.94736842] ; [10.94736842 53.05263158],1
s2,1,0.001645,9.908317,[8 4] ; [15 53],[3.45 8.55] ; [19.55 48.45],0
s3,1,0.006429,7.425861,[9 3] ; [23 46],[4.74074074 7.25925926] ; [27.25925926 41.74074074],0
s6,1,0.01202,6.307946,[9 3] ; [25 44],[5.03703704 6.96296296] ; [28.96296296 40.03703704],0
p3,1,0.020173,5.396825,[7 5] ; [17 51],[3.6 8.4] ; [20.4 47.6],0
p4,1,0.028332,4.807742,[8 4] ; [23 46],[4.59259259 7.40740741] ; [26.40740741 42.59259259],0
p2,1,0.044315,4.044531,[10  2] ; [36 33],[6.81481481 5.18518519] ; [39.18518519 29.81481481],0
u3,1,0.072819,3.218294,[6 1] ; [15 16],[3.86842105 3.13157895] ; [17.13157895 13.86842105],0
p1,1,0.101719,2.678375,[ 2 10] ; [ 3 66],[ 0.74074074 11.25925926] ; [ 4.25925926 64.74074074],0
p6,1,0.124074,2.365119,[4 8] ; [10 57],[2.12658228 9.87341772] ; [11.87341772 55.12658228],0
p8,1,0.128531,2.31016,[6 6] ; [19 49],[3.75 8.25] ; [21.25 46.75],0
b3,1,0.141114,2.165767,[3 3] ; [ 9 32],[1.53191489 4.46808511] ; [10.46808511 30.53191489],0
b2,1,0.141114,2.165767,[3 3] ; [ 9 32],[1.53191489 4.46808511] ; [10.46808511 30.53191489],0
a6,1,0.167676,1.903598,[9 3] ; [37 32],[6.81481481 5.18518519] ; [39.18518519 29.81481481],0
a7,1,0.167676,1.903598,[9 3] ; [37 32],[6.81481481 5.18518519] ; [39.18518519 29.81481481],0
p9,1,0.171322,1.871336,[6 6] ; [20 47],[3.94936709 8.05063291] ; [22.05063291 44.94936709],0
r4,1,0.184516,1.76087,[10  2] ; [44 25],[8. 4.] ; [46. 23.],0
n5,1,0.269295,1.220333,[5 7] ; [18 51],[3.40740741 8.59259259] ; [19.59259259 49.40740741],0
v4,1,0.273126,1.20098,[11  1] ; [53 15],[9.6 2.4] ; [54.4 13.6],0
d5,1,0.305444,1.050273,[9 3] ; [41 28],[7.40740741 4.59259259] ; [42.59259259 26.40740741],0
a5,1,0.352262,0.865292,[4 8] ; [33 36],[5.48148148 6.51851852] ; [31.51851852 37.48148148],0
a3,1,0.362512,0.829174,[5 7] ; [38 30],[6.45 5.55] ; [36.55 31.45],0
s5,1,0.429323,0.624654,[ 1 10] ; [13 56],[1.925 9.075] ; [12.075 56.925],0
s4,1,0.531149,0.392194,[3 9] ; [12 57],[2.22222222 9.77777778] ; [12.77777778 56.22222222],0
u2,1,0.592442,0.286546,[2 4] ; [14 17],[2.59459459 3.40540541] ; [13.40540541 17.59459459],0
b5,1,0.635557,0.224601,[8 4] ; [41 28],[7.25925926 4.74074074] ; [41.74074074 27.25925926],0
a2,1,0.647106,0.209568,[ 1 11] ; [ 9 60],[ 1.48148148 10.51851852] ; [ 8.51851852 60.48148148],0
b1,1,0.674758,0.176087,[6 6] ; [30 39],[5.33333333 6.66666667] ; [30.66666667 38.33333333],0
v2,1,0.676226,0.174405,[5 6] ; [26 41],[4.37179487 6.62820513] ; [26.62820513 40.37179487],0
n6,1,0.693128,0.155719,[7 5] ; [36 33],[6.37037037 5.62962963] ; [36.62962963 32.37037037],0
n3,1,0.740135,0.110008,[1 1] ; [21 13],[1.22222222 0.77777778] ; [20.77777778 13.22222222],0
b4,1,0.762409,0.091396,[7 5] ; [37 32],[6.51851852 5.48148148] ; [37.48148148 31.51851852],0
a4,1,0.777488,0.07986,[3 9] ; [20 49],[3.40740741 8.59259259] ; [19.59259259 49.40740741],0
v1,1,0.833378,0.044256,[3 9] ; [19 49],[3.3 8.7] ; [18.7 49.3],0
n2,1,0.900287,0.0157,[1 1] ; [18 15],[1.08571429 0.91428571] ; [17.91428571 15.08571429],0
p7,1,0.90692,0.013671,[5 7] ; [30 39],[5.18518519 6.81481481] ; [29.81481481 39.18518519],0
p11,1,0.90692,0.013671,[5 7] ; [30 39],[5.18518519 6.81481481] ; [29.81481481 39.18518519],0
d3,1,0.90692,0.013671,[7 5] ; [39 30],[6.81481481 5.18518519] ; [39.18518519 29.81481481],0
d2,1,0.943614,0.005002,[5 7] ; [28 41],[4.88888889 7.11111111] ; [28.11111111 40.88888889],0
d1,1,0.981273,0.000551,[5 7] ; [29 40],[5.03703704 6.96296296] ; [28.96296296 40.03703704],0
r1,1,0.981273,0.000551,[7 5] ; [40 29],[6.96296296 5.03703704] ; [40.03703704 28.96296296],0
d4,1,1.0,0.0,[9 3] ; [51 17],[9. 3.] ; [51. 17.],0
