Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,29.102166,[23  9] ; [19 76],[10.58267717 21.41732283] ; [31.41732283 63.58267717],1
s2,1,0.000234,13.53709,[19 13] ; [24 75],[10.50381679 21.49618321] ; [32.49618321 66.50381679],1
p9,1,0.0011,10.650418,[20 13] ; [27 67],[12.21259843 20.78740157] ; [34.78740157 59.21259843],0
s3,1,0.002582,9.081658,[22 10] ; [37 60],[14.63565891 17.36434109] ; [44.36434109 52.63565891],0
a8,1,0.003697,8.426913,[ 8 18] ; [ 8 84],[ 3.52542373 22.47457627] ; [12.47457627 79.52542373],0
s6,1,0.006599,7.378882,[24  9] ; [45 54],[17.25 15.75] ; [51.75 47.25],0
u3,1,0.012958,6.174821,[9 1] ; [15 18],[5.58139535 4.41860465] ; [18.41860465 14.58139535],0
r4,1,0.013954,6.043956,[31  2] ; [73 26],[26.  7.] ; [78. 21.],0
v3,1,0.021826,5.259602,[14 17] ; [23 74],[ 8.9609375 22.0390625] ; [28.0390625 68.9609375],0
p2,1,0.025995,4.956322,[27  6] ; [60 39],[21.75 11.25] ; [65.25 33.75],0
p11,1,0.026749,4.906912,[21 12] ; [41 58],[15.5 17.5] ; [46.5 52.5],0
p4,1,0.032313,4.581818,[19 14] ; [36 63],[13.75 19.25] ; [41.25 57.75],0
p8,1,0.03965,4.232781,[16 17] ; [28 69],[11.16923077 21.83076923] ; [32.83076923 64.16923077],0
u1,1,0.049211,3.868132,[11 22] ; [17 82],[ 7. 26.] ; [21. 78.],0
n6,1,0.053061,3.741997,[26  7] ; [59 39],[21.41221374 11.58778626] ; [63.58778626 34.41221374],0
n5,1,0.054807,3.68795,[23 10] ; [50 49],[18.25 14.75] ; [54.75 44.25],0
p6,1,0.06972,3.289597,[12 20] ; [21 77],[ 8.12307692 23.87692308] ; [24.87692308 73.12307692],0
u2,1,0.082353,3.017846,[6 3] ; [11 21],[3.73170732 5.26829268] ; [13.26829268 18.73170732],0
a6,1,0.092305,2.833703,[27  6] ; [65 33],[23.17557252  9.82442748] ; [68.82442748 29.17557252],0
v4,1,0.092601,2.828571,[31  2] ; [81 18],[28.  5.] ; [84. 15.],0
d2,1,0.096973,2.754635,[21 12] ; [46 52],[16.8778626 16.1221374] ; [50.1221374 47.8778626],0
p3,1,0.111011,2.539774,[14 19] ; [27 71],[10.32824427 22.67175573] ; [30.67175573 67.32824427],0
b4,1,0.121606,2.396514,[24  9] ; [57 42],[20.25 12.75] ; [60.75 38.25],0
r1,1,0.151602,2.056056,[28  5] ; [71 27],[24.9389313  8.0610687] ; [74.0610687 23.9389313],0
v2,1,0.155057,2.02178,[18 14] ; [41 57],[14.52307692 17.47692308] ; [44.47692308 53.52307692],0
r3,1,0.176954,1.823018,[31  2] ; [84 15],[28.75  4.25] ; [86.25 12.75],0
d5,1,0.198247,1.655242,[29  4] ; [76 22],[26.45038168  6.54961832] ; [78.54961832 19.45038168],0
u4,1,0.240955,1.375,[ 2 31] ; [ 2 97],[ 1. 32.] ; [ 3. 96.],0
n3,1,0.273322,1.2,[4 4] ; [28 12],[5.33333333 2.66666667] ; [26.66666667 13.33333333],0
v1,1,0.27739,1.179831,[16 17] ; [37 61],[13.35114504 19.64885496] ; [39.64885496 58.35114504],0
s4,1,0.282764,1.153759,[ 7 26] ; [13 84],[ 5.07692308 27.92307692] ; [14.92307692 82.07692308],0
n4,1,0.291597,1.112235,[24  9] ; [62 37],[21.5 11.5] ; [64.5 34.5],0
s5,1,0.324794,0.969543,[ 6 23] ; [13 85],[ 4.33858268 24.66141732] ; [14.66141732 83.33858268],0
d4,1,0.34263,0.900566,[29  4] ; [79 19],[27.20610687  5.79389313] ; [80.79389313 17.20610687],0
s1,1,0.411554,0.674308,[ 1 31] ; [ 7 91],[ 1.96923077 30.03076923] ; [ 6.03076923 91.96923077],0
b3,1,0.472231,0.51675,[10 16] ; [18 41],[ 8.56470588 17.43529412] ; [19.43529412 39.56470588],0
b2,1,0.472231,0.51675,[10 16] ; [18 41],[ 8.56470588 17.43529412] ; [19.43529412 39.56470588],0
n1,1,0.488464,0.479907,[2 5] ; [17 23],[2.82978723 4.17021277] ; [16.17021277 23.82978723],0
a4,1,0.513989,0.425937,[13 20] ; [45 53],[14.61068702 18.38931298] ; [43.38931298 54.61068702],0
d1,1,0.545755,0.364977,[19 14] ; [51 48],[17.5 15.5] ; [52.5 46.5],0
b5,1,0.587144,0.294827,[24  9] ; [67 32],[22.75 10.25] ; [68.25 30.75],0
b1,1,0.611974,0.25731,[13 20] ; [44 55],[14.25 18.75] ; [42.75 56.25],0
a5,1,0.676053,0.174603,[22 11] ; [62 37],[21. 12.] ; [63. 36.],0
a1,1,0.70408,0.144262,[ 2 31] ; [ 8 91],[ 2.5 30.5] ; [ 7.5 91.5],0
p1,1,0.727051,0.121837,[ 3 30] ; [ 7 90],[ 2.53846154 30.46153846] ; [ 7.46153846 89.53846154],0
a2,1,0.732705,0.116642,[ 8 25] ; [27 72],[ 8.75 24.25] ; [26.25 72.75],0
