Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1e-06,24.61082,[102  19] ; [22 25],[89.30952381 31.69047619] ; [34.69047619 12.30952381],1
p11,1,1e-06,24.162835,[90 33] ; [17 34],[75.63793103 47.36206897] ; [31.36206897 19.63793103],1
d3,1,0.000123,14.745947,[101  21] ; [28 23],[90.97109827 31.02890173] ; [38.02890173 12.97109827],1
p10,1,0.000141,14.485138,[95 26] ; [24 25],[84.7 36.3] ; [34.3 14.7],1
a7,1,0.000162,14.22217,[103  20] ; [29 22],[93.31034483 29.68965517] ; [38.68965517 12.31034483],1
p7,1,0.000213,13.713446,[69 49] ; [14 37],[57.95266272 60.04733728] ; [25.04733728 25.95266272],1
p8,1,0.000801,11.238473,[62 59] ; [12 39],[52.05813953 68.94186047] ; [21.94186047 29.05813953],1
a4,1,0.003101,8.747085,[36 87] ; [27 24],[44.53448276 78.46551724] ; [18.46551724 32.53448276],0
a6,1,0.003197,8.691606,[89 34] ; [25 26],[80.5862069 42.4137931] ; [33.4137931 17.5862069],0
s1,1,0.003233,8.671056,[  1 121] ; [ 5 46],[  4.23121387 117.76878613] ; [ 1.76878613 49.23121387],0
p3,1,0.011992,6.312053,[52 71] ; [11 39],[44.79190751 78.20809249] ; [18.20809249 31.79190751],0
b1,1,0.017579,5.637637,[37 86] ; [25 26],[43.82758621 79.17241379] ; [18.17241379 32.82758621],0
r3,1,0.017888,5.607129,[116   6] ; [43  8],[112.12716763   9.87283237] ; [46.87283237  4.12716763],0
d2,1,0.019694,5.438809,[44 79] ; [28 23],[50.89655172 72.10344828] ; [21.10344828 29.89655172],0
n6,1,0.065268,3.398193,[82 39] ; [27 24],[76.68023256 44.31976744] ; [32.31976744 18.68023256],0
u1,1,0.073215,3.20942,[ 16 107] ; [ 2 49],[ 12.72413793 110.27586207] ; [ 5.27586207 45.72413793],0
r1,1,0.091857,2.84152,[92 30] ; [32 19],[87.44508671 34.55491329] ; [36.55491329 14.44508671],0
p4,1,0.103469,2.651239,[60 63] ; [18 33],[55.13793103 67.86206897] ; [22.86206897 28.13793103],0
v4,1,0.106076,2.611729,[116   6] ; [45  6],[113.53757225   8.46242775] ; [47.46242775  3.53757225],0
a1,1,0.126079,2.340129,[  2 121] ; [ 3 48],[  3.53448276 119.46551724] ; [ 1.46551724 49.53448276],0
r4,1,0.157458,1.998472,[103  20] ; [38 13],[99.67241379 23.32758621] ; [41.32758621  9.67241379],0
n3,1,0.161142,1.963481,[31 14] ; [13 12],[28.28571429 16.71428571] ; [15.71428571  9.28571429],0
n2,1,0.161142,1.963481,[31 13] ; [14 12],[28.28571429 15.71428571] ; [16.71428571  9.28571429],0
v1,1,0.187284,1.738859,[55 64] ; [18 33],[51.1 67.9] ; [21.9 29.1],0
s6,1,0.187845,1.734438,[78 44] ; [26 23],[74.19883041 47.80116959] ; [29.80116959 19.19883041],0
a3,1,0.194232,1.685221,[74 49] ; [36 15],[77.75862069 45.24137931] ; [32.24137931 18.75862069],0
v2,1,0.26486,1.243173,[66 51] ; [22 25],[62.7804878 54.2195122] ; [25.2195122 21.7804878],0
s3,1,0.289259,1.123067,[61 61] ; [21 30],[57.8265896 64.1734104] ; [24.1734104 26.8265896],0
n1,1,0.305149,1.051556,[11 34] ; [ 9 16],[12.85714286 32.14285714] ; [ 7.14285714 17.85714286],0
n5,1,0.319948,0.98916,[43 79] ; [14 37],[40.19653179 81.80346821] ; [16.80346821 34.19653179],0
a2,1,0.337242,0.920887,[ 17 106] ; [10 41],[ 19.0862069 103.9137931] ; [ 7.9137931 43.0862069],0
r2,1,0.34975,0.874366,[113   9] ; [45  6],[111.42196532  10.57803468] ; [46.57803468  4.42196532],0
b5,1,0.420908,0.647779,[74 49] ; [34 17],[76.34482759 46.65517241] ; [31.65517241 19.34482759],0
p6,1,0.433655,0.613015,[31 90] ; [10 40],[29.01169591 91.98830409] ; [11.98830409 38.01169591],0
s7,1,0.442268,0.590392,[39 82] ; [17 27],[41.06666667 79.93333333] ; [14.93333333 29.06666667],0
b2,1,0.594169,0.283881,[18 40] ; [11 19],[19.11363636 38.88636364] ; [ 9.88636364 20.11363636],0
b3,1,0.594169,0.283881,[18 40] ; [11 19],[19.11363636 38.88636364] ; [ 9.88636364 20.11363636],0
v3,1,0.603389,0.269914,[32 85] ; [11 36],[30.67682927 86.32317073] ; [12.32317073 34.67682927],0
p1,1,0.604836,0.267763,[  7 115] ; [ 4 47],[  7.75722543 114.24277457] ; [ 3.24277457 47.75722543],0
u2,1,0.626689,0.236577,[29 19] ; [8 7],[28.19047619 19.80952381] ; [8.80952381 6.19047619],0
u3,1,0.628267,0.234419,[32 16] ; [11  4],[32.76190476 15.23809524] ; [10.23809524  4.76190476],0
s2,1,0.636981,0.222712,[55 67] ; [21 30],[53.59537572 68.40462428] ; [22.40462428 28.59537572],0
d4,1,0.640978,0.217465,[107  16] ; [43  8],[106.03448276  16.96551724] ; [43.96551724  7.03448276],0
d1,1,0.641085,0.217326,[77 46] ; [30 21],[75.63793103 47.36206897] ; [31.36206897 19.63793103],0
s4,1,0.650918,0.204745,[33 90] ; [12 39],[31.81034483 91.18965517] ; [13.18965517 37.81034483],0
p12,1,0.655893,0.198551,[  4 119] ; [ 1 49],[  3.55491329 119.44508671] ; [ 1.44508671 48.55491329],0
s5,1,0.664504,0.188098,[37 84] ; [16 31],[38.17261905 82.82738095] ; [14.82738095 32.17261905],0
b4,1,0.686843,0.162525,[74 49] ; [29 22],[72.81034483 50.18965517] ; [30.18965517 20.81034483],0
a5,1,0.717284,0.13111,[76 47] ; [33 18],[77.05172414 45.94827586] ; [31.94827586 19.05172414],0
s8,1,0.826115,0.048262,[39 84] ; [15 35],[38.39306358 84.60693642] ; [15.60693642 34.39306358],0
a8,1,0.919722,0.010157,[  2 111] ; [ 1 49],[  2.0797546 110.9202454] ; [ 0.9202454 49.0797546],0
