Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,29.62259,[44 50] ; [ 5 64],[28.25766871 65.74233129] ; [20.74233129 48.25766871],1
a3,1,3e-06,21.767863,[72 22] ; [28 41],[57.66871166 36.33128834] ; [42.33128834 26.66871166],1
d2,1,5.1e-05,16.418428,[50 44] ; [15 54],[37.48466258 56.51533742] ; [27.51533742 41.48466258],1
a6,1,0.000111,14.943302,[69 25] ; [30 39],[57.09202454 36.90797546] ; [41.90797546 27.09202454],1
s6,1,0.000137,14.546751,[57 37] ; [21 48],[44.98159509 49.01840491] ; [33.01840491 35.98159509],1
d1,1,0.000205,13.78871,[59 35] ; [23 46],[47.28834356 46.71165644] ; [34.71165644 34.28834356],1
r1,1,0.000221,13.640324,[74 19] ; [36 33],[63.14814815 29.85185185] ; [46.85185185 22.14814815],1
d4,1,0.000367,12.693138,[84 10] ; [46 23],[74.96932515 19.03067485] ; [55.03067485 13.96932515],1
d5,1,0.000647,11.636923,[78 16] ; [40 28],[68.4691358 25.5308642] ; [49.5308642 18.4691358],1
p10,1,0.00153,10.042349,[68 26] ; [32 35],[58.38509317 35.61490683] ; [41.61490683 25.38509317],0
p9,1,0.00351,8.521224,[70 24] ; [35 32],[61.30434783 32.69565217] ; [43.69565217 23.30434783],0
p3,1,0.00366,8.445078,[41 53] ; [15 54],[32.29447853 61.70552147] ; [23.70552147 45.29447853],0
r4,1,0.010001,6.634694,[82 12] ; [49 20],[75.54601227 18.45398773] ; [55.45398773 13.54601227],0
d3,1,0.014447,5.982662,[71 23] ; [39 29],[63.82716049 30.17283951] ; [46.17283951 21.82716049],0
n4,1,0.017986,5.597542,[43 51] ; [19 50],[35.75460123 58.24539877] ; [26.24539877 42.75460123],0
p4,1,0.03494,4.44812,[45 48] ; [22 47],[38.46296296 54.53703704] ; [28.53703704 40.46296296],0
v2,1,0.038202,4.296024,[43 47] ; [21 46],[36.68789809 53.31210191] ; [27.31210191 39.68789809],0
r3,1,0.04073,4.18722,[90  4] ; [60  9],[86.50306748  7.49693252] ; [63.49693252  5.50306748],0
r2,1,0.056911,3.625185,[85  7] ; [57 12],[81.14285714 10.85714286] ; [60.85714286  8.14285714],0
v3,1,0.068539,3.317669,[23 67] ; [ 9 57],[18.46153846 71.53846154] ; [13.53846154 52.46153846],0
p7,1,0.071023,3.259229,[57 37] ; [31 36],[51.37888199 42.62111801] ; [36.62111801 30.37888199],0
s2,1,0.075968,3.149108,[40 54] ; [20 49],[34.60122699 59.39877301] ; [25.39877301 43.60122699],0
s8,1,0.083218,3.000896,[29 65] ; [13 56],[24.2208589 69.7791411] ; [17.7791411 51.2208589],0
s3,1,0.086153,2.944825,[46 47] ; [24 43],[40.6875 52.3125] ; [29.3125 37.6875],0
s7,1,0.111805,2.528525,[30 58] ; [15 52],[25.5483871 62.4516129] ; [19.4516129 47.5483871],0
s5,1,0.13898,2.189215,[25 64] ; [12 55],[21.10897436 67.89102564] ; [15.89102564 51.10897436],0
a1,1,0.194823,1.680766,[ 5 89] ; [ 1 68],[ 3.4601227 90.5398773] ; [ 2.5398773 66.4601227],0
s1,1,0.21896,1.511171,[ 2 92] ; [ 4 65],[ 3.4601227 90.5398773] ; [ 2.5398773 66.4601227],0
p2,1,0.251105,1.317147,[70 24] ; [45 23],[66.72839506 27.27160494] ; [48.27160494 19.72839506],0
n2,1,0.261663,1.259935,[16 15] ; [16  8],[18.03636364 12.96363636] ; [13.96363636 10.03636364],0
b3,1,0.263456,1.250507,[14 37] ; [ 7 33],[11.76923077 39.23076923] ; [ 9.23076923 30.76923077],0
b2,1,0.263456,1.250507,[14 37] ; [ 7 33],[11.76923077 39.23076923] ; [ 9.23076923 30.76923077],0
u3,1,0.28445,1.145706,[13  8] ; [19 21],[11.01639344  9.98360656] ; [20.98360656 19.01639344],0
v4,1,0.316455,1.003544,[85  9] ; [58 10],[82.97530864 11.02469136] ; [60.02469136  7.97530864],0
p6,1,0.319043,0.992868,[24 69] ; [13 55],[21.37267081 71.62732919] ; [15.62732919 52.37267081],0
b5,1,0.399289,0.710468,[51 43] ; [42 27],[53.63190184 40.36809816] ; [39.36809816 29.63190184],0
n1,1,0.44621,0.580262,[ 6 25] ; [ 7 18],[ 7.19642857 23.80357143] ; [ 5.80357143 19.19642857],0
n6,1,0.463429,0.537601,[56 38] ; [45 24],[58.24539877 35.75460123] ; [42.75460123 26.24539877],0
a7,1,0.550409,0.356585,[69 25] ; [47 21],[67.30864198 26.69135802] ; [48.69135802 19.30864198],0
b4,1,0.56668,0.328269,[60 34] ; [41 28],[58.24539877 35.75460123] ; [42.75460123 26.24539877],0
s4,1,0.635791,0.224289,[22 72] ; [14 55],[20.7607362 73.2392638] ; [15.2392638 53.7607362],0
a8,1,0.687249,0.16208,[ 4 83] ; [ 4 62],[ 4.54901961 82.45098039] ; [ 3.45098039 62.54901961],0
n3,1,0.76429,0.089911,[21  8] ; [19  6],[21.48148148  7.51851852] ; [18.51851852  6.48148148],0
u2,1,0.850508,0.035521,[11 11] ; [21 19],[11.35483871 10.64516129] ; [20.64516129 19.35483871],0
p11,1,0.914113,0.011632,[58 36] ; [42 27],[57.66871166 36.33128834] ; [42.33128834 26.66871166],0
b1,1,0.936132,0.006421,[36 58] ; [26 43],[35.75460123 58.24539877] ; [26.24539877 42.75460123],0
p8,1,0.951281,0.003733,[36 57] ; [26 42],[35.8136646 57.1863354] ; [26.1863354 41.8136646],0
p1,1,0.972863,0.001157,[ 4 89] ; [ 3 65],[ 4.04347826 88.95652174] ; [ 2.95652174 65.04347826],0
