Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.795316,[30 95] ; [76 71],[48.71323529 76.28676471] ; [57.28676471 89.71323529],1
p3,1,5e-06,20.883071,[ 14 112] ; [52 98],[30.13043478 95.86956522] ; [ 35.86956522 114.13043478],1
p6,1,0.002955,8.835017,[ 13 113] ; [ 35 110],[ 22.31734317 103.68265683] ; [ 25.68265683 119.31734317],0
s8,1,0.009207,6.782156,[32 94] ; [60 89],[42.15272727 83.84727273] ; [49.84727273 99.15272727],0
b4,1,0.009274,6.769267,[85 41] ; [78 72],[74.41304348 51.58695652] ; [88.58695652 61.41304348],0
b1,1,0.021047,5.322857,[33 93] ; [59 91],[42. 84.] ; [ 50. 100.],0
s5,1,0.0301,4.703577,[24 96] ; [ 47 101],[31.79104478 88.20895522] ; [ 39.20895522 108.79104478],0
s6,1,0.046985,3.94593,[61 63] ; [90 57],[69.09225092 54.90774908] ; [81.90774908 65.09225092],0
s7,1,0.071672,3.24431,[37 85] ; [59 85],[44.03007519 77.96992481] ; [51.96992481 92.03007519],0
n3,1,0.073143,3.211043,[24 13] ; [37  8],[27.52439024  9.47560976] ; [33.47560976 11.52439024],0
b5,1,0.074525,3.18043,[87 39] ; [88 62],[79.89130435 46.10869565] ; [95.10869565 54.89130435],0
a6,1,0.081132,3.042068,[88 38] ; [89 60],[81.09818182 44.90181818] ; [95.90181818 53.09818182],0
v4,1,0.097757,2.741767,[115  10] ; [142   5],[118.10661765   6.89338235] ; [138.89338235   8.10661765],0
r4,1,0.104448,2.636274,[102  24] ; [132  18],[106.82608696  19.17391304] ; [127.17391304  22.82608696],0
n6,1,0.106921,2.599153,[94 31] ; [123  25],[99.35897436 25.64102564] ; [117.64102564  30.35897436],0
a8,1,0.111939,2.526632,[ 13 104] ; [ 25 112],[17.50393701 99.49606299] ; [ 20.49606299 116.50393701],0
v2,1,0.115594,2.476026,[55 65] ; [80 64],[61.36363636 58.63636364] ; [73.63636364 70.36363636],0
s1,1,0.246241,1.344506,[  1 123] ; [  4 144],[  2.27941176 121.72058824] ; [  2.72058824 145.27941176],0
a2,1,0.246384,1.343694,[ 17 109] ; [ 28 122],[ 20.54347826 105.45652174] ; [ 24.45652174 125.54347826],0
u3,1,0.255137,1.294953,[25 21] ; [20 27],[22.25806452 23.74193548] ; [22.74193548 24.25806452],0
v3,1,0.261631,1.260106,[34 88] ; [51 98],[38.26568266 83.73431734] ; [ 46.73431734 102.26568266],0
a3,1,0.285095,1.142642,[80 46] ; [103  45],[84.15328467 41.84671533] ; [98.84671533 49.15328467],0
n5,1,0.288185,1.128082,[75 50] ; [98 50],[79.21245421 45.78754579] ; [93.78754579 54.21245421],0
