Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.10703,[17 81] ; [28  8],[32.91044776 65.08955224] ; [12.08955224 23.91044776],1
s6,1,0.0,32.051338,[21 79] ; [27 10],[35.03649635 64.96350365] ; [12.96350365 24.03649635],1
v1,1,0.001641,9.912833,[21 78] ; [18 19],[28.38970588 70.61029412] ; [10.61029412 26.38970588],0
s7,1,0.003092,8.752304,[10 85] ; [11 23],[15.46511628 79.53488372] ; [ 5.53488372 28.46511628],0
p6,1,0.004718,7.98464,[ 7 91] ; [ 9 27],[11.70149254 86.29850746] ; [ 4.29850746 31.70149254],0
p7,1,0.00988,6.656351,[22 75] ; [16 19],[27.92424242 69.07575758] ; [10.07575758 24.92424242],0
s4,1,0.014118,6.023346,[10 88] ; [10 27],[14.51851852 83.48148148] ; [ 5.48148148 31.51851852],0
s5,1,0.015697,5.836522,[11 87] ; [10 25],[15.47368421 82.52631579] ; [ 5.52631579 29.47368421],0
r3,1,0.021885,5.254913,[66 33] ; [32  5],[71.33823529 27.66176471] ; [26.66176471 10.33823529],0
s1,1,0.024577,5.053476,[ 8 91] ; [ 8 28],[11.73333333 87.26666667] ; [ 4.26666667 31.73333333],0
p8,1,0.035964,4.3988,[18 81] ; [13 24],[22.56617647 76.43382353] ; [ 8.43382353 28.56617647],0
v4,1,0.062471,3.470534,[67 32] ; [31  6],[71.33823529 27.66176471] ; [26.66176471 10.33823529],0
r1,1,0.062589,3.467417,[52 47] ; [26 11],[56.77941176 42.22058824] ; [21.22058824 15.77941176],0
p3,1,0.066218,3.374361,[22 77] ; [14 23],[26.20588235 72.79411765] ; [ 9.79411765 27.20588235],0
n2,1,0.070301,3.275968,[24 20] ; [10  2],[26.71428571 17.28571429] ; [7.28571429 4.71428571],0
r4,1,0.071071,3.258114,[56 44] ; [27 10],[60.58394161 39.41605839] ; [22.41605839 14.58394161],0
d3,1,0.082104,3.022746,[47 53] ; [23 13],[51.47058824 48.52941176] ; [18.52941176 17.47058824],0
p10,1,0.095833,2.773563,[37 60] ; [20 17],[41.26119403 55.73880597] ; [15.73880597 21.26119403],0
p9,1,0.109567,2.560458,[38 57] ; [20 16],[42.0610687 52.9389313] ; [15.9389313 20.0610687],0
p4,1,0.151565,2.056425,[20 77] ; [12 25],[23.1641791 73.8358209] ; [ 8.8358209 28.1641791],0
u1,1,0.158638,1.98716,[ 8 92] ; [ 6 31],[10.2189781 89.7810219] ; [ 3.7810219 33.2189781],0
b2,1,0.162005,1.955407,[27 34] ; [ 4 12],[24.55844156 36.44155844] ; [6.44155844 9.55844156],0
b3,1,0.162005,1.955407,[27 34] ; [ 4 12],[24.55844156 36.44155844] ; [6.44155844 9.55844156],0
v2,1,0.185028,1.756766,[35 59] ; [18 18],[38.32307692 55.67692308] ; [14.67692308 21.32307692],0
a3,1,0.19727,1.662469,[57 41] ; [26 11],[60.25185185 37.74814815] ; [22.74814815 14.25185185],0
d4,1,0.226909,1.460133,[67 33] ; [28  8],[69.85294118 30.14705882] ; [25.14705882 10.85294118],0
a6,1,0.264873,1.243108,[58 42] ; [17 19],[55.14705882 44.85294118] ; [19.85294118 16.14705882],0
v3,1,0.270073,1.216377,[25 70] ; [13 23],[27.55725191 67.44274809] ; [10.44274809 25.55725191],0
n5,1,0.299013,1.078591,[60 38] ; [19 18],[57.34814815 40.65185185] ; [21.65185185 15.34814815],0
