Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001569,9.995848,[ 98 147] ; [30 16],[107.76632302 137.23367698] ; [20.23367698 25.76632302],0
p1,1,0.002357,9.248511,[ 15 230] ; [ 9 37],[ 20.20618557 224.79381443] ; [ 3.79381443 42.20618557],0
s8,1,0.003597,8.476812,[ 83 162] ; [26 20],[ 91.76975945 153.23024055] ; [17.23024055 28.76975945],0
s7,1,0.008468,6.93172,[ 83 149] ; [26 20],[ 90.96402878 141.03597122] ; [18.03597122 27.96402878],0
p3,1,0.016717,5.725808,[ 73 172] ; [22 24],[ 79.98281787 165.01718213] ; [15.01718213 30.98281787],0
b3,1,0.025152,5.013413,[45 92] ; [15 12],[50.12195122 86.87804878] ; [ 9.87804878 17.12195122],0
b2,1,0.025152,5.013413,[45 92] ; [15 12],[50.12195122 86.87804878] ; [ 9.87804878 17.12195122],0
p8,1,0.028538,4.795273,[ 58 187] ; [18 28],[ 63.9862543 181.0137457] ; [12.0137457 33.9862543],0
d1,1,0.043466,4.077169,[126 120] ; [31 15],[132.26712329 113.73287671] ; [24.73287671 21.26712329],0
r1,1,0.054313,3.703061,[205  40] ; [33 13],[200.37800687  44.62199313] ; [37.62199313  8.37800687],0
p9,1,0.061879,3.486302,[186  56] ; [41  5],[190.74305556  51.25694444] ; [36.25694444  9.74305556],0
s2,1,0.06498,3.405496,[109 133] ; [27 18],[114.67595819 127.32404181] ; [21.32404181 23.67595819],0
u4,1,0.086896,2.930954,[  5 241] ; [ 3 43],[  6.73972603 239.26027397] ; [ 1.26027397 44.73972603],0
n4,1,0.097358,2.74829,[174  72] ; [38  8],[178.60273973  67.39726027] ; [33.39726027 12.60273973],0
d2,1,0.11734,2.45247,[113 132] ; [27 19],[117.86941581 127.13058419] ; [22.13058419 23.86941581],0
s1,1,0.12381,2.368448,[  9 234] ; [ 4 41],[ 10.96875 232.03125] ; [ 2.03125 42.96875],0
r2,1,0.133318,2.253432,[243   3] ; [44  2],[241.78767123   4.21232877] ; [45.21232877  0.78767123],0
a4,1,0.136067,2.221887,[104 141] ; [25 21],[108.60824742 136.39175258] ; [20.39175258 25.60824742],0
u1,1,0.136155,2.220886,[ 37 209] ; [11 35],[ 40.43835616 205.56164384] ; [ 7.56164384 38.43835616],0
r3,1,0.14142,2.162444,[240   6] ; [43  3],[238.41780822   7.58219178] ; [44.58219178  1.41780822],0
v1,1,0.174044,1.847762,[106 132] ; [25 20],[110.16961131 127.83038869] ; [20.83038869 24.16961131],0
s5,1,0.196973,1.664675,[ 55 175] ; [14 28],[ 58.34558824 171.65441176] ; [10.65441176 31.34558824],0
s6,1,0.207618,1.587956,[150  92] ; [33 13],[153.77083333  88.22916667] ; [29.22916667 16.77083333],0
n1,1,0.209677,1.573657,[30 41] ; [9 6],[32.19767442 38.80232558] ; [6.80232558 8.19767442],0
a7,1,0.253825,1.302126,[178  68] ; [37  9],[181.13013699  64.86986301] ; [33.86986301 12.13013699],0
p2,1,0.268902,1.22234,[167  79] ; [35 11],[170.17808219  75.82191781] ; [31.82191781 14.17808219],0
v2,1,0.343687,0.896629,[111 121] ; [25 20],[113.90613718 118.09386282] ; [22.09386282 22.90613718],0
d4,1,0.358649,0.84262,[194  52] ; [39  7],[196.29452055  49.70547945] ; [36.70547945  9.29452055],0
d3,1,0.423958,0.639318,[156  90] ; [32 14],[158.38356164  87.61643836] ; [29.61643836 16.38356164],0
b1,1,0.485831,0.485747,[ 88 158] ; [14 32],[ 85.93150685 160.06849315] ; [16.06849315 29.93150685],0
p12,1,0.486383,0.484518,[ 19 225] ; [ 5 41],[ 20.19310345 223.80689655] ; [ 3.80689655 42.19310345],0
n5,1,0.489411,0.477821,[163  82] ; [33 13],[165.01718213  79.98281787] ; [30.98281787 15.01718213],0
u2,1,0.498826,0.457433,[47 35] ; [10  5],[48.18556701 33.81443299] ; [8.81443299 6.18556701],0
n2,1,0.54358,0.368945,[54 17] ; [11  5],[53.04597701 17.95402299] ; [11.95402299  4.04597701],0
a5,1,0.549163,0.358819,[171  75] ; [34 12],[172.70547945  73.29452055] ; [32.29452055 13.70547945],0
b5,1,0.588132,0.293271,[161  85] ; [32 14],[162.59589041  83.40410959] ; [30.40410959 15.59589041],0
n3,1,0.590283,0.289902,[47 22] ; [12  4],[47.89411765 21.10588235] ; [11.10588235  4.89411765],0
a2,1,0.604539,0.268204,[ 51 195] ; [ 8 38],[ 49.70547945 196.29452055] ; [ 9.29452055 36.70547945],0
d5,1,0.632136,0.229175,[190  56] ; [37  9],[191.23972603  54.76027397] ; [35.76027397 10.23972603],0
p11,1,0.741926,0.108441,[177  69] ; [32 14],[176.07534247  69.92465753] ; [32.92465753 13.07534247],0
v3,1,0.773133,0.083105,[ 78 151] ; [14 30],[ 77.17216117 151.82783883] ; [14.82783883 29.17216117],0
s3,1,0.776323,0.080721,[124 119] ; [24 21],[124.875 118.125] ; [23.125 21.875],0
p10,1,0.78001,0.078012,[174  68] ; [34 12],[174.77777778  67.22222222] ; [33.22222222 12.77777778],0
a8,1,0.788701,0.071823,[ 24 201] ; [ 4 39],[ 23.50746269 201.49253731] ; [ 4.49253731 38.50746269],0
a6,1,0.817762,0.053095,[170  76] ; [31 15],[169.33561644  76.66438356] ; [31.66438356 14.33561644],0
u3,1,0.834356,0.04373,[53 30] ; [10  5],[53.35714286 29.64285714] ; [9.64285714 5.35714286],0
n6,1,0.857371,0.0323,[195  51] ; [37  9],[195.45205479  50.54794521] ; [36.54794521  9.45205479],0
s4,1,0.872821,0.025625,[ 41 203] ; [ 8 37],[ 41.37024221 202.62975779] ; [ 7.62975779 37.37024221],0
b4,1,0.906336,0.013844,[152  94] ; [28 18],[151.64383562  94.35616438] ; [28.35616438 17.64383562],0
a3,1,0.909536,0.01291,[163  82] ; [31 15],[163.33333333  81.66666667] ; [30.66666667 15.33333333],0
p5,1,0.928457,0.008062,[ 15 228] ; [ 3 43],[ 15.1349481 227.8650519] ; [ 2.8650519 43.1349481],0
v4,1,0.933603,0.006941,[235  10] ; [44  2],[234.89690722  10.10309278] ; [44.10309278  1.89690722],0
