Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000621,11.711156,[87 11] ; [37 19],[78.90909091 19.09090909] ; [45.09090909 10.90909091],1
n5,1,0.001254,10.409284,[64 34] ; [22 35],[54.37419355 43.62580645] ; [31.62580645 25.37419355],0
p11,1,0.005595,7.676288,[57 41] ; [20 37],[48.68387097 49.31612903] ; [28.31612903 28.68387097],0
r4,1,0.006245,7.47807,[77 21] ; [33 24],[69.5483871 28.4516129] ; [40.4516129 16.5483871],0
n4,1,0.008361,6.954416,[72 26] ; [30 27],[64.49032258 33.50967742] ; [37.50967742 19.49032258],0
r3,1,0.008382,6.950085,[86 11] ; [41 16],[79.99350649 17.00649351] ; [47.00649351  9.99350649],0
p10,1,0.017183,5.677612,[30 66] ; [ 8 49],[23.84313725 72.15686275] ; [14.15686275 42.84313725],0
s6,1,0.018908,5.510046,[44 53] ; [15 42],[37.16233766 59.83766234] ; [21.83766234 35.16233766],0
s8,1,0.022702,5.191137,[25 72] ; [ 6 51],[19.52597403 77.47402597] ; [11.47402597 45.52597403],0
v3,1,0.033188,4.536067,[36 61] ; [11 43],[30.19205298 66.80794702] ; [16.80794702 37.19205298],0
s7,1,0.036934,4.353446,[30 65] ; [ 8 43],[24.7260274 70.2739726] ; [13.2739726 37.7260274],0
p4,1,0.055724,3.660287,[40 56] ; [15 42],[34.50980392 61.49019608] ; [20.49019608 36.50980392],0
u1,1,0.059858,3.541306,[15 83] ; [ 3 54],[11.38064516 86.61935484] ; [ 6.61935484 50.38064516],0
b5,1,0.085385,2.959291,[57 41] ; [25 32],[51.84516129 46.15483871] ; [30.15483871 26.84516129],0
p7,1,0.100901,2.691252,[48 47] ; [21 36],[43.125 51.875] ; [25.875 31.125],0
r2,1,0.102528,2.665775,[86 11] ; [45 12],[82.51298701 14.48701299] ; [48.48701299  8.51298701],0
p2,1,0.110384,2.548718,[56 42] ; [25 32],[51.21290323 46.78709677] ; [29.78709677 27.21290323],0
n2,1,0.112249,2.522265,[21  8] ; [14 13],[18.125 10.875] ; [16.875 10.125],0
s5,1,0.116113,2.468989,[20 77] ; [ 6 50],[16.48366013 80.51633987] ; [ 9.51633987 46.48366013],0
d1,1,0.178655,1.80878,[47 51] ; [21 36],[42.99354839 55.00645161] ; [25.00645161 31.99354839],0
s2,1,0.179723,1.799915,[32 65] ; [13 44],[28.34415584 68.65584416] ; [16.65584416 40.34415584],0
