Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.026324,[58 67] ; [ 18 104],[38.46153846 86.53846154] ; [37.53846154 84.46153846],1
s3,1,1e-06,23.45585,[64 59] ; [27 95],[45.68571429 77.31428571] ; [45.31428571 76.68571429],1
p4,1,0.000365,12.701419,[83 42] ; [53 68],[69.10569106 55.89430894] ; [66.89430894 54.10569106],1
s4,1,0.001422,10.177194,[23 98] ; [  7 117],[ 14.81632653 106.18367347] ; [ 15.18367347 108.81632653],0
s5,1,0.003666,8.442116,[41 81] ; [ 21 100],[31.12757202 90.87242798] ; [30.87242798 90.12757202],0
p2,1,0.00809,7.013514,[108  15] ; [91 31],[99.90612245 23.09387755] ; [99.09387755 22.90612245],0
s8,1,0.008499,6.925196,[39 86] ; [ 21 103],[30.12048193 94.87951807] ; [29.87951807 94.12048193],0
v1,1,0.010592,6.532574,[73 49] ; [54 70],[62.98373984 59.01626016] ; [64.01626016 59.98373984],0
p6,1,0.016931,5.703549,[44 79] ; [26 93],[35.5785124 87.4214876] ; [34.4214876 84.5785124],0
r4,1,0.03273,4.559834,[115  10] ; [103  21],[109.437751  15.562249] ; [108.562249  15.437751],0
b5,1,0.044783,4.026808,[85 40] ; [69 55],[77.30923695 47.69076305] ; [76.69076305 47.30923695],0
d3,1,0.04881,3.881891,[115  10] ; [104  20],[109.93975904  15.06024096] ; [109.06024096  14.93975904],0
p12,1,0.049458,3.859736,[ 10 115] ; [  3 120],[  6.55241935 118.44758065] ; [  6.44758065 116.55241935],0
p9,1,0.056682,3.631908,[104  20] ; [91 32],[97.89473684 26.10526316] ; [97.10526316 25.89473684],0
n3,1,0.064394,3.42044,[23  6] ; [22 16],[19.47761194  9.52238806] ; [25.52238806 12.47761194],0
u1,1,0.074768,3.17512,[28 97] ; [ 17 107],[ 22.59036145 102.40963855] ; [ 22.40963855 101.59036145],0
p10,1,0.083693,2.991689,[102  23] ; [89 34],[96.27016129 28.72983871] ; [94.72983871 28.27016129],0
r3,1,0.113133,2.509896,[120   5] ; [112  11],[116.93548387   8.06451613] ; [115.06451613   7.93548387],0
p3,1,0.114451,2.491655,[57 67] ; [44 78],[50.91056911 73.08943089] ; [50.08943089 71.91056911],0
d5,1,0.172442,1.861588,[124   1] ; [120   4],[122.48995984   2.51004016] ; [121.51004016   2.48995984],0
a5,1,0.181374,1.786332,[106  19] ; [97 27],[101.90763052  23.09236948] ; [101.09236948  22.90763052],0
n2,1,0.182894,1.773949,[21  9] ; [20 17],[18.35820896 11.64179104] ; [22.64179104 14.35820896],0
v4,1,0.202845,1.621771,[119   6] ; [113  11],[116.46586345   8.53413655] ; [115.53413655   8.46586345],0
a8,1,0.243674,1.359212,[ 13 101] ; [  8 107],[ 10.45414847 103.54585153] ; [ 10.54585153 104.45414847],0
r1,1,0.257289,1.283287,[102  22] ; [94 29],[98.39676113 25.60323887] ; [97.60323887 25.39676113],0
a2,1,0.276537,1.184032,[39 86] ; [31 93],[35.14056225 89.85943775] ; [34.85943775 89.14056225],0
n1,1,0.304458,1.054565,[11 19] ; [ 9 27],[ 9.09090909 20.90909091] ; [10.90909091 25.09090909],0
a4,1,0.311664,1.023609,[69 56] ; [60 63],[65.02016129 59.97983871] ; [63.97983871 59.02016129],0
p8,1,0.337765,0.918898,[65 58] ; [57 65],[61.24897959 61.75102041] ; [60.75102041 61.24897959],0
b3,1,0.35668,0.849547,[23 45] ; [29 41],[25.62318841 42.37681159] ; [26.37681159 43.62318841],0
b2,1,0.35668,0.849547,[23 45] ; [29 41],[25.62318841 42.37681159] ; [26.37681159 43.62318841],0
u3,1,0.378996,0.773956,[24 13] ; [18 15],[22.2 14.8] ; [19.8 13.2],0
a7,1,0.400476,0.706897,[101  24] ; [94 29],[98.28629032 26.71370968] ; [96.71370968 26.28629032],0
b4,1,0.406898,0.687845,[79 46] ; [72 52],[75.80321285 49.19678715] ; [75.19678715 48.80321285],0
n4,1,0.415317,0.663528,[88 37] ; [93 31],[90.86345382 34.13654618] ; [90.13654618 33.86345382],0
p7,1,0.424915,0.636682,[73 48] ; [68 55],[69.92213115 51.07786885] ; [71.07786885 51.92213115],0
p11,1,0.425124,0.636107,[100  25] ; [94 30],[97.38955823 27.61044177] ; [96.61044177 27.38955823],0
p1,1,0.450906,0.568373,[  7 117] ; [ 10 114],[  8.5 115.5] ; [  8.5 115.5],0
u2,1,0.596585,0.280178,[22 15] ; [17 15],[20.91304348 16.08695652] ; [18.08695652 13.91304348],0
a3,1,0.600104,0.274839,[88 37] ; [91 33],[89.85943775 35.14056225] ; [89.14056225 34.85943775],0
a1,1,0.693453,0.155373,[  3 122] ; [  4 120],[  3.51405622 121.48594378] ; [  3.48594378 120.51405622],0
b1,1,0.754593,0.097712,[42 83] ; [44 80],[43.17269076 81.82730924] ; [42.82730924 81.17269076],0
v2,1,0.760648,0.092799,[69 48] ; [69 52],[67.84033613 49.15966387] ; [70.15966387 50.84033613],0
r2,1,0.822501,0.050324,[117   7] ; [114   6],[117.39344262   6.60655738] ; [113.60655738   6.39344262],0
n6,1,0.823921,0.049508,[101  24] ; [98 25],[100.30241935  24.69758065] ; [98.69758065 24.30241935],0
