Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,82.501939,[165   5] ; [26 30],[143.67256637  26.32743363] ; [47.32743363  8.67256637],1
r2,1,0.0,62.382608,[166   4] ; [33 24],[149.030837  20.969163] ; [49.969163  7.030837],1
r1,1,0.0,53.126863,[133  36] ; [15 43],[110.18502203  58.81497797] ; [37.81497797 20.18502203],1
v4,1,0.0,49.330629,[160  10] ; [32 26],[143.15789474  26.84210526] ; [48.84210526  9.15789474],1
p11,1,0.0,28.677344,[132  38] ; [23 35],[115.57017544  54.42982456] ; [39.42982456 18.57017544],1
p9,1,2e-05,18.158766,[129  39] ; [26 30],[116.25  51.75] ; [38.75 17.25],1
p10,1,3.8e-05,16.986353,[119  49] ; [23 34],[106.02666667  61.97333333] ; [35.97333333 21.02666667],1
p2,1,0.000143,14.465958,[118  52] ; [24 34],[105.87719298  64.12280702] ; [36.12280702 21.87719298],1
a1,1,0.000189,13.938804,[  4 166] ; [ 9 49],[  9.69298246 160.30701754] ; [ 3.30701754 54.69298246],1
a6,1,0.000348,12.791053,[123  47] ; [27 31],[111.84210526  58.15789474] ; [38.15789474 19.84210526],1
s6,1,0.000588,11.81408,[81 87] ; [13 45],[69.87610619 98.12389381] ; [24.12389381 33.87610619],1
a7,1,0.000785,11.27631,[127  43] ; [29 28],[116.82819383  53.17180617] ; [39.17180617 17.82819383],1
n6,1,0.001432,10.163888,[131  39] ; [32 26],[121.53508772  48.46491228] ; [41.46491228 16.53508772],0
u3,1,0.001939,9.606722,[44 29] ; [ 8 22],[36.85436893 36.14563107] ; [15.14563107 14.85436893],0
p4,1,0.00383,8.362773,[ 64 105] ; [10 48],[ 55.09251101 113.90748899] ; [18.90748899 39.09251101],0
a5,1,0.00599,7.553327,[111  59] ; [26 32],[102.14912281  67.85087719] ; [34.85087719 23.14912281],0
n2,1,0.006401,7.433903,[40 11] ; [13 14],[34.65384615 16.34615385] ; [18.34615385  8.65384615],0
s8,1,0.007185,7.226166,[ 30 140] ; [ 2 56],[ 23.85964912 146.14035088] ; [ 8.14035088 49.85964912],0
b5,1,0.012473,6.242336,[108  62] ; [26 32],[99.9122807 70.0877193] ; [34.0877193 23.9122807],0
p8,1,0.015882,5.815921,[ 43 126] ; [ 6 52],[ 36.48017621 132.51982379] ; [12.51982379 45.48017621],0
d4,1,0.016097,5.792204,[132  38] ; [35 22],[125.0660793  44.9339207] ; [41.9339207 15.0660793],0
n3,1,0.017255,5.670268,[36 14] ; [12 15],[31.16883117 18.83116883] ; [16.83116883 10.16883117],0
s2,1,0.020837,5.340361,[ 48 117] ; [ 8 50],[ 41.43497758 123.56502242] ; [14.56502242 43.43497758],0
p6,1,0.02507,5.019025,[ 20 149] ; [ 1 55],[ 15.77333333 153.22666667] ; [ 5.22666667 50.77333333],0
s3,1,0.02936,4.74636,[ 61 105] ; [12 45],[ 54.34080717 111.65919283] ; [18.65919283 38.34080717],0
b1,1,0.029538,4.735994,[ 55 115] ; [28 30],[ 61.88596491 108.11403509] ; [21.11403509 36.88596491],0
v1,1,0.029812,4.720107,[70 97] ; [15 43],[ 63.08888889 103.91111111] ; [21.91111111 36.08888889],0
u2,1,0.035237,4.433632,[41 32] ; [10 20],[36.14563107 36.85436893] ; [14.85436893 15.14563107],0
p1,1,0.035462,4.42277,[ 11 159] ; [ 9 49],[ 14.9122807 155.0877193] ; [ 5.0877193 52.9122807],0
v2,1,0.080369,3.057432,[74 86] ; [18 37],[68.46511628 91.53488372] ; [23.53488372 31.46511628],0
p3,1,0.101219,2.686228,[ 45 125] ; [ 9 48],[ 40.44052863 129.55947137] ; [13.55947137 43.44052863],0
v3,1,0.10514,2.625786,[ 48 112] ; [11 47],[ 43.30275229 116.69724771] ; [15.69724771 42.30275229],0
d5,1,0.118095,2.44241,[124  46] ; [36 22],[119.29824561  50.70175439] ; [40.70175439 17.29824561],0
p12,1,0.130293,2.28901,[ 12 158] ; [ 1 57],[  9.69298246 160.30701754] ; [ 3.30701754 54.69298246],0
n4,1,0.144272,2.131788,[112  58] ; [32 26],[107.36842105  62.63157895] ; [36.63157895 21.36842105],0
d3,1,0.23706,1.397995,[103  67] ; [30 28],[99.16666667 70.83333333] ; [33.83333333 24.16666667],0
a3,1,0.277273,1.180408,[97 72] ; [28 29],[93.47345133 75.52654867] ; [31.52654867 25.47345133],0
s4,1,0.286949,1.133883,[ 27 141] ; [ 6 52],[ 24.53097345 143.46902655] ; [ 8.46902655 49.53097345],0
s1,1,0.293935,1.101509,[  4 163] ; [ 3 55],[  5.19555556 161.80444444] ; [ 1.80444444 56.19555556],0
u1,1,0.313126,1.017444,[ 16 154] ; [ 3 55],[ 14.16666667 155.83333333] ; [ 4.83333333 53.16666667],0
a8,1,0.33162,0.942559,[ 16 146] ; [ 3 51],[ 14.25 147.75] ; [ 4.75 49.25],0
b3,1,0.381528,0.765774,[29 54] ; [14 18],[31.03478261 51.96521739] ; [11.96521739 20.03478261],0
b2,1,0.381528,0.765774,[29 54] ; [14 18],[31.03478261 51.96521739] ; [11.96521739 20.03478261],0
s5,1,0.430371,0.621823,[ 29 129] ; [ 8 50],[ 27.06481481 130.93518519] ; [ 9.93518519 48.06481481],0
n1,1,0.462646,0.539486,[19 31] ; [ 8 19],[17.53246753 32.46753247] ; [ 9.46753247 17.53246753],0
a2,1,0.462967,0.538713,[ 24 146] ; [ 6 52],[ 22.36842105 147.63157895] ; [ 7.63157895 50.36842105],0
d1,1,0.501101,0.452604,[79 91] ; [24 34],[76.79824561 93.20175439] ; [26.20175439 31.79824561],0
a4,1,0.649315,0.206764,[ 65 104] ; [20 37],[ 63.5619469 105.4380531] ; [21.4380531 35.5619469],0
p5,1,0.686321,0.163097,[  8 162] ; [ 2 56],[  7.45614035 162.54385965] ; [ 2.54385965 55.45614035],0
n5,1,0.686887,0.162476,[107  62] ; [35 23],[105.71806167  63.28193833] ; [36.28193833 21.71806167],0
d2,1,0.692294,0.156613,[ 64 104] ; [23 33],[ 65.25 102.75] ; [21.75 34.25],0
b4,1,0.724779,0.123959,[107  63] ; [38 20],[108.11403509  61.88596491] ; [36.88596491 21.11403509],0
