Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,45.099305,[409  50] ; [65 39],[386.44049734  72.55950266] ; [87.55950266 16.44049734],1
p9,1,1e-06,24.39399,[415  42] ; [76 28],[399.97682709  57.02317291] ; [91.02317291 12.97682709],1
p8,1,2.4e-05,17.829734,[282 172] ; [42 64],[262.67142857 191.32857143] ; [61.32857143 44.67142857],1
n6,1,0.000984,10.857204,[402  58] ; [80 27],[391.04056437  68.95943563] ; [90.95943563 16.04056437],1
p7,1,0.001105,10.64253,[318 131] ; [57 48],[303.92599278 145.07400722] ; [71.07400722 33.92599278],0
n5,1,0.00482,7.945888,[348 110] ; [67 40],[336.40707965 121.59292035] ; [78.59292035 28.40707965],0
b1,1,0.005493,7.709535,[145 318] ; [49 59],[157.30647986 305.69352014] ; [36.69352014 71.30647986],0
n4,1,0.007436,7.164619,[363  99] ; [71 36],[352.38664323 109.61335677] ; [81.61335677 25.38664323],0
v2,1,0.008205,6.988236,[273 172] ; [48 54],[261.14259598 183.85740402] ; [59.85740402 42.14259598],0
r3,1,0.009394,6.746368,[450   9] ; [99  7],[446.00176991  12.99823009] ; [102.99823009   3.00176991],0
s4,1,0.021217,5.308859,[ 65 390] ; [25 82],[ 72.86476868 382.13523132] ; [17.13523132 89.86476868],0
p4,1,0.042927,4.098291,[312 149] ; [62 46],[303.01230228 157.98769772] ; [70.98769772 37.01230228],0
p12,1,0.058019,3.593131,[ 43 417] ; [  4 103],[ 38.13051146 421.86948854] ; [ 8.86948854 98.13051146],0
a8,1,0.062643,3.46599,[ 68 348] ; [ 8 84],[ 62.23622047 353.76377953] ; [13.76377953 78.23622047],0
r4,1,0.075046,3.169059,[431  32] ; [95 13],[426.51138354  36.48861646] ; [99.48861646  8.51138354],0
b3,1,0.094846,2.790132,[105 175] ; [12 36],[ 99.87804878 180.12195122] ; [17.12195122 30.87804878],0
b2,1,0.094846,2.790132,[105 175] ; [12 36],[ 99.87804878 180.12195122] ; [17.12195122 30.87804878],0
a5,1,0.096052,2.769909,[353 110] ; [74 34],[346.23642732 116.76357268] ; [80.76357268 27.23642732],0
v4,1,0.117846,2.445724,[446  12] ; [102   6],[443.43462898  14.56537102] ; [104.56537102   3.43462898],0
v3,1,0.132323,2.265041,[179 268] ; [33 70],[172.29818182 274.70181818] ; [39.70181818 63.29818182],0
b4,1,0.14301,2.145267,[280 183] ; [57 51],[273.2591944 189.7408056] ; [63.7408056 44.2591944],0
s2,1,0.162002,1.955439,[230 226] ; [62 45],[236.5044405 219.4955595] ; [55.4955595 51.5044405],0
a3,1,0.172762,1.858814,[337 125] ; [71 36],[331.27592267 130.72407733] ; [76.72407733 30.27592267],0
r2,1,0.17323,1.854771,[434  22] ; [105   2],[436.56127886  19.43872114] ; [102.43872114   4.56127886],0
d4,1,0.17658,1.826171,[397  66] ; [87 21],[392.45534151  70.54465849] ; [91.54465849 16.45534151],0
u3,1,0.220094,1.503761,[82 43] ; [19 16],[78.90625 46.09375] ; [22.09375 12.90625],0
d1,1,0.220261,1.502669,[291 172] ; [61 47],[285.42206655 177.57793345] ; [66.57793345 41.42206655],0
n3,1,0.223409,1.482341,[65 16] ; [23 10],[62.52631579 18.47368421] ; [25.47368421  7.52631579],0
p5,1,0.230888,1.435383,[ 58 404] ; [ 9 98],[ 54.40070299 407.59929701] ; [12.59929701 94.40070299],0
a1,1,0.262884,1.253505,[ 19 444] ; [  2 106],[ 17.02802102 445.97197898] ; [  3.97197898 104.02802102],0
p3,1,0.295117,1.096132,[244 218] ; [51 57],[239.10526316 222.89473684] ; [55.89473684 52.10526316],0
a6,1,0.311936,1.022462,[363  99] ; [80 28],[359.06315789 102.93684211] ; [83.93684211 24.06315789],0
v1,1,0.321923,0.981117,[254 194] ; [55 52],[249.42702703 198.57297297] ; [59.57297297 47.42702703],0
u2,1,0.336349,0.924297,[74 51] ; [17 17],[71.5408805 53.4591195] ; [19.4591195 14.5408805],0
s6,1,0.358895,0.841758,[307 146] ; [76 29],[310.93010753 142.06989247] ; [72.06989247 32.93010753],0
u4,1,0.368221,0.809659,[  7 455] ; [  3 105],[  8.10526316 453.89473684] ; [  1.89473684 106.10526316],0
b5,1,0.414422,0.66608,[298 165] ; [74 34],[301.63922942 161.36077058] ; [70.36077058 37.63922942],0
n1,1,0.414856,0.66484,[26 54] ; [13 19],[27.85714286 52.14285714] ; [11.14285714 20.85714286],0
s1,1,0.425863,0.634078,[ 11 444] ; [  4 101],[ 12.1875 442.8125] ; [  2.8125 102.1875],0
s7,1,0.616822,0.25036,[211 231] ; [51 50],[213.26703499 228.73296501] ; [48.73296501 52.26703499],0
p6,1,0.640968,0.217479,[181 276] ; [39 66],[178.89679715 278.10320285] ; [41.10320285 63.89679715],0
s3,1,0.643694,0.213944,[252 199] ; [63 45],[254.14132379 196.85867621] ; [60.85867621 47.14132379],0
s8,1,0.713796,0.134515,[202 257] ; [45 62],[200.30565371 258.69434629] ; [46.69434629 60.30565371],0
d5,1,0.806003,0.060313,[390  73] ; [92 16],[390.83362522  72.16637478] ; [91.16637478 16.83362522],0
p1,1,0.819652,0.051981,[ 42 419] ; [ 9 98],[ 41.39260563 419.60739437] ; [ 9.60739437 97.39260563],0
s5,1,0.875382,0.024594,[146 303] ; [33 66],[146.66240876 302.33759124] ; [32.33759124 66.66240876],0
u1,1,0.887385,0.020054,[100 363] ; [24 84],[100.54640981 362.45359019] ; [23.45359019 84.54640981],0
d3,1,0.900817,0.015533,[366  97] ; [84 23],[365.52631579  97.47368421] ; [84.47368421 22.52631579],0
n2,1,0.932408,0.007194,[60 20] ; [25  8],[60.17699115 19.82300885] ; [24.82300885  8.17699115],0
a4,1,0.93675,0.006297,[203 259] ; [47 61],[202.63157895 259.36842105] ; [47.36842105 60.63157895],0
r1,1,0.959327,0.002601,[382  77] ; [88 18],[381.82300885  77.17699115] ; [88.17699115 17.82300885],0
a2,1,0.967938,0.001616,[132 331] ; [31 77],[132.16987741 330.83012259] ; [30.83012259 77.16987741],0
d2,1,0.973037,0.001142,[219 243] ; [51 57],[218.84210526 243.15789474] ; [51.15789474 56.84210526],0
